,crypto_Ethereum_cumret_1d,crypto_Ethereum_skewness_5d,crypto_Ethereum_kurtosis_5d,crypto_Ethereum_cumret_5d,crypto_Ethereum_skewness_10d,crypto_Ethereum_kurtosis_10d,crypto_Ethereum_cumret_10d,crypto_Ethereum_skewness_20d,crypto_Ethereum_kurtosis_20d,crypto_Ethereum_cumret_20d,crypto_Ethereum_realized_vol_5d,crypto_Ethereum_exp_vol_5d,crypto_Ethereum_jump_5d,crypto_Ethereum_realized_vol_10d,crypto_Ethereum_exp_vol_10d,crypto_Ethereum_jump_10d,crypto_Ethereum_realized_vol_20d,crypto_Ethereum_exp_vol_20d,crypto_Ethereum_jump_20d,crypto_Ethereum_realized_vol_60d,crypto_Ethereum_exp_vol_60d,crypto_Ethereum_jump_60d,crypto_Solana_sign
2021-07-15,-0.04259022453127296,0.6695058156585018,-2.8264594272603243,-0.09963434170119827,-0.10765269408061161,-0.5319334906509029,-0.14009426233886935,-0.4193881076176984,-0.9143836923799805,0.05261580806962581,0.5918467485010285,0.6076358409487521,0.0,0.6877696394919585,0.6629407112020728,0.0,0.7566693394534255,0.771158020226213,0.0,1.2511682701109517,0.9949682293168325,0.0,-1
2021-07-16,-0.01624313636360114,1.4660193892798425,1.5381314323733146,-0.12917373417640937,-0.45662501821817947,-0.3611735485407169,-0.21210671100854417,-0.33167479909064435,-0.9957402757770468,0.02757527039117965,0.5201972072374642,0.4976918228934023,0.0,0.5677257580147325,0.5996601159632776,0.0,0.7591791494446296,0.7340664699230861,0.0,1.2405413323520902,0.9789771195108818,0.0,-1
2021-07-17,0.009759931976866861,0.24383589015173934,-2.1828082988363513,-0.0701058191019702,-0.4930731528055074,-0.5735574024647357,-0.19824422860328175,-0.46658868808908616,-0.9865825186602948,-0.04130305624652185,0.5212971950166684,0.47388837087893115,0.0,0.5834691060195928,0.5670525155822459,0.0,0.7035412473069828,0.7051694660660685,0.0,1.2385872847448949,0.9638567779542081,0.0,-1
2021-07-18,-0.0017252222567385265,-0.43718243913683646,0.029775872781176105,-0.02322110863165082,-0.2684786638473827,-1.4595197810612706,-0.11191837153766254,-0.42802568109948447,-0.868565091545165,-0.09269304818430675,0.42214523967108236,0.3925913997903025,0.0,0.44542776193072814,0.5165508888464134,0.0,0.6765563205174511,0.6716282109166006,0.0,1.0594742109019906,0.9479881446427086,0.0,-1
2021-07-19,-0.04216012524464765,0.02184526292826294,-2.4772121937968286,-0.09295877641939324,0.20780595534190255,-1.5226712048537523,-0.16657820177057645,-0.22636281664768504,-0.9616006121027965,-0.17311382860046035,0.3744170782861701,0.4349628535234992,0.0,0.4485278351825026,0.51264246831934,0.0,0.669112721592882,0.6591275301448827,0.0,1.0279888285355605,0.9381691814203774,0.0,-1
2021-07-20,-0.016526023993509314,-0.559519097770998,0.6087131069276216,-0.0668945758816296,0.20715141033660417,-1.5229067766792415,-0.16652891758282817,-0.1865711801597104,-0.787600030820665,-0.2409571735650123,0.30921497007400167,0.35562538042199016,0.0,0.44852815727512835,0.4637575003178006,0.0,0.6306953524313953,0.6274238829123117,0.0,0.9926424938622298,0.9230893140544931,0.0,-1
2021-07-21,0.1077983664489609,1.590951501986173,3.060192619827371,0.05714692693093244,1.6574300722778461,3.185049719379614,-0.07202680724547725,0.4275499460596421,0.6402379995359192,-0.059772870560368965,0.9090201134343509,1.0918023034779594,0.0,0.7646726678652506,0.900243881705333,0.0,0.7187532055317574,0.8269632253975832,0.0,1.0130759194245667,0.9650056702677949,0.0,-1
2021-07-22,0.01704745171080369,1.4608465594003088,2.5644586136932275,0.06443444666486926,1.454316914641606,2.820429424290837,-0.0056713724371012485,0.4277071055723115,0.640693898657417,-0.05981675499447704,0.909648981196344,0.893313178516767,0.0,0.7343171758347252,0.8169727189331498,0.0,0.7187369614656891,0.7910775646411312,0.0,0.9991770951356355,0.9508120367520078,0.0,-1
2021-07-23,0.047996849426457225,0.6132174235069764,-0.19995042110952235,0.11415651834806502,1.084434120661592,1.5366348109756214,0.09093540971641388,0.4086804468660028,0.4472349604386948,-0.04659090752324152,0.9276420653634427,0.7619958623398583,0.0,0.7172862013309607,0.7813342600387986,0.0,0.7294072592566906,0.7851038459781994,0.0,0.8873761362228332,0.9461369965694878,0.0,1
2021-07-24,0.02987807225389395,0.8093053249484687,1.341312345073015,0.1861947158466066,1.0614666339559904,1.449047645847356,0.09323593942721306,0.43442595410551216,0.6204600538369163,-0.05876532029518623,0.7294899983972734,0.6221838345714235,0.0,0.7190369613164286,0.7125373731369236,0.0,0.7208117922205718,0.75574752635586,0.0,0.8882965917386847,0.9346256208315022,0.0,1
2021-07-25,0.0009838986193359512,1.3317652386564112,1.9425806188461838,0.2037046384594519,1.2338690240597678,2.25569794986126,0.13681006257782197,0.3695708532189749,0.9965253512971721,-0.0032841997610474002,0.6549726666134922,0.5639150046477093,0.0,0.6619546412729566,0.6542222888182275,0.0,0.6946038962857938,0.7196224954293964,0.0,0.8767799073319943,0.9191796027048781,0.0,1
2021-07-26,0.018981533923100646,0.40298481894014715,0.6224479396919129,0.11488780593359163,1.089847956977191,2.4242545434049925,0.17203473286452375,0.4309159791449417,1.6476886922373242,-0.04007197814402044,0.2759194812493529,0.46060754091799805,0.0,0.6406432129392421,0.5922644131297203,0.0,0.6670414229833658,0.6867898867603248,0.0,0.8719301108425713,0.9055806459746076,0.0,1
2021-07-27,0.02867411582796314,-0.23174288363506348,0.8846858252674394,0.1265144700507511,0.9137484713904849,2.093651874400391,0.19094891671562003,0.3079459160279791,1.3337494922476272,-0.007295311887661752,0.2725017917594516,0.3830433233489454,0.0,0.6415253524448271,0.5420269838641149,0.0,0.6757630079187064,0.6604394844567782,0.0,0.8378306820021854,0.8941611063051689,0.0,1
2021-07-28,-0.0007782951691405303,-0.28617879347627573,-3.009702192739118,0.07773932545515332,0.9110485900432723,2.1114667020153837,0.191895843803218,0.8302292910912346,1.9612565755556721,0.07997747226555546,0.23385903521968995,0.3701401644091447,0.0,0.6406819231607985,0.5053890376375487,0.0,0.5912934855781932,0.6304339736829792,0.0,0.8287890061440579,0.8794082314692039,0.0,1
2021-07-29,0.036096420064220765,-0.046292612452504205,-2.5438565206884136,0.08395767326548013,1.428856950384339,3.1700925270056146,0.27015238911208644,0.7192082139341185,1.5110744308825002,0.10357418734150997,0.2605125615438013,0.3500038185445632,0.0,0.5440068028990064,0.4774130417327584,0.0,0.6016350116826541,0.6132451532226891,0.0,0.8263407627054264,0.8704483336522681,0.0,1
2021-07-30,0.035484783052220324,-1.2845656745424934,1.1386465585445318,0.1184585576983645,1.7474175433198937,4.255372801719346,0.3221631961578161,0.5193861219551248,1.2058674365170023,0.15563427857498785,0.24318905206987795,0.3071514420450731,0.0,0.48712833949072337,0.44529897345894837,0.0,0.6050391686598503,0.5941960552853802,0.0,0.7863168997784419,0.8611404417905695,0.0,1
2021-07-31,0.027683623974512444,-1.8873884562760064,3.7698250418286983,0.1271606477497763,-0.44388475229843805,-0.32051186555823463,0.24204845368336764,0.4549889147955358,1.0461577202180545,0.17002164643789036,0.24040172014010824,0.2509788069429562,0.0,0.2448341568859101,0.4046297404728957,0.0,0.6089212928255527,0.5689331339353402,0.0,0.7862310711855,0.8496395774423513,0.0,1
2021-08-01,0.010059628943105539,-0.6770238816751551,-1.8556657677990553,0.10854616086491871,-0.32260746183915473,-0.7959547015213835,0.23506063091566945,0.5249580690283935,1.701481816481938,0.22938925847856817,0.2601013379469302,0.2487071969891891,0.0,0.2529329743139066,0.3751169594882818,0.0,0.5693470473275913,0.5417560252823114,0.0,0.7844230086307898,0.8357411264923942,0.0,1
2021-08-02,0.018678508765239733,-0.5797858702252237,-1.456645981108462,0.12800296479929898,-0.5552645581611192,-1.05333208596054,0.20574229025445198,0.6886423896074539,2.5681477919573976,0.29667769997086585,0.17777241669620658,0.20424003208891245,0.0,0.21313491936083614,0.33950509230000037,0.0,0.523420416006431,0.5156370663883975,0.0,0.7772902973917108,0.8228838520512112,0.0,1
2021-08-03,-0.04217882877647995,-1.7162426521411929,3.1922257696189695,0.049727715958598255,-1.5780501205491444,2.998479693497379,0.13368538922407808,0.6472742274952019,1.912749207215795,0.2269213286512911,0.4867109704412712,0.5496398314508619,0.0,0.3724608915049858,0.5060968417253965,0.0,0.558300381214384,0.5620147157630349,0.0,0.7723235727214571,0.8204814212621627,0.0,1
2021-08-04,0.08509878800758405,0.16957825887743067,1.6474235726787707,0.09934172091396198,-0.0628209877907413,2.530095732995053,0.21780027861232618,0.6669203881270305,1.2309052300202525,0.3546103411901481,0.7215294613014039,0.8447882985530982,0.0,0.5086138178308129,0.6722535542401672,0.0,0.5783140785392329,0.644625761235215,0.0,0.7910039190230208,0.8396534522918406,0.0,1
2021-08-05,0.03700347704203304,-0.019960833724010998,1.1474501259172183,0.10866157398148257,-0.25540173844151803,2.3175098977313433,0.23582222173125855,0.5159985469346088,1.3125895551913955,0.4078569545957823,0.7308624939940978,0.6938060014420617,0.0,0.5138564136991266,0.6150548760038547,0.0,0.5676135032673022,0.6206280359655156,0.0,0.7919819141285769,0.8303908271142196,0.0,1
2021-08-06,0.022249880340911833,-0.28128528692376054,1.6050488130504685,0.12085182537928887,-0.18256123393797602,2.330015987344339,0.22939798624420726,0.46295411894745964,1.3166887253333792,0.4203469029598273,0.7236854445276797,0.5712513200563187,0.0,0.5130853659584405,0.556684167712753,0.0,0.566240106466442,0.5905601097256988,0.0,0.7868584538157021,0.8177704404592956,0.0,1
2021-08-07,0.08811555885840777,-0.7960700626923392,0.09712313352591195,0.19028887547245693,-0.24515117201838996,1.3135534660680253,0.31829184027175556,0.3113667971905537,0.5266474402509714,0.5101876840749735,0.847747482717398,0.685245585529719,0.0,0.5867878265049914,0.6487371149203556,0.0,0.6067357208359677,0.6513175082501691,0.0,0.8037684206065051,0.8361897578835072,0.0,1
2021-08-08,-0.04651843963291938,-0.869098959343067,0.32612736101014167,0.18594926461601746,-0.1984186498461238,-0.14653840404242047,0.23567698057461542,0.25551338069313234,0.5538605652932755,0.5058293696867018,0.8737834907769972,0.9694960611840492,0.0,0.7046795686329619,0.7935774954636224,0.0,0.6133439853203528,0.7093150177511445,0.0,0.8075177469103582,0.8382539246325853,0.0,1
2021-08-09,0.04987568301418011,-0.8613228504612853,1.7033270639614753,0.15072615962261354,-0.2846041391642634,-0.3166320401634058,0.2500678805365752,0.07680313122486838,0.7843979826835246,0.5722310766943912,0.7831998653587029,0.8392032199065427,0.0,0.7151195903202712,0.7412750014920211,0.0,0.598405859609663,0.6908057090033852,0.0,0.8046258755022936,0.8327570380539082,0.0,1
2021-08-10,-0.008293840284283538,-0.027799310054488158,-0.6526283418258707,0.10542884229629698,-0.022753522318629878,-0.7368491126612804,0.21409041627777922,-0.1539242300772652,0.823042446767255,0.4561388699611468,0.8232083226314256,0.748369380524483,0.0,0.7339081886473119,0.7069525980545659,0.0,0.5329626113604431,0.6726597098474559,0.0,0.7974897368559442,0.8206398849095393,0.0,1
2021-08-11,0.007153275977337787,0.25438940615035005,-0.7671602942109388,0.09033223793272294,-0.0010997287259487505,-0.7635838976702115,0.21118406331201145,-0.10838598024618233,0.7335971927419849,0.44624469422768087,0.8288209320474123,0.61519482449669,0.0,0.7353103244795474,0.6449072282249987,0.0,0.535531728141989,0.6423031155772037,0.0,0.7974785257001624,0.8070988327600054,0.0,1
2021-08-12,-0.03893450520374174,0.7050213723991403,-0.20471387108293962,-0.036717826129426576,0.19322426755766048,-1.2894898176589855,0.15357104934303,0.0014551950922560698,0.3133538531852608,0.3593133395974819,0.6157264087426251,0.6632890460170558,0.0,0.7951091254472691,0.6885806970347739,0.0,0.5681419531915566,0.6684886292125265,0.0,0.7952584655915322,0.8055664053882544,0.0,1
2021-08-13,0.0876507144106246,0.41229112412888175,-0.9272682936008808,0.0974513279141174,-0.18196592202439124,-1.2935338477636569,0.28340059253013455,0.08588576409267115,-0.14440589231601073,0.4170859817542126,0.7900152659231479,0.9416307026592825,0.0,0.7991558277719377,0.8098586604754343,0.0,0.6189472754237468,0.7305551607149197,0.0,0.813734973277299,0.8243897248665536,0.0,1
2021-08-14,-0.017235181729072072,1.5875664070217472,2.9581821109088935,0.030340463170865212,0.25208088648977883,-1.0683268648694317,0.1810666227934784,0.11361501079360706,-0.31083525938420553,0.39886690140580455,0.7708313235869628,0.8506529441264569,0.0,0.7597915119747009,0.77513842524742,0.0,0.6299850612570871,0.7168373283666319,0.0,0.8133848845116154,0.8145573714718444,0.0,1
2021-08-15,0.013704944038436707,1.2036763245335542,1.9611493203115689,0.052339247493585456,0.4350048204831234,-0.8398960861779179,0.15776808978988208,0.1353278892911129,-0.314595119269833,0.3935903115211406,0.7607645860943679,0.694744004917555,0.0,0.7525338766492752,0.7011808488430629,0.0,0.6303702205139765,0.6819421365322607,0.0,0.7855590494208577,0.801186221509764,0.0,1
2021-08-16,-0.047633653797058716,1.3299855701968635,1.4652260791741618,-0.0024476822808110407,0.5945400202787288,-0.9965010580669491,0.08788455565191153,0.17737995146506413,-0.5809876351227868,0.31728254189611876,0.8677123894934556,0.7577493667256182,0.0,0.8148892341710712,0.7509828564505826,0.0,0.6727022393473711,0.7161430731841547,0.0,0.7930739486958136,0.804629935489052,0.0,1
2021-08-17,-0.045918101850540585,1.276345102496797,1.242800960059121,-0.009431278927609886,1.016796484227324,0.3648524741846647,-0.04614910505703683,0.16910221248740598,-0.8086847025588837,0.2721427352147187,0.8883759529300469,0.6968216761683241,0.0,0.7220407944197232,0.7500165570103131,0.0,0.7057829736664414,0.7314214347318276,0.0,0.7883362559723548,0.8059438758339171,0.0,1
2021-08-18,0.0017378470909151286,0.03079587380446973,-2.55802174056126,-0.09534414624731935,0.906378357790849,0.5453792177487031,0.0021071816667976775,0.29277662647700786,-0.7066706374452516,0.23778416224141308,0.43815028549921753,0.5982737799883052,0.0,0.6832183287531656,0.6800713402387404,0.0,0.7017885547077177,0.6958452930085522,0.0,0.7860289848479859,0.7927112016549921,0.0,1
2021-08-19,0.052443987656742644,0.2914452828773449,-1.3602149494701254,-0.025664976861504644,0.8973422652566566,0.44594622380083343,0.004675486309360211,0.2522206780547983,-0.8473392236082349,0.2547433668459354,0.6728861168232648,0.7337945885094278,0.0,0.688546712466708,0.7158245377735379,0.0,0.7118609050782764,0.700868968252972,0.0,0.7902679067765882,0.7908747325320542,0.0,1
2021-08-20,0.03222504353107742,0.03530457395946768,-2.5376891213535253,-0.007144877368863926,0.5479916715197223,-0.31630245374498145,0.04519437012472117,0.23646359578441611,-0.873540041341855,0.25928478640250036,0.7169529779811001,0.6303490245167499,0.0,0.7039810613261961,0.6691821882996326,0.0,0.7133066475057929,0.6759827993855716,0.0,0.697909720443916,0.7810372480314907,0.0,1
2021-08-21,-0.01868659875979763,-0.045254601125741124,-1.335846867494092,0.02180217766839716,0.7238774879861115,-0.2813262511305266,0.01935449538758575,0.31360372300765654,-0.9434085640769122,0.23053855869959722,0.62267944002819,0.5934103544239172,0.0,0.7131648482868036,0.6345068428774698,0.0,0.722103306303056,0.658519091814639,0.0,0.6994631409253617,0.7719211965817632,0.0,1
2021-08-22,0.004957029250544763,0.3916472988164966,-0.9318406879123321,0.07267730876948252,0.5855265087685593,0.003165491048317648,0.06324602984187226,0.36369823963636155,-0.91588625575296,0.21681707918490223,0.4425834611032733,0.48451836956880295,0.0,0.6757926772416618,0.57394142939289,0.0,0.7219435336976843,0.6265707554047022,0.0,0.6915706964251292,0.759189423882118,0.0,1
2021-08-23,0.02351501817097296,-0.3260534740527872,-0.24593470277176385,0.09445447984954035,-0.08227617783847853,-0.7222005279574445,-0.0008896663977793762,0.2621448421188274,-0.785175867534907,0.2825109261323551,0.42972828716675776,0.4252068801820863,0.0,0.5179404684042487,0.5322212975695952,0.0,0.6951166232897954,0.6006399314834954,0.0,0.6920326831233459,0.7480917137904776,0.0,1
2021-08-24,-0.045234914863446364,-0.587427738808301,-1.0719656748576192,-0.003224422670648666,-0.040431001124067424,-1.239956852127256,-0.028889399532153668,0.37067483478138646,-0.5950225479179367,0.15217722326132474,0.5025785432939164,0.5853613738576771,0.0,0.5611628651565123,0.5938979896238217,0.0,0.672196298890956,0.6281918096701216,0.0,0.6691103990742139,0.7510482363703618,0.0,1
2021-08-25,0.016400535612025917,-0.841617414396858,-0.5850565186953247,-0.01904893058970017,-0.06029735013820305,-1.2813947440819677,-0.026193807958564456,0.44661603449751325,-0.41835709323697273,0.1315742818313176,0.446841309287773,0.5186796466110818,0.0,0.5635528089877286,0.5490054600762295,0.0,0.6641773693817011,0.6003735100473316,0.0,0.6692662818158002,0.7392311335207111,0.0,1
2021-08-26,-0.039399594678693924,-0.4418617539605965,-2.990352838794236,-0.03976192650859646,-0.014685273212901478,-1.237182863054421,-0.017959748840199664,0.5799289157327381,-0.4534207569918054,0.06992480681171187,0.5100159215793719,0.5384522505324374,0.0,0.54639171968425,0.5640499583872034,0.0,0.6807292293200957,0.6098376105876538,0.0,0.6608113606317807,0.7386003307883254,0.0,1
2021-08-27,0.05346662166628677,-0.11637808722909125,-2.251830804773448,0.008747665907145541,-0.2710708923171214,-0.9608399910304399,0.08142497467662768,0.42233123795377975,-0.6245936451102446,0.035275869619590866,0.6764773281672799,0.7082579413888326,0.0,0.549444078948685,0.6364647320066567,0.0,0.633044115017725,0.6318076114372232,0.0,0.6618929657295692,0.7395123000679444,0.0,1
2021-08-28,-0.008042251504535707,0.5791473212218005,-0.9588421345401142,-0.022809603768363128,-0.17126033490760076,-1.1190673586123947,0.07164487608117685,0.42430025878852823,-0.4299867131247,0.07375205774797454,0.6490521660792279,0.5960532657682467,0.0,0.5548034953490447,0.5820409296244514,0.0,0.6083746687805203,0.604750002217448,0.0,0.6595136258363636,0.7284545282250301,0.0,1
2021-08-29,-0.00537771133044636,0.483704298711156,0.7146388576733097,0.017047599764636875,0.029903856453937658,-0.6084666076996628,0.013823177093987848,0.6142094798573555,0.12812571369820147,0.018498663403348065,0.545044859864145,0.49226823449702867,0.0,0.4954226511098233,0.5291251883312188,0.0,0.5838581288310977,0.5772604366965017,0.0,0.653365010545099,0.7171390817195186,0.0,1
2021-08-30,-0.0008148394159196747,1.0081620527249313,2.4437385090332326,-0.00016777526330871684,0.29898543757388363,0.2755519011607411,-0.019216705853009247,0.5842311098662474,0.12189269662164831,0.02597766427171193,0.5327584891483944,0.40209004374382495,0.0,0.4646359152963542,0.47881122636175033,0.0,0.5828946609236029,0.549521996886441,0.0,0.6323744175916527,0.7055193703723223,0.0,1
2021-08-31,0.06290900442875601,0.6255497389892983,-3.0561502723832437,0.10214082384414122,0.18710425210834908,-0.3982864710505269,0.06237889733554439,0.46866166459570624,-0.49222531254677504,0.08173339272313015,0.5512783960229575,0.6198080990519367,0.0,0.5541292952609639,0.5895293317806135,0.0,0.622570826228195,0.595260516694969,0.0,0.6423773554360525,0.7129898705169488,0.0,1
2021-09-01,0.11047670605029397,1.0326970710986785,-0.8505045010882633,0.15915090822814842,0.6569229155794418,0.1447041992665779,0.1678985741352936,0.6096095187052487,-0.132667492873498,0.23114460397716585,0.8396663581772483,0.9034914628282635,0.0,0.7616281743660035,0.8286207790580539,0.0,0.7059505022440973,0.7455993555171948,0.0,0.6739146321716509,0.7604558358411051,0.0,1
2021-09-02,-0.011497420215943173,1.010303195833135,-0.8985272253151871,0.15569573951674096,0.8704706252245628,0.2401349961491793,0.1328861357483775,0.8016098222676775,0.712215958654016,0.13199646935059808,0.8502939443446439,0.903437188494475,0.0,0.7731645502144504,0.796085448126739,0.0,0.6496922719619366,0.7237259260628538,0.0,0.6716507019109447,0.7505409046432727,0.0,1
2021-09-03,0.03870954193797657,0.5446520412722092,-0.7734692434277181,0.19978299278516387,0.7618252442157554,0.25007993375575055,0.21683059254980042,0.6022912374952815,0.40964491407477277,0.18794119301764672,0.7862001211298646,0.7411949491962976,0.0,0.7072813490359787,0.7276327599007559,0.0,0.6528126504084857,0.6970599989623604,0.0,0.6615924259120093,0.7426881009234905,0.0,1
2021-09-04,-0.013485996181977149,0.4565539937881333,-1.1317922663181328,0.1871118360191064,0.8776909655307787,0.10878368154045097,0.18694406075579734,0.6888878308903928,0.4066227748493976,0.16075025279723287,0.8314427496757497,0.7191257807333675,0.0,0.7291068101607405,0.7045288303862433,0.0,0.657550728316267,0.6798897527636143,0.0,0.6562081941324802,0.733698425219522,0.0,1
2021-09-05,0.0164048291616595,1.345399066741729,1.6462163919608628,0.1406076607520099,1.0900755477715063,0.502360648524087,0.24274848459615075,0.7002867171950469,0.6968253624955552,0.2247887357559511,0.8068174524480651,0.5872309414203546,0.0,0.6546192671262749,0.6373975268839431,0.0,0.6240799262096497,0.6467398051137621,0.0,0.6558622691347502,0.7217976628753794,0.0,1
2021-09-06,-0.006028598015504731,1.0688445148450778,-0.34327342049699067,0.024102356686211183,1.5646506127431667,1.8803906782026902,0.18325326491435925,0.8526004255270302,1.0870325639101752,0.2646782395909869,0.355121743979093,0.5170878252266115,0.0,0.6484344041612565,0.5970720793477018,0.0,0.5908002227244571,0.6234258322652407,0.0,0.6248777134082876,0.711383264771449,0.0,1
2021-09-07,-0.13671849302853073,-1.7351617349589825,3.4107555311823154,-0.10111871612637638,-0.8013663400039593,2.781239881322765,0.05457702339036424,-0.7533952075508067,2.9882603597235184,0.12622189947154108,1.0834485513265275,1.2933577779828551,0.0,1.013764961213074,1.1106030486173577,0.0,0.7954941318191955,0.9299056502383567,0.0,0.6936571288075363,0.8147147229935436,1.0,1
2021-09-08,0.020487104285756428,-1.9646910604163954,4.032124017210805,-0.11934115377859653,-0.949409227803214,2.9878711233106867,0.08044183900656703,-0.7414138391929022,3.3811870139171822,0.09426501610055488,1.0272701813710392,1.1685269803970673,0.0,1.0143389851513052,1.028512338055668,0.0,0.7788271884977693,0.8905526099514218,0.0,0.6922531298124623,0.8024748788178845,0.0,1
2021-09-09,-0.02021110853351262,-1.8804310543442977,3.697813640479623,-0.126066266130132,-0.8220627111011808,2.5650643154832897,0.06104556988897408,-0.5874026605367283,3.28299940172849,0.041828864035964836,1.0240927398217228,0.954123895027062,0.0,1.023712260970601,0.933946974383996,0.0,0.776497858404717,0.8530754377864943,0.0,0.6946448855809285,0.7925888517574172,0.0,1
2021-09-10,-0.06504453354220181,-1.040944060337479,0.6032801850340258,-0.2075156288339933,-0.3419486123729159,1.7922465820387603,-0.06690796808198374,-0.49592529266279467,2.318089233522091,-0.004529070746439351,0.9777570870395705,0.8666730654543551,0.0,1.0264197146217904,0.9169623643619939,0.0,0.809677666106827,0.8670958768935498,0.0,0.7008962175706269,0.8043698628111331,0.0,1
2021-09-11,0.018135077666313993,-0.9745046231677505,0.007533559181157538,-0.18335195315217456,-1.643698087316684,2.9811471522834836,-0.1592495964659637,-0.5317111324935951,2.2809221025736472,0.008648977669329882,1.0456783461442318,0.8347333760169132,0.0,0.8139586633964944,0.8648742523456033,0.0,0.8121440855118699,0.8336198439103844,0.0,0.6913198159421079,0.7923589116997657,0.0,1
2021-09-12,0.04187671975472418,-0.9678747213937352,0.13598279865211063,-0.004756740368919668,-1.574269623952029,2.543823521772098,-0.10587545649529638,-0.5478111652177,2.0891396765412513,0.0270106792530811,0.6705461027263008,0.8416441184747547,0.0,0.8646109749723223,0.8585698272008295,0.0,0.821625778297144,0.8237184836165771,0.0,0.6936046608453907,0.7871716989420317,0.0,1
2021-09-13,-0.037229325474852665,0.15286090510879075,-1.4350375863116192,-0.06247317012952876,-1.3869756960066515,2.217231364276873,-0.1818143239081256,-0.5662136564280473,2.239235318237068,0.0350162686416748,0.6794244965040183,0.7634758815755138,0.0,0.8265794759499955,0.8074701047994878,0.0,0.8160781930243185,0.8031129928996772,0.0,0.6919886424785695,0.7830778492899072,0.0,1
2021-09-14,0.04279574125220146,-0.616409824673699,-2.180422780251176,0.0005336796561853235,-1.3395452382688489,1.7675669593479373,-0.125532586473947,-0.5999381161384193,2.0196034723018013,0.06141147428185034,0.7748798056289102,0.767528051615237,0.0,0.8819620033255597,0.8037804982354123,0.0,0.8276589781203398,0.7958076155492888,0.0,0.69335536997967,0.7785473203458568,0.0,-1
2021-09-15,0.05285190318499516,-1.6330382050851868,2.539162810258348,0.1184301163833823,-1.1896963993115997,1.2778896072580568,-0.08908551245061133,-0.8087006666013713,2.2827975988811557,0.15366297214553942,0.5771985042613428,0.7342722927220833,0.0,0.9329720720310002,0.8023870866214452,0.0,0.8296512694422246,0.7971402258751716,0.0,0.6988899652905892,0.7782060033118993,0.0,-1
2021-09-16,-0.012241805357654444,-0.7715296158045398,-2.0091979394907646,0.08805323335941385,-1.1501515884093292,1.2005205108422763,-0.09529871979276106,-0.68681503637289,2.4420486580670118,0.0879545451215982,0.6331754417642099,0.6657732642373215,0.0,0.9329564067034294,0.7396191751822998,0.0,0.8142003737249237,0.7629955021589812,0.0,0.7000220235992053,0.7670429702184244,0.0,-1
2021-09-17,-0.04958267329461904,0.28459694069116276,-2.7995463021076037,-0.0034061596899293556,-0.20136625214709775,-1.478613975111417,-0.008162900058849364,-0.5658795450772963,1.8067202045267052,0.04641412333151489,0.7367894525133953,0.7422639773606666,0.0,0.6641627193009896,0.7585310549643681,0.0,0.8356869529524249,0.7694293012897433,0.0,0.7025701519488045,0.7702900401927628,0.0,-1
2021-09-18,0.00980293690936187,-0.4717919252978448,-1.0032946188867637,0.04362610269428518,-0.1280608815510469,-1.3892310174705993,-0.01884706743524392,-0.6138389303277078,1.8517498435008677,0.06159477157132311,0.6616334452945978,0.6267965954796745,0.0,0.6566906639448411,0.692097045083553,0.0,0.8355694641716297,0.733768899964951,0.0,0.7003233946014822,0.7577848138489132,0.0,-1
2021-09-19,-0.030341992953112053,0.7330098438756608,0.19513359748046236,-0.029511631511028334,-0.06367859451236585,-1.5375377563095836,-0.02897795185484335,-0.5176962675761768,1.5752529112390405,0.03206761803413073,0.6272024782502917,0.5607867122384873,0.0,0.6665029140389916,0.6527358691021267,0.0,0.843926590204892,0.7127019253138468,0.0,0.675442756652759,0.7514772791874083,0.0,-1
2021-09-20,-0.11795737819471988,-1.1747306740481993,1.6379322610694775,-0.20032091289074339,-0.8742538375267022,0.6706369294746507,-0.08189079650736142,-0.4813137416251333,0.9100993199833017,-0.14879876458934516,0.7741686321019088,0.9972248785774507,0.0,0.836019447363105,0.9285571952612478,0.0,0.9111884095209876,0.8725773535793966,0.0,0.7231848799651673,0.8148064158830844,0.0,-1
2021-09-21,-0.06801426341716456,-0.26078759911986427,0.5813977258521051,-0.2560933709502535,-0.37381731219604575,-0.4544849679920177,-0.16804013759083997,-0.8656661758142978,0.41975799557635685,-0.32728973405680367,0.7487273425382232,0.8323525294606179,0.0,0.871182121702654,0.880436861131825,0.0,0.820601724075567,0.8692470734105242,0.0,0.733634701826306,0.8234299522241159,0.0,-1
2021-09-22,0.10740224120202764,0.688673150830213,0.5079734357477328,-0.09910845645360682,0.24985042769045146,-0.029763422732964933,-0.1025146161435365,-0.3822777099289864,0.38891541697217225,-0.20839007263883286,1.3546304912552867,1.51362988566953,0.0,1.040423785812586,1.2138560545718144,0.0,0.9310561758524788,1.0245041212553703,0.0,0.7618028948611126,0.8695878488544104,0.0,-1
2021-09-23,0.02491734340194673,0.5184609055511066,-0.27041305432332524,-0.08399404996102194,-0.07653439920585273,-0.10552383644432288,-0.040367947266737106,-0.3754428548134841,0.48381017592111236,-0.22218227117486272,1.3794763509777612,1.253846358323851,0.0,1.042075132721251,1.1192465959160451,0.0,0.922652842472775,0.9864344713903144,0.0,0.7627514063899583,0.8581797511636821,0.0,-1
