,count,mean,std,min,25%,50%,75%,max
stocks_VTI_ETF_cumret_5d_volatility_60d,1793.0,58417196053348.055,314040196245179.8,37.3817124238341,42465846.93457376,42465846.93463546,42465846.934917755,1745699509432519.5
stocks_VTI_ETF_cumret_5d_cumulative_return,1852.0,-0.8597945041797909,1.582015895438142,-10.030685920619819,-1.7126243530429939,-0.7330753184038438,0.03296945861036177,5.0620553097656495
stocks_VTI_ETF_skewness_10d_return,1850.0,-0.004085927166763622,3.5832730218914013,-55.74843830151236,-0.4263199456466988,-0.030118127122718774,0.29384108645994356,37.268069416074546
stocks_VTI_ETF_skewness_10d_volatility_20d,1831.0,40.76976604803022,40.37532288543858,3.9091709910116235,15.053562431246071,24.475199548832183,49.61741722187554,223.39783903374453
stocks_VTI_ETF_skewness_10d_volatility_60d,1791.0,48.29960575117607,29.385013139395923,11.618754188595155,23.57237500753904,42.158555442596146,67.17493867405591,129.73155679250107
stocks_VTI_ETF_skewness_10d_cumulative_return,1850.0,-1.4841951882224609,3.2346016772540667,-9.978415461135702,-3.534338608329011,-1.5541037825116697,0.6292677633714006,7.6831810138563394
stocks_VTI_ETF_kurtosis_10d_return,1849.0,-1.041801739751246,18.330725414184204,-552.9932952748351,-0.5713675757530183,-0.05501989728154422,0.2142627664792356,96.89527104543866
stocks_VTI_ETF_kurtosis_10d_volatility_20d,1830.0,118.35416067683153,267.5884561849322,4.520304628835527,25.7440943023271,44.69515067968074,96.0181726459866,1962.8660885397828
stocks_VTI_ETF_kurtosis_10d_volatility_60d,1790.0,163.3402201449009,245.65939266517523,16.878093258283254,48.07975801548851,66.20305340744255,138.24239586151413,1133.8158371962927
stocks_VTI_ETF_kurtosis_10d_cumulative_return,1849.0,0.051267796799212034,1.6077348707134345,-2.6747848206397054,-1.1439307706514983,-0.24658481808430122,0.9113477355230681,5.802463316461469
stocks_VTI_ETF_cumret_10d_return,1852.0,-11139858375.806797,6755942650608.62,-232373147395663.62,-0.47333480387824856,-0.07214472167885322,0.3028521599211857,170922147925928.3
stocks_VTI_ETF_cumret_10d_volatility_20d,1833.0,17200794841924.402,106420240640293.66,0.0,0.0,0.0,24.319054021174114,824842847665628.6
stocks_VTI_ETF_cumret_10d_volatility_60d,1793.0,30457299713978.477,104654362706710.02,17.0977503372168,741847.8155152681,12258834.079067942,12258834.080633013,476223240138888.2
stocks_VTI_ETF_cumret_10d_cumulative_return,1852.0,-0.7236453144500263,2.092217809249429,-10.982674532322154,-1.828458176895802,-0.510284812236479,0.5345225438279431,5.715433627021744
stocks_VTI_ETF_skewness_20d_return,1850.0,-1.1473410990853525,55.40308870680245,-2350.570581347476,-0.2110828875458957,0.0,0.10181125743393055,280.81593762205665
stocks_VTI_ETF_skewness_20d_volatility_20d,1831.0,141.6090562569683,872.6943267163458,1.7591118084059678,7.619853695838131,14.712766818242203,36.61722257981478,8343.707432943631
stocks_VTI_ETF_skewness_20d_volatility_60d,1791.0,176.86222582547575,704.0282081305937,3.6064845512036943,14.27569465818938,28.844377528541152,69.40097787521334,4816.96091535554
stocks_VTI_ETF_skewness_20d_cumulative_return,1850.0,-1.1601788107451334,2.688013779806287,-11.59591535857941,-2.860094177856389,-0.9806055735631654,0.5266384275320448,8.50503757705234
stocks_VTI_ETF_kurtosis_20d_return,1849.0,0.09992679760081297,14.597305258068664,-300.2208559049234,-0.2419262901248892,0.0,0.11447941897551472,468.8438934258178
stocks_VTI_ETF_kurtosis_20d_volatility_20d,1830.0,70.53830244282416,221.93755411778412,1.460277269239781,7.596255441046322,16.882985362857916,39.2091638388868,1670.5767870977404
stocks_VTI_ETF_kurtosis_20d_volatility_60d,1790.0,107.61626009690434,209.45329417693293,4.167195810609233,18.043372850039493,28.31657439989427,68.09677096263559,967.1411964622313
stocks_VTI_ETF_kurtosis_20d_cumulative_return,1849.0,0.2609743721069446,1.557322589766676,-1.9400428541230577,-0.8355547551285092,-0.1851986756739712,0.9514082828292889,8.998438524013421
stocks_VTI_ETF_cumret_20d_return,1852.0,-0.12520321449946906,7.793750161967576,-306.20533860069645,-0.23696454359642213,0.0,0.199083540171745,76.17761612177112
stocks_VTI_ETF_cumret_20d_volatility_20d,1833.0,41.50797309429507,117.21877329795848,1.9516081233803808,7.741616723006578,16.701402779480116,31.451870366133267,1106.7214991374706
stocks_VTI_ETF_cumret_20d_volatility_60d,1793.0,56.722215523369506,111.94103997679457,5.222992816206061,16.338943819748998,24.189339107298938,54.7266178873722,636.4764902717337
stocks_VTI_ETF_cumret_20d_cumulative_return,1852.0,-0.45261356613491216,2.8418787344216616,-11.304012728126738,-2.163724961894415,0.027673181373755074,1.3568694525275897,6.991664556180196
stocks_VIX_cumret_1d_return,1545.0,,,-inf,-1.8106147172417686,-1.0,0.2507464461531821,inf
stocks_VIX_cumret_1d_volatility_20d,0.0,,,,,,,
stocks_VIX_cumret_1d_volatility_60d,0.0,,,,,,,
stocks_VIX_cumret_1d_cumulative_return,3.0,1.851193803012811,9.782577267527058,-6.189034057136958,-3.594517028568479,-1.0,5.871307733087695,12.74261546617539
stocks_VIX_skewness_5d_return,1850.0,-1.7185357363739469,62.240009128430735,-2642.005223816883,-1.0563615996765015,-0.1898223639013497,0.1776464345433762,167.79697743740346
stocks_VIX_skewness_5d_volatility_20d,1831.0,194.56455948946902,974.466139884835,12.305104519668037,28.00919066834032,46.98613820387349,88.82615840388164,9381.278206503051
stocks_VIX_skewness_5d_volatility_60d,1791.0,295.332317771165,960.0726335341753,18.72459851606321,43.96373002361064,72.1043287994215,159.22986771282234,5414.814841095682
stocks_VIX_skewness_5d_cumulative_return,1850.0,-0.9225738708983947,1.1926993024761852,-3.314250191786876,-1.8150856985469903,-0.8928347787923618,0.05002071240387024,1.3142501917868912
stocks_VIX_kurtosis_5d_return,1849.0,-0.726006842284795,38.533529375413806,-1522.95037056616,-1.2844387368533345,-0.23469269633254508,0.13962863638012868,525.6940337485968
stocks_VIX_kurtosis_5d_volatility_20d,1830.0,162.96687412252467,592.6171685895561,12.510435541468748,26.96193114858612,47.70011988643892,87.49045812827973,5403.935581841426
stocks_VIX_kurtosis_5d_volatility_60d,1790.0,241.58708667680494,573.0563340361664,19.84400445025666,52.00786982103081,78.79670577038836,144.74216660211374,3144.6715288893047
stocks_VIX_kurtosis_5d_cumulative_return,1849.0,-0.6234698290715891,0.9310033953830039,-2.383144793695514,-1.3739975300199294,-0.5195520987694517,0.08282048753005755,1.0747266056384435
stocks_VIX_cumret_5d_return,1852.0,-inf,,-inf,-0.8631778714875799,-0.1976779840459289,0.3316188335987612,278.7567838803998
stocks_VIX_cumret_5d_volatility_20d,1813.0,100910938674696.89,609354507212996.1,10.971943222664027,189.04351039627613,42179681.74151627,61100303.268732846,4373037965277908.5
stocks_VIX_cumret_5d_volatility_60d,1733.0,182851275578336.44,604705695847782.5,0.0,28.13960056491017,210.88695069167005,24517668.159236662,2524774646429652.5
stocks_VIX_cumret_5d_cumulative_return,834.0,-1.0512994422969024,7.585563597376966,-29.996217518971957,-5.218533439863669,-1.5855832313910803,2.9309572654640115,30.00647528023062
stocks_VIX_skewness_10d_return,1850.0,-0.27954725114502904,12.716072538594243,-468.952308118394,-0.4169349237136266,-0.02903085026816221,0.24711886235409625,174.84636246948574
stocks_VIX_skewness_10d_volatility_20d,1831.0,70.64285589781781,190.1403214077371,3.2890560952741925,14.68664226031423,26.70673069684794,47.63944825568797,1665.731218104222
stocks_VIX_skewness_10d_volatility_60d,1791.0,101.85972485493959,177.94082462991628,7.571660652950838,28.058640646407277,49.05850736576195,76.53917333913023,962.0370967652236
stocks_VIX_skewness_10d_cumulative_return,1850.0,-0.7791612592044346,1.0996014787774284,-4.19533006150129,-1.50604611739168,-0.7674628830748279,0.012897067009183472,2.047254657934777
stocks_VIX_kurtosis_10d_return,1849.0,0.9385465325242478,29.968646396920363,-281.9231348957939,-0.5333103798389383,-0.03140755905304227,0.24096612958378483,877.2169211739383
stocks_VIX_kurtosis_10d_volatility_20d,1830.0,162.35428724702825,446.7314791573243,4.350356091970647,25.60077909316669,41.78676303655523,91.98534667175478,3154.204677812815
stocks_VIX_kurtosis_10d_volatility_60d,1790.0,231.7736188140309,414.61353476901814,16.62752856269287,47.779711406128904,67.67998103751609,228.9206770760841,1818.4845715809765
stocks_VIX_kurtosis_10d_cumulative_return,1849.0,-0.3488814567815587,0.8341254913852254,-1.9563655879771606,-0.9644817783925037,-0.5176242267637701,0.07536019503853297,3.0076383649193064
stocks_VIX_cumret_10d_return,1852.0,-5328876640378.094,231433739875401.22,-9955856326467096.0,-0.5929325386383141,-0.13492459089625192,0.3110933892912284,233425097438735.6
stocks_VIX_cumret_10d_volatility_20d,1833.0,400315897565966.9,3672110586951791.5,12.785199170519828,488563694.7919403,488802426.1498412,488802426.1498461,3.5339784201873844e+16
stocks_VIX_cumret_10d_volatility_60d,1793.0,708835003221031.0,3666957733578377.5,0.0,0.0,0.0,6129417.036149347,2.0403433922055148e+16
stocks_VIX_cumret_10d_cumulative_return,1852.0,-1.1514320313592332,9.357006155459473,-51.502689948810605,-6.453898678009548,-1.4061324889514157,3.706742808234762,51.802902833463854
stocks_VIX_skewness_20d_return,1850.0,-0.4194285452426334,17.912949735109574,-750.2478277166645,-0.16011394766728063,0.0,0.08105260268880637,65.66464251540235
stocks_VIX_skewness_20d_volatility_20d,1831.0,64.22347533795603,278.0141152337262,1.2887571474304047,6.994277471800684,15.711224194639506,32.43782654831616,2664.3980076803914
stocks_VIX_skewness_20d_volatility_60d,1791.0,94.29668972801429,272.3177483681262,2.2421985543136214,15.45062870465873,22.32641317491286,82.55197226874085,1539.4439766207759
stocks_VIX_skewness_20d_cumulative_return,1850.0,-0.5711170871369703,0.9369476104872018,-3.4632437767489885,-1.2031718413110335,-0.5486390530654764,0.03039018153895029,2.9778199137767136
stocks_VIX_kurtosis_20d_return,1849.0,0.9060333182113878,27.211657927408208,-66.37631292551247,-0.1766868749299405,0.0,0.10912980686181739,1112.1150687763932
stocks_VIX_kurtosis_20d_volatility_20d,1830.0,94.17114641631711,423.5039151454011,2.680951117841156,5.502964658194076,13.987636604692382,41.4362635128533,3948.589826654521
stocks_VIX_kurtosis_20d_volatility_60d,1790.0,149.06276148498412,412.7533017119442,3.6287454583168883,16.838322380339733,33.95833775536532,86.3557879145589,2288.0921204089673
stocks_VIX_kurtosis_20d_cumulative_return,1849.0,-0.10323988768161513,0.908592915157723,-1.4614396750658813,-0.7400321083583437,-0.31442709787845946,0.286776503436176,5.634463475407633
stocks_VIX_cumret_20d_return,1852.0,75344422384.87163,3242437391116.524,-96.85908576833296,-0.4414501577332398,0.0,0.18246409070249958,139537870256769.73
stocks_VIX_cumret_20d_volatility_20d,1833.0,5404367746025.955,51469185479590.96,0.0,0.0,0.0,0.0,495310303921711.9
stocks_VIX_cumret_20d_volatility_60d,1793.0,9569465832761.904,51443735240740.24,0.0,0.0,0.0,0.0,285967537301596.94
stocks_VIX_cumret_20d_cumulative_return,1852.0,-1.33004000530044,12.242090673691502,-53.523604484874895,-8.839701250765941,-1.4413983755651352,5.067199816585847,62.41878224888932
stocks_DXY_cumret_1d_return,1548.0,,,-inf,-1.859526239073073,-1.0,-0.0013578732885126954,inf
stocks_DXY_cumret_1d_volatility_20d,0.0,,,,,,,
stocks_DXY_cumret_1d_volatility_60d,0.0,,,,,,,
stocks_DXY_cumret_1d_cumulative_return,3.0,-1.0769687945364097,0.10985980431158557,-1.2027803359471367,-1.1154531918046147,-1.0281260476620926,-1.0140630238310462,-1.0
stocks_DXY_skewness_5d_return,1850.0,-0.8737641637099414,13.273159577570917,-352.6080442000275,-1.082497504995307,-0.2183774142560546,0.20340487181474093,138.39428821027428
stocks_DXY_skewness_5d_volatility_20d,1831.0,102.10023998398155,185.05608295650973,13.509339060245631,32.70813485150239,46.36377095880328,88.8671471409881,1298.7236774494654
stocks_DXY_skewness_5d_volatility_60d,1791.0,133.37797654309384,167.08623203013235,25.218424509125686,43.433659076023986,68.40438050559636,130.37427526500633,757.8262414569235
stocks_DXY_skewness_5d_cumulative_return,1850.0,-0.9968344332266069,0.7331715072658846,-2.403955472308591,-1.5440350423005447,-1.0042341125592595,-0.4613859323754743,0.40298167491016956
stocks_DXY_kurtosis_5d_return,1849.0,-0.9197611994898874,25.808867504385297,-544.7370312103546,-1.2815650643329342,-0.1864853352440713,0.14491645325471247,640.6742394403902
stocks_DXY_kurtosis_5d_volatility_20d,1830.0,144.31517486693755,385.4638379337012,11.766184629972996,25.2442910782575,35.741102072594515,82.19550705494129,2275.8775289879995
stocks_DXY_kurtosis_5d_volatility_60d,1790.0,218.1120617699199,354.65627654759476,19.301943520495826,43.77072260153237,62.58064559218413,164.38153070057885,1315.6545272337005
stocks_DXY_kurtosis_5d_cumulative_return,1849.0,-0.7267669328268833,0.6510103121748646,-1.9442491557564754,-1.2652551081675556,-0.6392099843581776,-0.22631713227903538,0.4159474283349027
stocks_DXY_cumret_5d_return,1852.0,0.03292623083754543,17.612614232755856,-309.94546541074544,-0.8228819751125415,-0.20828749506558608,0.30566272226643487,526.3261231082412
stocks_DXY_cumret_5d_volatility_20d,1833.0,120.49600232855757,254.03527239272734,7.731613365336229,34.14466209115554,52.38596938719474,84.88310558413612,1873.0735994022396
stocks_DXY_cumret_5d_volatility_60d,1793.0,163.46523634223078,232.265074015223,22.06100621028301,50.28897260804305,68.66650303747905,138.54149438934883,1082.4712790433657
stocks_DXY_cumret_5d_cumulative_return,1852.0,-0.9714218369479845,1.490481777842969,-8.918534689828217,-1.838719482145673,-0.9230676556389028,-0.03190069481993352,5.101471010907244
stocks_DXY_skewness_10d_return,1850.0,0.16463814122362885,6.578828249598543,-34.65711905830232,-0.4179499361641349,-0.04674803966262153,0.2063318325033322,146.86010434780803
stocks_DXY_skewness_10d_volatility_20d,1831.0,63.255382023305735,83.60242765869032,2.1282137329692894,16.622115717094417,34.9341009804692,72.07958561190932,521.9887877564853
stocks_DXY_skewness_10d_volatility_60d,1791.0,80.67643004651147,67.8512510971748,11.02343063225692,38.58636996277894,58.748199160478606,107.13751565334701,309.1618160364117
stocks_DXY_skewness_10d_cumulative_return,1850.0,-1.0075034879689417,0.6234676824392685,-2.6563399850880405,-1.441325350578072,-1.039291082462646,-0.5679538575700123,0.8658585503672103
stocks_DXY_kurtosis_10d_return,1849.0,0.44845122063915804,19.98898441474203,-364.8497077338068,-0.5998740408372462,-0.05975669460620414,0.27266448171053104,487.18745730142905
stocks_DXY_kurtosis_10d_volatility_20d,1830.0,138.8006093383407,286.6710380630533,5.389000484764371,25.43422489512166,40.70333419779409,121.28369344366405,1732.900075614472
stocks_DXY_kurtosis_10d_volatility_60d,1790.0,198.9885344760203,252.25838766835614,16.949620052508457,41.15179393141043,98.75232983040445,217.94899618240007,1003.247428519946
stocks_DXY_kurtosis_10d_cumulative_return,1849.0,-0.6326513726152719,0.5172148883882939,-1.6360834042171923,-1.0112952722352855,-0.7193481778000324,-0.35854834756031295,1.602052231975514
stocks_DXY_cumret_10d_return,1852.0,1794841518.8575861,77240770686.17087,-273.179317029983,-0.538129824594383,-0.09001949858293251,0.3338768584089484,3324046492946.5903
stocks_DXY_cumret_10d_volatility_20d,1833.0,128741893658.10239,1226089843375.8674,0.0,0.0,0.0,0.0,11799194553002.588
stocks_DXY_cumret_10d_volatility_60d,1793.0,227962124426.36392,1225483572281.4866,0.0,0.0,0.0,0.0,6812268151396.596
stocks_DXY_cumret_10d_cumulative_return,1852.0,-0.9459444180102776,2.0604133378296323,-12.301142925880892,-2.1706524717402864,-0.9183254217330179,0.35558001932717076,6.178045064386507
stocks_DXY_skewness_20d_return,1850.0,-0.5409843140134267,23.965465687932888,-1013.28428643604,-0.16945968270520628,0.0,0.09092294930372635,111.04974956215611
stocks_DXY_skewness_20d_volatility_20d,1831.0,72.71747838024025,375.5203646558741,1.0912742637736832,6.923140992336367,14.863271496156104,33.951606996093105,3596.7820780279617
stocks_DXY_skewness_20d_volatility_60d,1791.0,114.12582144311666,369.4605776666112,3.482644298114695,13.86862768089416,23.38932569317306,52.447394146929696,2076.6508279116365
stocks_DXY_skewness_20d_cumulative_return,1850.0,-1.0129190455912778,0.5283990703316909,-2.6316356399572034,-1.37281419035725,-1.016710307917629,-0.6835776657761325,0.5302543467665439
stocks_DXY_kurtosis_20d_return,1849.0,0.16727022667620103,5.821253657309696,-73.70364669731137,-0.21114540033528695,0.0,0.14563529650985974,196.83869412607316
stocks_DXY_kurtosis_20d_volatility_20d,1830.0,37.8548825628967,86.02765799793656,2.255976384925592,6.6753752984420105,12.843876558336486,31.442804135799918,760.3589578050144
stocks_DXY_kurtosis_20d_volatility_60d,1790.0,52.48756716582098,78.02976799624605,4.5160678911067595,15.007574777628207,28.521033540135587,53.31157461311378,438.270208438364
stocks_DXY_kurtosis_20d_cumulative_return,1849.0,-0.6065929589653648,0.4223939858705803,-1.4753550601534142,-0.8815758195353541,-0.6934534991726959,-0.43904227862421485,1.7995576440763106
stocks_DXY_cumret_20d_return,1852.0,-0.06854246689301279,4.608404712466368,-93.58359477244883,-0.29300989155697876,0.0,0.1663973292263895,107.25958567765406
stocks_DXY_cumret_20d_volatility_20d,1833.0,37.28899887374455,63.91025164459212,2.2467715997862707,8.671334555426863,18.58796206449031,36.66211837646343,423.26367449141145
stocks_DXY_cumret_20d_volatility_60d,1793.0,48.999108402043824,55.01109945404219,4.429051904805609,18.747948049299406,34.26726843950914,48.50639055125857,241.96582413443073
stocks_DXY_cumret_20d_cumulative_return,1852.0,-0.8934779234966286,2.9374112552974503,-12.64746021879657,-2.8662988213481695,-0.8961145952008357,1.2094725473532626,6.804718080729363
stocks_GOLD_cumret_1d_return,1549.0,,,-inf,-1.994419082660078,-1.0,0.08216270809095083,inf
stocks_GOLD_cumret_1d_volatility_20d,0.0,,,,,,,
stocks_GOLD_cumret_1d_volatility_60d,0.0,,,,,,,
stocks_GOLD_cumret_1d_cumulative_return,3.0,-0.8952629018677678,0.10178846407076056,-1.0,-0.9445420709882335,-0.8890841419764671,-0.8428943528016517,-0.7967045636268364
stocks_GOLD_skewness_5d_return,1850.0,5.678112317095896,301.4827483756569,-1370.9539694570299,-1.0280270982227102,-0.14976457006103344,0.19171315314000664,12846.28962963979
stocks_GOLD_skewness_5d_volatility_20d,1831.0,687.7956028578185,4762.985129008611,12.213497873697822,28.827948395799922,44.89001085337511,91.18908237423666,45615.463149619085
stocks_GOLD_skewness_5d_volatility_60d,1791.0,1149.926456258097,4686.237084000882,19.424884112655384,44.79550246248964,72.45945969715623,153.07573459327273,26329.766959724977
stocks_GOLD_skewness_5d_cumulative_return,1850.0,-0.982228407733376,0.7245368624188468,-2.3445058898155002,-1.555828880947451,-0.9768048090524866,-0.41004558137368036,0.34402276958839306
stocks_GOLD_kurtosis_5d_return,1849.0,9.529283522959732,475.99600928267915,-2661.322928161088,-1.0265545006525454,-0.17183480104899007,0.16169236113239105,20272.214971439786
stocks_GOLD_kurtosis_5d_volatility_20d,1830.0,1001.6693603622216,7529.91416495643,3.4311509052619886,24.591512403559445,37.886911256403835,69.76617755227544,71962.00923024892
stocks_GOLD_kurtosis_5d_volatility_60d,1790.0,1728.7620140274191,7483.847062477979,18.749788878641954,34.585117664009324,63.06048916205633,192.0969510794958,41546.87161534671
stocks_GOLD_kurtosis_5d_cumulative_return,1849.0,-0.6688358963914899,0.6798984587910588,-1.9889776245338724,-1.2024672581071816,-0.570939979162464,-0.13726879804336434,0.48475957645558543
stocks_GOLD_cumret_5d_return,1852.0,-0.06727258984157268,8.183726117747172,-157.4162522185274,-0.7929365705108038,-0.16763711689255678,0.3501234796667992,178.96320497143324
stocks_GOLD_cumret_5d_volatility_20d,1833.0,82.32493390017838,101.65249595936643,7.703467853188974,26.598415292270282,46.580031991927086,109.5996515966678,637.2758415246241
stocks_GOLD_cumret_5d_volatility_60d,1793.0,100.11252178730149,77.11631743426383,22.202085234664725,47.88165785673616,78.81722651399316,110.0287175335808,368.32755903760045
stocks_GOLD_cumret_5d_cumulative_return,1852.0,-1.1013816512476737,1.005655381760503,-6.069717966939527,-1.7299974020642348,-1.1219585461994845,-0.5259735955982262,2.6172765982978103
stocks_GOLD_skewness_10d_return,1850.0,-0.38623579853997153,17.434225335833837,-631.8795598432712,-0.3935335312519537,-0.028234581555046434,0.2166047218064575,298.12117897315744
stocks_GOLD_skewness_10d_volatility_20d,1831.0,86.36195488626953,264.58462079884293,3.6296612052034614,14.339271457132643,28.2040836683609,51.2327632018886,2244.1313474155972
stocks_GOLD_skewness_10d_volatility_60d,1791.0,127.09986889195342,251.03211710977192,8.935159617623457,30.91891640445055,41.09891355415232,61.803812031661494,1295.3634752458313
stocks_GOLD_skewness_10d_cumulative_return,1850.0,-0.9288690448498003,0.6621163315990621,-2.727433951482775,-1.413440317478492,-0.9480377785300566,-0.4424516237364512,0.7492891076444179
stocks_GOLD_kurtosis_10d_return,1849.0,-1.3936645868272415,57.72912837845961,-2374.6587850615424,-0.49998372793466594,-0.03227050727523373,0.24396809336837433,502.61180830712254
stocks_GOLD_kurtosis_10d_volatility_20d,1830.0,204.5324368521157,898.2862029354033,6.2078139006042266,25.896864147044795,45.80218671966017,82.58811273978301,8430.481679455002
stocks_GOLD_kurtosis_10d_volatility_60d,1790.0,317.6440821207045,875.2625399435378,23.02830319985766,42.694499530148036,65.09530465991725,179.52474561459823,4870.117091042298
stocks_GOLD_kurtosis_10d_cumulative_return,1849.0,-0.5142554424607774,0.6146784568936043,-1.5912245865592693,-0.9350431956749183,-0.6600944757129231,-0.2030223092940704,1.6406720884530728
stocks_GOLD_cumret_10d_return,1852.0,-5535999449450.713,227556825224564.0,-9781805975558060.0,-0.551489849320115,-0.08660531367732383,0.2789904797993732,235.8689707256832
stocks_GOLD_cumret_10d_volatility_20d,1833.0,397090798754937.06,3610327701852661.0,0.0,0.0,0.0,0.0,3.472196674452125e+16
stocks_GOLD_cumret_10d_volatility_60d,1793.0,703125140583832.9,3604447521178936.0,0.0,0.0,0.0,0.0,2.004673684674257e+16
stocks_GOLD_cumret_10d_cumulative_return,1852.0,-1.1992716305818802,1.39777506571876,-7.575704781499503,-2.0770303041231797,-1.204046413414959,-0.32610784842673024,3.0045047614208737
stocks_GOLD_skewness_20d_return,1850.0,0.019913245424724214,16.90499102025349,-348.1476984363835,-0.1468712435033607,0.0,0.07597619641295383,614.3091829018618
stocks_GOLD_skewness_20d_volatility_20d,1831.0,67.85237791066123,261.04446607047555,1.1284671475044221,8.123329330701376,14.655732928930233,30.43588816666418,2181.7273689933922
stocks_GOLD_skewness_20d_volatility_60d,1791.0,101.57478483525921,253.4454147448428,3.6339018623834467,13.768636192647875,23.380423190059282,43.09506141817102,1289.434965634205
stocks_GOLD_skewness_20d_cumulative_return,1850.0,-0.8523712878456461,0.6252889025832444,-2.7918804519030895,-1.2205829446783214,-0.8831156653005983,-0.4638614548042689,1.2538920486880665
stocks_GOLD_kurtosis_20d_return,1849.0,0.02654388676666163,2.6138106538661887,-60.99978537988796,-0.14017237281050177,0.0,0.11710387627214569,45.31938355416058
stocks_GOLD_kurtosis_20d_volatility_20d,1830.0,23.11652491087067,34.89285431925262,1.8087100024518588,4.960566553361985,9.356639874714325,28.487756940270387,222.94970736455912
stocks_GOLD_kurtosis_20d_volatility_60d,1790.0,29.16680719554154,29.374730472132242,3.1588931771676223,9.885205664705731,20.973888373560637,34.06566239839183,130.69519333698722
stocks_GOLD_kurtosis_20d_cumulative_return,1849.0,-0.3389320801237712,0.7170671001201128,-1.289368493867905,-0.8013091458410854,-0.5266839867666624,-0.15189094258624092,3.594007737212558
stocks_GOLD_cumret_20d_return,1852.0,267473157607.8776,9496415059970.012,-312.08054319251124,-0.30248185610338446,0.0,0.15921463483941822,396623561395559.2
stocks_GOLD_cumret_20d_volatility_20d,1833.0,19185546442994.52,150371112746347.6,2.9719148289113178,22.46022952799372,15275075.81717344,15275075.817212122,1407873979843944.0
stocks_GOLD_cumret_20d_volatility_60d,1793.0,31150272114497.0,148157317477254.84,0.0,0.0,0.0,38.56339422419437,812836421247970.6
stocks_GOLD_cumret_20d_cumulative_return,1852.0,-1.392019792543414,1.9198320177766928,-7.648164521113759,-2.608181737787084,-1.3247300119129228,-0.09776657066433922,4.213142996760952
stocks_OIL_cumret_1d_return,1547.0,,,-inf,-2.0060887659518842,-1.0,-0.03904548681392189,inf
stocks_OIL_cumret_1d_volatility_20d,0.0,,,,,,,
stocks_OIL_cumret_1d_volatility_60d,0.0,,,,,,,
stocks_OIL_cumret_1d_cumulative_return,3.0,-0.5188934868344536,0.7368897158426758,-1.0,-0.9430651815373267,-0.8861303630746533,-0.2783402302516804,0.3294499025712925
stocks_OIL_skewness_5d_return,1850.0,1.2254323828665041,70.74018131465513,-299.27651430820475,-1.1888442491887317,-0.2575310069316516,0.21741780437778724,3004.888425928963
stocks_OIL_skewness_5d_volatility_20d,1831.0,209.6189393209758,1110.199410360237,12.286833870173421,28.49202169523035,47.18797674993945,91.02191851413302,10676.036541852041
stocks_OIL_skewness_5d_volatility_60d,1791.0,323.21409323944647,1095.2906553162666,22.330697348125483,45.043497569467874,77.56881979510312,155.02414342558654,6161.820463878812
stocks_OIL_skewness_5d_cumulative_return,1850.0,-0.9867648197842294,0.9122011826063592,-2.8441519815105982,-1.6635330396384669,-0.959953608765702,-0.33540268642329957,0.8432864742034021
stocks_OIL_kurtosis_5d_return,1849.0,0.16218945509604715,24.53209220277461,-128.27910349942016,-1.302365607799324,-0.2310285870988068,0.19186620963740575,946.9512925742819
stocks_OIL_kurtosis_5d_volatility_20d,1830.0,118.3617459011483,374.0373947037478,10.59453851317879,27.41747277581364,40.52607490743877,71.8703357067728,3390.9878898027787
stocks_OIL_kurtosis_5d_volatility_60d,1790.0,166.74708126547873,359.01181008184983,18.189365764068857,35.56098459232856,50.50035098237543,103.94814775838215,1952.0855026034833
stocks_OIL_kurtosis_5d_cumulative_return,1849.0,-1.15274128859893,0.4845235588175248,-2.077258487980853,-1.518826050173435,-1.1863111976630492,-0.7432501077571281,-0.281839770576488
stocks_OIL_cumret_5d_return,1852.0,70768604560.2599,4405326037663.435,-51392666004304.2,-0.7615791856841183,-0.1830824983428463,0.4056188130353307,182456121650786.38
stocks_OIL_cumret_5d_volatility_20d,1833.0,9057083520373.775,69716993059164.234,13.242629798200534,416.87063394153205,12665423.78087616,13228603.702366915,647654983560594.4
stocks_OIL_cumret_5d_volatility_60d,1793.0,16037280627668.77,69249701808148.42,0.0,0.0,0.0,47.08474169384979,373923779100709.2
stocks_OIL_cumret_5d_cumulative_return,1852.0,-1.0389367883208358,1.4471762322952846,-8.8472283988154,-1.902892767749428,-1.1471284054330853,-0.1889670680455866,4.706954098850884
stocks_OIL_skewness_10d_return,1850.0,-0.12580752588529576,16.741544579166604,-215.71968190485217,-0.49098497673746067,-0.06466976797095103,0.268222313359817,386.12740912048764
stocks_OIL_skewness_10d_volatility_20d,1831.0,115.99819383459972,241.5499390820858,3.1791776933992075,18.706914911838787,36.4796339600834,76.34401231581467,1394.78082321
stocks_OIL_skewness_10d_volatility_60d,1791.0,148.27757394671082,196.86323213312534,11.674850074485228,37.18850245794725,59.55894554589542,170.9052288530961,920.741531249332
stocks_OIL_skewness_10d_cumulative_return,1850.0,-1.0717123546975746,0.7587560307919963,-3.377004334158208,-1.566982757707461,-1.0851494952829472,-0.5826078871609021,1.3873947115302712
stocks_OIL_kurtosis_10d_return,1849.0,-1.1578326252365536,28.20558092441437,-752.5412634757712,-0.713223099824466,-0.0765419917185095,0.29669155637735445,125.89623722405112
stocks_OIL_kurtosis_10d_volatility_20d,1830.0,143.775260485109,427.2366369669446,4.993149206490999,28.40237956000244,44.26477665261403,66.346091284138,2685.2262934550536
