,stocks_SP500_cumret_1d,stocks_SP500_skewness_5d,stocks_SP500_kurtosis_5d,stocks_SP500_cumret_5d,stocks_SP500_skewness_10d,stocks_SP500_kurtosis_10d,stocks_SP500_cumret_10d,stocks_SP500_skewness_20d,stocks_SP500_kurtosis_20d,stocks_SP500_cumret_20d,stocks_NASDAQ_cumret_1d,stocks_NASDAQ_skewness_5d,stocks_NASDAQ_kurtosis_5d,stocks_NASDAQ_cumret_5d,stocks_NASDAQ_skewness_10d,stocks_NASDAQ_kurtosis_10d,stocks_NASDAQ_cumret_10d,stocks_NASDAQ_skewness_20d,stocks_NASDAQ_kurtosis_20d,stocks_NASDAQ_cumret_20d,crypto_Ethereum_cumret_1d,crypto_Ethereum_skewness_5d,crypto_Ethereum_kurtosis_5d,crypto_Ethereum_cumret_5d,crypto_Ethereum_skewness_10d,crypto_Ethereum_kurtosis_10d,crypto_Ethereum_cumret_10d,crypto_Ethereum_skewness_20d,crypto_Ethereum_kurtosis_20d,crypto_Ethereum_cumret_20d,economic_PCE_Price_Index_cumret_1d,economic_PCE_Price_Index_skewness_5d,economic_PCE_Price_Index_kurtosis_5d,economic_PCE_Price_Index_cumret_5d,economic_PCE_Price_Index_skewness_10d,economic_PCE_Price_Index_kurtosis_10d,economic_PCE_Price_Index_cumret_10d,economic_PCE_Price_Index_skewness_20d,economic_PCE_Price_Index_kurtosis_20d,economic_PCE_Price_Index_cumret_20d,stocks_SP500_realized_vol_5d,stocks_SP500_exp_vol_5d,stocks_SP500_jump_5d,stocks_SP500_realized_vol_10d,stocks_SP500_exp_vol_10d,stocks_SP500_jump_10d,stocks_SP500_realized_vol_20d,stocks_SP500_exp_vol_20d,stocks_SP500_jump_20d,stocks_SP500_realized_vol_60d,stocks_SP500_exp_vol_60d,stocks_SP500_jump_60d,stocks_NASDAQ_realized_vol_5d,stocks_NASDAQ_exp_vol_5d,stocks_NASDAQ_jump_5d,stocks_NASDAQ_realized_vol_10d,stocks_NASDAQ_exp_vol_10d,stocks_NASDAQ_jump_10d,stocks_NASDAQ_realized_vol_20d,stocks_NASDAQ_exp_vol_20d,stocks_NASDAQ_jump_20d,stocks_NASDAQ_realized_vol_60d,stocks_NASDAQ_exp_vol_60d,stocks_NASDAQ_jump_60d,crypto_Ethereum_realized_vol_5d,crypto_Ethereum_exp_vol_5d,crypto_Ethereum_jump_5d,crypto_Ethereum_realized_vol_10d,crypto_Ethereum_exp_vol_10d,crypto_Ethereum_jump_10d,crypto_Ethereum_realized_vol_20d,crypto_Ethereum_exp_vol_20d,crypto_Ethereum_jump_20d,crypto_Ethereum_realized_vol_60d,crypto_Ethereum_exp_vol_60d,crypto_Ethereum_jump_60d,economic_PCE_Price_Index_realized_vol_5d,economic_PCE_Price_Index_exp_vol_5d,economic_PCE_Price_Index_jump_5d,economic_PCE_Price_Index_realized_vol_10d,economic_PCE_Price_Index_exp_vol_10d,economic_PCE_Price_Index_jump_10d,economic_PCE_Price_Index_realized_vol_20d,economic_PCE_Price_Index_exp_vol_20d,economic_PCE_Price_Index_jump_20d,economic_PCE_Price_Index_realized_vol_60d,economic_PCE_Price_Index_exp_vol_60d,economic_PCE_Price_Index_jump_60d,stocks_DJI_sign,stocks_RUSSELL2000_sign,stocks_SPY_ETF_sign,stocks_QQQ_ETF_sign,stocks_IWM_ETF_sign,stocks_VTI_ETF_sign,stocks_VIX_sign,stocks_DXY_sign,stocks_GOLD_sign,stocks_OIL_sign,crypto_Bitcoin_sign,crypto_Binance_Coin_sign,crypto_Ripple_sign,crypto_Cardano_sign,crypto_Solana_sign,crypto_Polkadot_sign,crypto_Avalanche_sign,crypto_Polygon_sign,crypto_Chainlink_sign,economic_Unemployment_Rate_sign,economic_Nonfarm_Payrolls_sign,economic_Labor_Force_Participation_sign,economic_Initial_Claims_sign,economic_CPI_All_Items_sign,economic_CPI_Core_sign,economic_PCE_Core_sign,economic_Gross_Domestic_Product_sign,economic_Real_GDP_sign,economic_Potential_GDP_sign,economic_Federal_Funds_Rate_sign,economic_Treasury_10Y_sign,economic_Treasury_2Y_sign,economic_Treasury_3M_sign,economic_Money_Supply_M1_sign,economic_Money_Supply_M2_sign,economic_Consumer_Sentiment_sign,economic_Industrial_Production_sign,economic_Capacity_Utilization_sign,volatility_VIX_Index_sign,volatility_VIX_ETN_sign,volatility_Ultra_VIX_Short_Term_sign,fixed_income_Treasury_10Y_Yield_sign,fixed_income_Treasury_5Y_Yield_sign,fixed_income_Treasury_30Y_Yield_sign,fixed_income_Treasury_Bond_ETF_sign,fixed_income_Treasury_7_10Y_ETF_sign,fixed_income_Treasury_1_3Y_ETF_sign,fixed_income_Investment_Grade_Bonds_sign,fixed_income_High_Yield_Bonds_sign,bull_market,bear_market,trend_strength,economic_Unemployment_Rate_sign_yoy_change,economic_Nonfarm_Payrolls_sign_yoy_change,economic_CPI_All_Items_sign_yoy_change,economic_CPI_Core_sign_yoy_change,economic_Real_GDP_sign_yoy_change,economic_Potential_GDP_sign_yoy_change,economic_Federal_Funds_Rate_sign_yoy_change
2023-10-24,,0.039389185468233556,,,,,,0.05697760944553787,,,,,,,0.059900269155207075,,,,,,,,,0.06899588261228651,-0.13706882378392982,0.0924372457933822,0.06754239236705972,-0.1544348495991339,-0.06411446402290777,,,,0.0,,,0.0,,,0.0,,,,,0.08786726815929158,0.10342320612991096,,-0.0074528686105856945,0.036263934522763996,,0.0017218185180372103,0.00961888748136408,,0.1760878799354464,0.13578645113490828,,0.09453722894276706,0.08145670041429809,,-0.03298693797550667,0.031175320388314942,,-0.00017713946762110133,0.00718096536193813,,-0.08950426135717804,-0.1061234428685851,,-0.014033316122551986,-0.08864838473048786,,-0.001717946385029756,-0.0486328063780187,,0.0015259617555507532,-0.013801935350605588,,,-0.18349736011161277,,,-0.09532624124619016,,,-0.04866595965181553,,0.0,-0.01634387486910105,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
2023-10-25,,,0.1287031052004175,,,,,0.17378323412239038,,,,,,,,0.19561040805026564,,,,,,-0.10067777441055314,-0.1354032543251783,-0.16817866556795158,0.0013846896321387803,-0.003662926404437883,-0.0010883329509040474,0.04032990873255149,,,,,0.0,,,0.0,,,0.0,,0.0985630346304982,,,0.11572849292713783,0.19492162483547526,,0.10557369312073628,0.11525127103088884,,0.03831564696462153,0.05195871050630507,,,,,,,,0.18411853041239046,,,0.06787644238741097,0.10155943087756758,,0.1508136546501473,-0.0558484079735565,,0.00042746658703740614,-0.05878683073243618,,-0.04398924084884814,-0.04294316429479228,,-0.0006881604491366655,-0.016481978048577983,,,-0.18349937982011888,,,-0.09535167949885492,,,-0.04867974204184311,,0.0,-0.016350047037748894,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,,,,,,,
2023-10-26,-0.17588291925979882,,,,,0.1965446809139464,,-0.018255847505231237,,,,,,,,,,0.09416272287826444,,,,0.047860207491321693,0.009368120341774588,-0.055352947994483204,,,-0.1283363205307949,0.1542877833998686,,-0.11415356537884169,,,0.0,,,0.0,,,0.0,,0.13414365246246462,-0.08903568585930599,,-0.13259479061769386,-0.006001667528079624,,-0.030688471849876664,0.021885697968607287,,0.022742415487640777,0.021829698308219125,,0.11572441114153054,-0.1051587997398955,,-0.07518596142843048,-0.004853402586549316,,-0.02509722661039171,0.03155838949881429,,0.02956275163521327,0.03032952462543337,,0.025793893575570603,-0.16897142652656771,,-0.02215812857625743,-0.09162818383162374,,-0.016170632531503415,-0.0487770095690091,,0.0007985825824465831,-0.014701471028345958,,,-0.1835007262619266,,,-0.09537248146090671,,,-0.04869220479179648,,0.0,-0.01635601243323581,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,
2023-10-27,,,,,,,0.08482739077899515,,0.0708917655109973,0.11862530895344414,,,0.10699100723014854,-0.12374012946197877,,,-0.08447847451848067,0.04402750989404525,0.13595930925315014,-0.05846771229778669,,-0.13582466067539034,-0.06989977198261721,,,0.19016245680172905,0.07336781971723605,-0.008283509862282434,-0.0804316474879011,-0.070683089679346,,,0.0,,,0.0,,,0.0,,-0.03427848500100761,-0.17384609425064979,,-0.0312256589732246,-0.09545332546641616,,0.0012396462453792,-0.046884169293139766,,-0.0076096820775926055,-0.013085062421063998,,0.03382597540301502,-0.019594393668295518,,0.044660922232824474,-0.028751925561194436,,0.010116246113850202,-0.02345885598523678,,-0.007047919686888782,-0.010798283672438291,,0.1969513409340602,0.12166332121621215,,-0.06826696184591308,0.055036471302444934,,0.012782922112862138,0.006942715731717897,,0.004764998984090996,-0.004959608082616418,,,-0.18350162387623004,,,-0.09538949378695671,,,-0.04870347486187998,,0.0,-0.016361778123742843,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.09987264821055142,,,,,,,
2023-10-28,,,,-0.06588314174767751,,0.06979827736748678,,0.0,0.0,0.0,,-0.1616505235834993,-0.059253917951772817,0.09982472228622719,,,,4.440892098500626e-16,0.0,-1.1102230246251565e-16,,,,,-0.0057435474291408495,-0.0157460952684767,-0.006594416555870453,0.010481597884615779,-0.004141852386622569,-0.015687125546118397,,,0.0,,,0.0,,,0.0,,0.02302912510849353,-0.06871884266240869,,-0.039883820823738536,-0.058175986554309,,0.0,-0.03930422689479518,,-0.047319740776142316,-0.01558568496110746,,-0.020986882214445668,-0.15339256486309705,,-0.031206410388506023,-0.07905789730007884,,0.0,-0.0432845258559017,,-0.03709639226922623,-0.015932405382268477,,,-0.1667575506770782,,0.003467089582984473,-0.07431174700937893,,0.0009739471185477022,-0.04035919554063838,,-0.04926818187767512,-0.01570885816511758,,,-0.18350222227973556,,,-0.09540340797120783,,,-0.04871366688740786,,0.0,-0.016367350926652313,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0001826200574608361,,,,,,,
2023-10-29,,,,,,-0.11243941590716489,-0.18206949148660123,-0.12500525282870212,,0.1384913184756933,,,-0.0014552693505266445,,,,-0.18690443413179458,-0.04239153769207438,-0.12869801824786742,0.0649873309555844,,0.01339893663255265,0.13979131970376835,-0.021789303091443002,-0.04659224533700934,0.029365421587573604,0.06448300459046319,,,,,,0.0,,,0.0,,,0.0,,,-0.12280312706995677,,-0.00012444508973941115,-0.06718613566517806,,-0.03557980493412105,-0.04037420808229997,,-0.005415538897969752,-0.0156183847593091,,-0.13436695771739615,-0.1647041766148668,,-0.0012841563456625904,-0.08249088852742748,,-0.010676824400750462,-0.04386686291163244,,-0.0053334465620069604,-0.015952696739810146,,-0.0034402076150850114,-0.14653229309920235,,-0.01579309754902991,-0.09090525887094725,,-0.10284440296478825,-0.04597182193482208,,-0.003339071702787022,-0.013350978806943137,,,-0.18350262121272565,,,-0.09541478896393074,,,-0.04872288439526429,,0.0,-0.01637273741804146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0005505464589832254,,,,,,,
2023-10-30,,,,,,,,,,-0.13054774911789557,,,,,,,,-0.16998189600379543,,-0.08858581581595093,,,,,,,-0.11331936246132424,-0.045086283229672675,0.05715734455729726,0.12304999432485264,,,0.0,,,0.0,,,0.0,,,,,0.11727274737274707,,,0.07659060422762853,0.14491557698910995,,0.0366049589721793,0.04685079742972231,,-0.14806310969162573,0.12266995066993047,,0.02168373621783104,0.08023384310755977,,0.03571766330863113,0.04564844364922305,,0.018623888585143078,0.01568690214940105,,0.04953742656075155,-0.17693501951649493,,-0.013423077057901245,-0.09517411689941624,,-0.017258218970623518,-0.048374733280655446,,-0.03539146082161415,-0.015087732178703517,,,-0.18350288716686136,,,-0.09542409845038347,,,-0.048731220896690575,,0.0,-0.016377943941777162,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,
2023-10-31,,0.12895303481822507,,,,,,-0.01172058202746551,,-0.04831912234235902,,,,,0.06250462495524478,0.02890929422788191,,0.01873842576924667,-0.12359684161998508,0.039130656775388184,,-0.1557564627421475,,,0.10400282750306733,0.0933982755478624,-0.09732587244436108,-0.0182797199150444,0.015291720701470446,0.030911662583527066,,,0.0,,,0.0,,,0.0,,,-0.14653711652312162,,0.04870213841219395,-0.03787396295414791,,0.015088259876663068,-0.003843157459156421,,0.00972114549117764,0.002090103857914638,,,-0.17303810544270692,,0.015477438702603763,-0.07294938014095154,,-0.010463972066597438,-0.0309345736193265,,0.004190511289723808,-0.009796372992448399,,-0.06371782691605143,-0.17567041428543806,,0.00734874128097629,-0.09035588333039868,,-0.004557697672906591,-0.047494097842053384,,-0.0041711946012825685,-0.016498022620891506,,,-0.18350306446908904,,,-0.09543171380736137,,,-0.04873876086961637,,,-0.0163829766182364,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,-0.15713794904918044,,,,,,,
2023-11-01,,,,,,,,,,,,,,,-0.16895288424633026,,,-0.16971792859393642,0.08147524303126996,,,,,,0.06309530357770399,0.12280713132620091,-0.03684351354204407,0.043633939327683224,0.1704769010709406,,,,,,,,,,,,-0.13675423665097974,-0.06111099365035011,,0.08930264245890407,0.0214130436191331,,0.05574443687821651,0.04006949025924711,,0.025069939250504714,0.024433690985068646,,,0.12762828343706834,,0.10944032331658327,0.1009910275462631,,0.08326980423523778,0.07819754860105954,,0.03273794987082379,0.03733282283886208,,,0.015067901913465187,,-0.009640109517695228,-0.05111217539136903,,-0.05063172197256838,-0.03035946367795206,,0.0060082943199946115,-0.006793807206429303,,,,,,,,,-0.013096094645802525,,0.018388948782819936,-0.015278678613341534,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,,
2023-11-02,,0.1666031906149419,,,,-0.10682774977619602,,,,,0.08838381036846532,,-0.006032716585554598,,-0.09130684179322068,,,0.10939967673586026,,,,,,,,,,,,-0.18426484457723058,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.18502799978206963,0.19079680233999619,,0.13501993289858727,0.16162395479181746,,0.06718073021254334,0.09183802724312584,,0.04598940505102567,-0.023990837971894385,,0.08789037452918169,0.04218777233601001,,0.04923261405178492,0.05878698492809242,,0.03490883458578531,0.038622367953660364,,,,,,,,0.10325280864017916,0.12531156510273367,,0.020907387342245842,0.02422380365547161,,0.0,-0.1180971777020845,,0.0,-0.07955951063179412,,0.0,-0.048705053281079436,,0.0,-0.016410541137206747,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,
2023-11-03,,,,0.19672909990712473,0.16270360947156237,0.1445197013770212,0.08939225474119095,,,,,,,,-0.009931030580458855,,,0.0941626197233858,,,,-0.07632316050722165,-0.18955804104154184,,-0.13990705339164866,,,-0.17904105860749164,-0.09988860480828099,0.10551436989805296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.18220568197074405,,0.012074200879668151,-0.08201221934535918,,0.026333056261390153,-0.022392973508381098,,0.015792969987940664,0.005396645204064798,,,-0.1687182784616832,,0.0237820842245704,-0.05530570084253916,,0.037539641469304996,-0.0035323776991994515,,0.01983408624679983,0.012782439351260999,,0.06835629223979134,-0.02625862947780977,,0.055076290807325234,-0.033849690727263515,,0.005036969646027067,-0.022983081013904227,,0.0060439929630595746,-0.005052718053010996,,0.0,-0.14551396038464115,,0.0,-0.0828746460865758,,0.0,-0.04871509435971533,,0.0,-0.016414487786149845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023-11-04,,,,,,,,0.0,0.0,0.0,,,,-0.18004707380177376,-0.07792697430070661,,,-2.220446049250313e-16,0.0,0.0,,0.07534582423391845,0.06091142270020233,,0.1434982356258041,0.07884155115290414,,-0.15203759492695312,-0.02415775481117144,0.07118775024268098,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07861627002997351,,-0.15909221587053768,-0.05595102821416709,,0.0,-0.04437378422452731,,-0.0020069252895743572,-0.01648299365460104,,,0.11562138672486055,,,-0.0580976600971691,,0.0,-0.04501613275570615,,3.923157433360913e-05,-0.016488453989321195,,0.026591305097023454,-0.14629243544320758,,0.030791508819850266,-0.07538125768331805,,-0.0015436772254255882,-0.03912500579003719,,0.0035408202153115464,-0.010917678217715054,,0.0,-0.16017433215882004,,0.0,-0.08543082815801295,,0.0,-0.04872417540958929,,0.0,-0.016418303227333952,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.054238031427200184,,,,,,,
2023-11-05,,,,-0.1436216594097267,,,,,,,,,,-0.09183467993599426,,,,-0.13142735285225005,,,,,,,-0.07307099534359629,,,0.09269944721475443,0.17483324631834307,-0.04237804155027025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661407821230365,-0.07456355818715932,,-0.18935788867318737,-0.06562920970318897,,-0.033003093578892195,-0.044832532628682475,,-0.0066032594490504914,-0.016484541270857633,,0.1440091979283764,-0.06562975739453814,,,-0.06713109461666067,,-0.026889025027170277,-0.045404008580273936,,-0.009293799812147396,-0.016489821633700275,,0.0557878289010183,-0.09822167286349248,,0.056921106971781654,-0.04195914979542614,,-0.017026108555743713,-0.021009344779221117,,0.007595912079341183,-0.0033258467743857434,,0.0,-0.16872645741418346,,0.0,-0.08742577421156572,,0.0,-0.04873238854146322,,0.0,-0.01642199188054172,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.057420231000152255,,,,,,,
2023-11-06,,,,,,,0.12606029634078864,,0.04631080709952795,,,,,,0.04663822933346795,0.008632297432170866,-0.01115848999548974,0.17003031134533764,-0.15851363935270157,,,,,,,,,,,0.14940261883611927,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.024985607465056514,-0.1620059982765759,,-0.10134303962523983,-0.08779185690388802,,0.0011229428184795776,-0.04858426187263176,,-0.0005761683762471881,-0.01602693017145962,,-0.0619115498667866,-0.17178556454547433,,0.005321140638071764,-0.0922537900083541,,0.0009329283014694045,-0.04877215206127561,,-0.005793389250018821,-0.01548294579209819,,-0.027366125351271364,-0.13202468021375513,,-0.0967807443364056,-0.08270318714601288,,-0.07862829345923128,-0.045568421658245484,,-0.0012656240241458727,-0.016509168560091103,,,-0.1739689033385179,,0.0,-0.0889974381661266,,0.0,-0.048739816969921135,,0.0,-0.016425558012928443,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2023-11-07,,,,,0.015123743811375823,,0.04837435596900019,,,,,,,,,-0.025285670818800177,0.13313197692457757,,,,,,,,-0.10049112237037938,,-0.06536611379061352,-0.017831519095901083,-0.06570481282195706,-0.02636579406878603,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,-0.18148143566768782,,-0.03399794385657029,-0.09425505001492684,,-0.060362477132830494,-0.04858998091712896,,0.0010821491333632416,-0.014903590047400495,,,-0.11954434329340469,,-0.05111989641797565,-0.07357450921773967,,-0.04339034496501992,-0.031167072763250814,,0.007702330611086383,-0.004693518591572854,,,0.011813070712240359,,0.027513984196769314,-0.013827495182404004,,0.012686361440499283,-0.01759052336971978,,-0.0003791786297234756,-0.011558528752803832,,,-0.17728041913382064,,0.0,-0.09024483738072475,,0.0,-0.04874653588318989,,0.0,-0.016429005744534875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2023-11-08,,,,,0.042155924847051995,,0.01634141847828352,,,,,,,,0.08426995190277031,-0.004910066635333554,0.010187577946324744,,,,,,,,-0.1708541741863192,,-0.16367332936722123,0.007647835754487575,-0.012835546368182404,-0.00919653874560733,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,-0.14959246344770905,,-0.01587321589200119,-0.08270775998121405,,-0.03289755044717391,-0.047396913335209456,,0.0002496753634311233,-0.016461988841939057,,,-0.07235965548042333,,-0.013022237914806722,-0.06842551860929402,,-0.026791534195598432,-0.04560925314688846,,7.5753635150555e-05,-0.01652926899063245,,-0.051784036196225625,-0.17458087792154098,,-0.00016043175180036062,-0.08582067521494063,,0.002523740017867926,-0.043895157011509256,,-0.00015573966495785463,-0.016153800349747227,,,-0.1794119553143878,,0.0,-0.09124070609332025,,0.0,-0.04875261322599711,,0.0,-0.016432339053583545,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09127504889891158,,,,,,,
2023-11-09,,,,,,,,,,0.18797173198182948,,,,,,,,0.02498763796385628,,0.1726541645271613,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1747620157747094,0.1648907660679615,,-0.0418027374737836,0.04067764946705488,,0.009397626670454962,0.005916902199280649,,,,,,0.1664359817341452,,-0.03952345527772527,0.033516458852171915,,0.00794804754422751,0.0023172232327164366,,,,,,,,,,,,,,,-0.18080061622727162,,0.0,-0.09203949786404109,,0.0,-0.04875811040449718,,0.0,-0.016435561781573127,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,
2023-11-10,,,,,,,,,,,,,,,,,,-0.14088200018589936,,,,0.01410731590175418,0.049487213512505734,,-0.06365960013215233,-0.10847093152469067,-0.1493860224392245,-0.049315615241384614,-0.08134142459969573,-0.126889807752953,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.11084760100378088,,,0.07404782457297476,0.10411543249252042,,0.0305105103150074,0.05074550820923451,,,,,0.13634920241594095,,,0.07264899304796901,0.10987423920806028,,0.02582241262790186,0.050438062207587064,,0.08464075210158173,-0.02686592370101515,,0.04191432926163996,-0.014931526912416948,,0.03355490888016943,-0.0030513140609462752,,-0.024163816558126272,0.0005393362208303554,,,-0.18171242240776808,,0.0,-0.09268262412662709,,0.0,-0.04876308292131437,,0.0,-0.01643867763817508,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2023-11-11,,,-0.005974147071816871,-0.13502841528687293,,,,0.0,0.0,0.0,,,,-0.1279341715166047,,,,0.0,0.0,0.0,,0.02465176274665426,0.02997819998204232,-0.1657480870540281,0.04746050589371609,0.036189607154742065,,0.023449948413100108,0.010409810883118542,-0.13604005017449394,,,0.0,,,,,0.0,0.0,0.0,0.009457454291167622,-0.15155232082879122,,-0.01056978291673305,-0.07966005035402157,,0.0,-0.04437316393236024,,-0.004369550944024914,-0.016375733133365267,,0.017926162385846434,-0.1413467574093097,,-0.035346246933261716,-0.0748130272293116,,0.0,-0.04338475845963896,,-0.009360700683053835,-0.01631821512860132,,0.027301215222053088,-0.13256763523802806,,0.020581844465078936,-0.06009064940901754,,0.01373048094511975,-0.026705619885382004,,-0.0028919988131226315,-0.008601198905771712,,,-0.1823142044500674,,,-0.09320198778420385,,0.0,-0.04876758094785705,,0.0,-0.016441690205940884,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.025805071764046117,,,,,,,
