,crypto_Ethereum_cumret_1d,crypto_Ethereum_skewness_5d,crypto_Ethereum_kurtosis_5d,crypto_Ethereum_cumret_5d,crypto_Ethereum_skewness_10d,crypto_Ethereum_kurtosis_10d,crypto_Ethereum_cumret_10d,crypto_Ethereum_skewness_20d,crypto_Ethereum_kurtosis_20d,crypto_Ethereum_cumret_20d,crypto_Ethereum_realized_vol_5d,crypto_Ethereum_exp_vol_5d,crypto_Ethereum_realized_vol_10d,crypto_Ethereum_exp_vol_10d,crypto_Ethereum_realized_vol_20d,crypto_Ethereum_exp_vol_20d,crypto_Ethereum_realized_vol_60d,crypto_Ethereum_exp_vol_60d,crypto_Solana_sign
2021-09-10,,,,,,,,192.23818418131083,,,131.3552725066587,154.28731204919544,100.25143267365273,120.92859190849423,76.05779999390239,66.98770347522326,55.19612168609256,51.19516642476852,0.0
2021-09-11,,162.0323338870692,,189.10984298345645,,,,194.2677283941865,161.39433146231372,,132.5829849981172,153.65535582489642,,120.72790561242408,76.0601429597107,67.30559843195522,55.27035386957914,51.384066687912814,0.0
2021-09-12,,155.44081238406707,,,193.42125312947974,153.54459043722076,,190.50988803398457,151.67975779640864,,,154.6284295596853,101.87897004164263,120.81494854965378,74.23638524911532,66.60120189293231,54.71395528937677,50.927437258399635,0.0
2021-09-13,,,,,195.3024009942448,155.81205969012663,,183.0030939852524,151.55830989828218,,130.70429905680822,152.5040284702285,102.30211757593779,119.89995694062436,69.64539389957292,64.80899933770431,54.703745771378735,50.84013123498876,0.0
2021-09-14,,,,,188.19372527601234,,,179.56664553740362,153.60419106788385,,136.4765058957293,129.23338962497647,104.29109171023288,116.65571831110685,69.57328118359592,56.42133062850058,54.0139433105741,50.650341745156304,
2021-09-15,,,,,190.04953093084805,,,,159.03607729567574,,,129.51717747861377,102.89710042371489,99.35876678885059,69.57639343672322,56.68297423523031,53.982361335194675,50.6299774319082,0.0
2021-09-16,,,,,190.06752884721024,155.98497999920562,173.91690275729147,182.6942996756035,158.1213222935352,,138.6707042046482,129.4265722394844,102.87904447536242,100.07712917863631,66.78385616684655,56.419643070834915,53.99871908502946,50.77880000455672,0.0
2021-09-17,,,,,,,,182.71586304155994,,,137.91291095476902,139.83587293712438,,100.16995843878938,65.5609201837137,53.35973001456536,54.03712989212966,50.59291918808342,0.0
2021-09-18,,,,,,154.73025595382657,,185.2350119579115,158.4048464369181,,141.70805027994064,132.84511411309586,101.93890174048047,96.21825046061453,65.56439605147239,52.65475004361243,53.976164246954625,50.796771997474856,0.0
2021-09-19,,,,,,160.32099460872954,,189.36836760409915,160.4646440154648,,138.93076308504854,132.90941025076611,101.99641510471015,95.66835241540996,65.47476878115273,52.02546442678839,43.19639387428193,50.72994233631678,0.0
2021-09-20,,,,,,,,188.0453844758294,,,,,,,69.76660366978479,,47.905380479273205,56.26651480329687,0.0
2021-09-21,,,,,,,,,,,138.89725390422558,131.9104250184679,99.7898507316706,94.44478587552868,75.23654409822568,51.63302799020264,47.88750968592724,56.02432913095573,0.0
2021-09-22,,,176.58327527068667,,,,,,157.75032783405646,,,,109.03394535765123,,85.37674303465957,76.9970811376194,49.0046291616129,57.77984078367076,0.0
2021-09-23,,,,187.10018862395398,,,,184.4677148498806,,170.8346479408728,138.93556280763966,122.38980054533239,107.42175075786697,90.89089287170718,84.7014128338209,77.23639132067792,47.75996332279576,58.03421996013661,0.0
2021-09-24,,,,,,161.57297235630926,,,,,138.97285029325695,124.46191994319086,107.42799409737853,91.26415231987775,84.441824123983,76.73435932542884,47.99280154100321,57.74720581193652,0.0
2021-09-25,,158.60991693520162,,,,,,179.81656710245787,,171.96859659200993,149.2407097178018,125.91770147516664,109.44122201519353,92.38222978035753,84.36808536491904,76.98207588714942,47.7408904899656,58.0878257882078,0.0
2021-09-26,,,,,,,,,,176.89790733105656,146.99187617765008,125.94643227405717,110.29444670586739,91.2530553746435,84.3820546080811,75.06703642612923,47.7239765924946,58.14045314720801,0.0
2021-09-27,,,,,190.58660242669782,,169.24385489886924,,155.85615154169827,,,125.58001014817728,108.81491765577545,90.9034622427174,88.36687858778062,74.64713991326491,47.64134333405565,57.93107834327629,0.0
2021-09-28,153.7550715848842,,,,,,,,156.37693211132154,,147.3553496657826,123.05005468757422,106.69441898966564,78.10024599100245,87.52038666260006,74.3225455963064,47.41853683877924,57.69578111832029,0.0
2021-09-29,,,,,,,,,,178.1348444380388,152.45547369298342,122.72783491025139,106.69142042247499,77.80546212832294,86.54686854961864,73.04806476207055,46.05065670390462,57.637713429735705,0.0
2021-09-30,,,,,180.97960533732376,,,,151.49648347353516,,160.02348889763354,131.8718996850329,112.5453368770522,77.61978711896582,86.54777412974417,72.95564429369324,45.98699363674979,57.64451884400582,
2021-10-01,,,,,,,,,,,,,112.68463317378512,86.27079634942943,87.33455256651101,79.87439846036365,44.74041779237265,55.6350434637647,0.0
2021-10-02,,,,,,,,,156.63928688930747,,165.72587343735876,128.92033936512178,120.75043744177334,86.6730735601476,78.36118355053378,79.71676003290764,44.79011395563451,55.65422832460661,0.0
2021-10-03,,,,,,168.0684092945725,170.48627360899394,,,,,128.039671505844,116.31231959372539,86.695022674075,74.71339987801177,75.40764512384423,45.09143868993749,55.821969036337116,0.0
2021-10-04,,,,185.54920549426046,,,,,,,165.48574189640283,125.79643393504085,123.64411519348937,85.64865972455307,74.84595690673648,75.74395678061218,44.97288613243489,55.91070941732137,0.0
2021-10-05,,,,185.93184043316379,,,,,,,162.61947731630184,122.75062927680914,109.69437249880305,85.83456150915273,74.90546064639163,75.57210515479059,44.932596815450935,55.700684880771064,0.0
2021-10-06,,,,,,,172.47658884475615,,,,,122.98212337780272,109.68423587891154,86.27230991503912,73.24751547606573,76.13619124743354,42.97981566817273,55.73176338311323,0.0
2021-10-07,,,,,,,,,,,156.64642019784588,120.38998976034291,111.55720384764591,86.83036243610299,71.68732186873301,76.08664690359706,30.267440335758227,36.7647433814515,0.0
2021-10-08,,,,,,,171.49739920472376,,155.24699669037747,,158.81963545112816,119.15332671660512,118.29584442502552,85.80186192811826,71.3035062425558,76.27560069696732,30.408611235048987,36.78742347661465,0.0
2021-10-09,,166.17395676164946,,,181.69637027687605,163.24417470689707,162.51734134236798,,,,155.96299463109585,118.83526907315083,115.46683519830184,86.67724361897199,71.39084050105429,76.4794886421027,30.428582558840873,36.9223395107191,0.0
2021-10-10,,,,,174.93065330212656,,,,,,,,121.89415757402966,100.42339602914691,79.14565653763202,76.64712581295703,30.40321726299237,36.619227559788605,
2021-10-11,,,,,,,,178.37232791322896,,,,133.82575539213877,,99.48237971765799,81.25163469454081,76.15967846955266,30.030049745019017,36.478307923961495,0.0
2021-10-12,,,,,,,,,,,155.95329565636072,134.4546940038873,121.89018286858698,99.5732925912749,88.4643351364673,76.11844378851657,31.249080661635816,36.6369280707348,0.0
2021-10-13,,,,,,,,,159.47581106956352,179.71598597445754,162.7393892084911,133.91746875776764,123.68683904503668,99.52478041836824,88.54298649899967,76.17328102594712,31.21406246425161,36.71252594951566,0.0
2021-10-14,,,,,,167.09204254927783,,,,,171.33744648415524,140.14579307835342,126.98727512786945,101.96536827514568,91.92209812806907,76.34778274435754,31.246282960795202,36.6916657525408,0.0
2021-10-15,,,,,174.3468323478763,,168.65613341812457,,161.3835582969541,177.31360255047431,,143.32118045634667,126.6746084105127,103.11846805261462,91.86063544941896,76.88278077312847,31.38092441114796,36.89428560380647,
2021-10-16,,,,,,,,,,183.0955380047836,172.36902483996442,143.66298882133276,126.14043406272171,102.65812178074509,91.83673555627722,76.92550664592468,31.551617186895363,36.91155645172138,0.0
