,stocks_SP500_cumret_1d,stocks_SP500_skewness_5d,stocks_SP500_cumret_5d,stocks_SP500_skewness_10d,stocks_SP500_cumret_10d,stocks_SP500_skewness_20d,stocks_SP500_cumret_20d,stocks_NASDAQ_skewness_5d,stocks_NASDAQ_cumret_5d,stocks_NASDAQ_skewness_10d,stocks_NASDAQ_cumret_10d,stocks_NASDAQ_skewness_20d,stocks_NASDAQ_kurtosis_20d,stocks_NASDAQ_cumret_20d,crypto_Ethereum_cumret_5d,crypto_Ethereum_kurtosis_10d,crypto_Ethereum_cumret_10d,crypto_Ethereum_skewness_20d,crypto_Ethereum_kurtosis_20d,crypto_Ethereum_cumret_20d,stocks_SP500_realized_vol_5d,stocks_SP500_exp_vol_5d,stocks_SP500_realized_vol_10d,stocks_SP500_exp_vol_10d,stocks_SP500_realized_vol_20d,stocks_SP500_exp_vol_20d,stocks_SP500_realized_vol_60d,stocks_SP500_exp_vol_60d,stocks_NASDAQ_realized_vol_5d,stocks_NASDAQ_exp_vol_5d,stocks_NASDAQ_realized_vol_10d,stocks_NASDAQ_exp_vol_10d,stocks_NASDAQ_realized_vol_20d,stocks_NASDAQ_exp_vol_20d,stocks_NASDAQ_realized_vol_60d,stocks_NASDAQ_exp_vol_60d,crypto_Ethereum_realized_vol_5d,crypto_Ethereum_exp_vol_5d,crypto_Ethereum_realized_vol_10d,crypto_Ethereum_exp_vol_10d,crypto_Ethereum_realized_vol_20d,crypto_Ethereum_exp_vol_20d,crypto_Ethereum_realized_vol_60d,crypto_Ethereum_exp_vol_60d,economic_PCE_Price_Index_realized_vol_60d,trend_strength,economic_Unemployment_Rate_sign_yoy_change,economic_Nonfarm_Payrolls_sign_yoy_change,economic_CPI_All_Items_sign_yoy_change,economic_CPI_Core_sign_yoy_change,economic_Real_GDP_sign_yoy_change,economic_Potential_GDP_sign_yoy_change
2018-08-09,-117.09453815484945,49.25272897436645,12.796967063784745,18.738525831138908,26.65621750980458,-1.0561349243239044,23.659562714953335,276.2817839154807,28.686541735037874,315.6014471269996,59.11974169848341,-85.73941391737966,1888.3163309143729,12.530632389746845,-212.14236217869092,-383.12385501664846,-224.91223882330704,70.44244872209097,42.28783062362702,-72.94169022142214,24.6399350280046,19.18144483884977,32.03780232983724,23.168640961053267,50.56426928587199,27.686512850687077,62.32664331811212,35.73595635826929,21.039179152346836,15.60923098787566,38.9712675442322,24.278076959135937,80.20444574327492,29.705915876288525,84.82171893388421,33.14712585033762,75.99902660434759,51.79118370019823,80.610991464041,43.235034009493745,57.92953548992317,40.48084310275556,60.921557885619904,45.803006732928914,200.7516061691391,116.02930221946286,,,,,,
2018-08-10,-579.4454617478851,-140.21631762673871,-6.863126794131769,-201.77319139748698,8.89384123615181,-16.02227656375346,14.43013597068649,-196.80217532395272,9.778339401786779,101.39795769124329,37.811508807543845,-68.19991786270913,969.9281538011143,3.321415341016809,-404.4254620991522,-286.4617082498859,-262.8921545561548,-62.75817341164115,54.32625031385101,-113.21304383565698,49.03211193379249,35.64642777416917,44.472406355864145,33.38475054347278,56.01976907712213,32.69662341885934,63.87304133644409,36.928733955514595,38.844255730925894,25.24297034102131,49.30497831044257,27.610631865969776,82.33672077683198,30.591624372807857,85.58808922277667,33.2796186458262,85.46511907647222,61.2551026177012,94.60805468248044,51.90894136121109,64.47075487805574,46.90752526647533,63.03640579080826,48.25462771438064,200.7516061691391,96.91448531284857,,,,,,
2018-08-11,0.0,-160.88738180758435,-16.589429252813694,-230.4192182357897,10.433010753955212,-16.02227656375347,14.43013597068649,-341.81135562298743,-7.399701235294668,175.97563897743584,29.72063322517443,-68.19991786270913,969.9281538011143,3.32141534101681,-458.13884138510093,-311.33539431159164,-268.99661428877295,7.212090209093219,47.10241903624509,-123.92682533309784,42.30051459107461,30.400050494073323,44.00400705479465,30.26222603990483,56.01976907712213,31.102322112767933,63.81774743467532,36.32506880421945,30.01119192404792,20.835669119618995,48.9070698184184,24.97510859383924,82.33672077683198,29.103866894578385,85.14060521771619,32.733110834573985,79.85287603380333,50.13020480316579,94.93394836431554,47.02059134413445,64.85695735092415,44.94489223954823,62.01858729723203,47.77552850874072,200.7516061691391,96.94306316157567,,,,,,
2018-08-12,0.0,-275.1980944494533,-24.35564383900312,-244.44142559454212,3.166157594470019,-7.897832397704069,12.056157764124167,-468.016754545699,-16.00154411295405,-165.67725377545614,8.161121212249409,-61.93809529538561,981.5106212828387,-0.48415846960389397,-341.5512248134116,-332.2782100485365,-257.3365286389065,-20.249276781012597,44.99894391679028,-119.9480260532764,35.299204627846876,25.502033032096456,40.043224395346726,27.420916950287992,55.893775502907594,29.585611836150488,63.30275270819817,35.731050929484184,25.6608839617192,17.13356335423403,31.756033989786815,22.591096501656498,82.01751898706699,27.68796977698697,85.11356225469736,32.195460557735636,81.71508952493602,45.633790442473824,95.98164001395988,44.127071648028135,64.98272450713229,43.08298484957508,61.66788031745335,46.99208882874232,200.7516061691391,96.96387465169089,,,,,,
2018-08-13,-325.78991127925843,-134.9929258123438,-34.68678820430296,-212.68866812480132,-9.620863696435505,16.794995876041526,0.7011156029230308,-331.81661632759744,-24.67013050301996,-77.98221631352568,1.7266001457582196,-55.413151493556725,829.3091216652213,-3.6988478272966967,-430.33856704084474,-314.98783256740074,-381.02754284013054,-459.8635252833099,25.893787891176583,-179.40290111465956,35.278615883497835,24.56672487044841,38.0607961066439,27.4425491451728,55.698704479688274,29.845244118090037,63.680747223179615,35.72336664523136,24.634238871375906,14.906589093876613,32.919676670175406,21.062793482644132,82.26722458416621,26.665704563447534,84.16190601351953,31.775717311449746,100.87784990160502,61.9224317818985,109.4061004396256,55.73975256604247,66.17997205090161,51.456430955616675,62.165617948826366,50.634124991004924,200.7516061691391,86.36139349755047,,-0.0,-0.0,-0.0,,
2018-08-14,516.9192014758333,55.893171175341294,-13.175238884806772,-58.57672767383837,-0.2031211369934744,-21.5308609264683,-2.778358023016297,87.88130645582326,-7.484121552927235,-48.811225952607344,13.159608381523405,-79.47106308889164,1154.141597095332,-10.677904037166853,-531.78325052915,-314.8765800721304,-381.10527804733454,-434.9638963196876,23.74870624532098,-183.68864035694946,58.54009284634196,40.44603749099424,46.991687238645916,34.65930702344275,52.03440906793602,32.608058377929176,64.63632812400965,36.196871275475345,39.461262714419085,23.582164348383863,38.655336401143934,23.672533760706056,78.06756350615626,27.16418921143443,84.72365560551287,31.725285587308022,78.28285510876673,53.75133433874765,109.40064070207009,50.99956981886417,65.992517787842,48.957471926633,61.53245052425075,49.86262771153871,200.7516061691391,103.49940203836765,,-0.0,-0.0,-0.0,,
2018-08-15,-619.3690676476931,39.84720052154479,-14.52981302672697,-42.27391291429257,-11.487396148898426,-32.782926356679795,-8.717698894857131,-184.60649551799423,-23.506816659402713,-209.45660525977766,-8.520790684891146,-83.09205179131087,935.7286862675139,-13.740040593868027,-331.15338369338343,-324.7693437936393,-376.8293170215069,-434.99356296933706,12.752854968921715,-173.13279799073808,60.296017589144526,48.603919242380826,55.618573914311256,40.588830293630586,56.14054048433111,36.50067709221325,66.30718932287141,37.47283385734394,56.350043720351415,40.94541458896247,56.81355491300906,34.27727171462718,80.23244568501372,32.3984055586364,87.15267255133982,33.291522613145375,83.53556724648772,56.996241467095324,110.68156396494149,52.445308280049616,67.8925676101303,48.87390767456748,61.44916719494383,49.37705601051487,200.7516061691391,83.43439758275125,,-0.0,-0.0,-0.0,,
2018-08-16,640.228351875251,-6.962122565985323,7.192592823857077,32.62506491581758,-5.0458321067483825,-27.759017585582047,9.991206526643486,-228.27971413262952,-11.763297550950332,-240.85829731412773,-11.893810106421986,-92.33832547726504,2502.226447756488,12.227343382984543,-219.71797721006118,-407.48154628889165,-347.2589287343783,-413.0935509415976,8.980940167372738,-170.39149450424634,76.44795722274861,57.57457826467686,63.40053384655974,47.04947191487741,57.65010342192121,40.07317260169361,67.80402392306637,38.458389674406526,60.3595615683662,38.60437265264448,54.628646616086726,33.09468026341126,70.88807460073406,31.62704870139963,87.40413460679646,32.93359794455844,93.77765466966346,54.844167730204205,118.03654168114998,53.20814393757156,68.75865070300115,49.21442944210121,61.69124162149079,49.093415584762546,200.7516061691391,104.61149951720073,,-0.0,-0.0,-0.0,,
2018-08-17,269.26570615338557,-69.39684341506297,16.32855022651776,27.682664325813455,-4.310319433563968,-39.41557830903868,14.280079723077705,-257.37206798598703,-8.217200468987254,-236.7232616271823,-15.031736540123756,-96.13550802847645,2563.914081504186,13.954465672459811,-23.76876256924213,-24.130034960615607,-187.14959263325233,106.43462054162806,77.00299690898999,-136.34988890273752,77.60034158373219,47.77562533181885,63.849312331668706,43.54012256644085,58.29381038713015,38.76995794730886,67.85646480939195,38.04019764860828,60.827395828762334,31.954167551027403,53.55699099072089,30.149817945939244,70.90723371649364,30.15512502768604,87.4230658690476,32.40012625817919,132.8210122935436,78.06703442575905,150.03863030993406,72.42483023679557,84.12081640902629,61.639036231575574,64.28601916247905,53.12978283383456,200.7516061691391,113.51868602726233,,-0.0,-0.0,-0.0,,
2018-08-18,0.0,-145.1788637136253,27.38232604588786,23.316382767575643,-3.922287033525812,-39.41557830903868,14.280079723077705,-336.1516689466848,-1.2207145020077388,-229.94341646482798,-16.069551400568898,-96.13550802847645,2563.914081504186,13.954465672459811,62.9066683126654,-29.350922426402526,-188.2315026344663,189.42530342131846,64.13750130950243,-158.885453791845,71.15041358753273,39.88561765523323,63.85956789963071,39.51942561901024,58.29381038713015,36.911839232931946,67.33594063706457,37.42083937009743,60.201332042351254,26.091247044792475,53.41167868186282,27.27438981007201,70.90723371649364,28.683245359174524,87.29175388013255,31.86605487973399,105.89493384673099,84.05306668621137,150.26741415784684,72.41949990979329,85.76312998047032,61.75310113353092,64.6299206276316,53.55630751587134,200.7516061691391,113.38249411961947,,-0.0,-0.0,-0.0,,
2018-08-19,0.0,-60.035716829279,9.843695253408043,-0.12263068846772647,-1.788943539396218,-49.6162182507061,21.740332935283433,-387.98675859169964,-19.641281249311106,-224.84524703259825,-16.835798696684463,-65.17958486952413,4221.103339130946,33.18107241129121,148.5842126228185,19.16585404532566,-196.30884243545603,128.76705332232382,40.87200828847444,-145.78616577017348,65.46910222049297,33.03521794456521,63.65687774493877,35.84693003921309,54.83805033595286,35.139614852033944,67.30494697374564,36.811256035364615,52.36394644406192,21.303837751585466,53.306502231595985,24.67272533251153,58.87605206749491,27.283208520438958,86.52597460672119,31.34073827301116,100.46934930842897,70.11878366839792,148.77763867964637,66.98726241235197,87.36272137288458,59.862872985312876,64.8376939643684,53.00938134030852,200.7516061691391,113.25310066386672,,-0.0,-0.0,-0.0,,
2018-08-20,196.82549167534717,160.90937801661178,37.536485519135496,-61.67572051074095,12.353924388202717,-47.83263114775916,18.575960491448757,378.25923738052774,16.979641542112834,-356.36105846751514,-4.051191686769438,-54.83784434526985,4763.342019059493,26.492409351817336,-56.84636723608511,10.27311012417562,-198.76819729601604,96.39856781360592,16.348557427792077,-159.78234608654694,37.34777488291428,27.75377010945053,56.31816897155532,32.922231415339425,53.61320358856323,33.73217528007994,66.13994647963946,36.303313035467305,14.241618845070093,17.47361690500194,49.44363237294751,22.366083828598928,57.72097481433944,25.96697049870832,85.27504267507247,30.82365283149993,133.14392348208906,81.60844613867981,149.59088674284388,73.04408563732909,91.54251810465772,63.569453568419966,66.89006601821991,54.927941297608264,200.7516061691391,119.59704797997324,,-0.0,-0.0,-0.0,,
2018-08-21,167.71448449301184,-24.05778940515233,21.504490111181394,-99.57109268166869,15.409511864804823,-62.3568904970937,22.592948719992318,404.18450282481365,18.979680919651614,-355.0238088678354,4.478959394605955,-54.88056162993607,4698.232587087947,26.83711779446195,-42.08773969178578,-101.55801216930233,-134.12031906131548,20.859755396555492,-5.401490386116188,-139.52025357922975,17.261352265820555,22.83861908172283,56.37688669760386,29.983951759402217,53.45765520473709,32.2496979323678,66.15433892735751,35.76467993406619,16.744862828909778,18.846037848717536,52.020104743100035,22.502292642716515,57.83744135509029,25.731524202797278,85.46900516773199,30.584267756896978,134.46033511519184,75.52272773435452,153.08926468824896,70.27910037311129,93.84565259624166,62.78314596196741,63.244568478092525,54.69912125787113,200.7516061691391,124.66433467940723,,-0.0,-0.0,-0.0,,
2018-08-22,-32.321485403638704,78.13561208379473,11.271892077759686,-91.94407300577484,14.820647245728638,-49.24498107755523,15.725049964592671,144.70546704280483,26.166461181084124,-382.5278445650971,11.140484891831115,-171.01154168981486,6313.77680062879,15.1463639463914,-297.8105653259759,-140.359026526213,-164.74171217964627,51.1993777524625,-7.962269466393518,-146.0828318470506,15.210917313500369,20.49519151038474,56.52298700585065,27.60816562182424,52.012392529584616,30.82231479408808,66.17191500896452,35.20616182504752,18.983380001811387,16.311021111902328,53.18603712668008,21.192421427289013,49.632042531909654,24.96668662330861,85.64759461628346,30.224906533473796,93.39896900222192,63.998582903358404,154.22971720472478,64.67312196639877,94.15832977543094,60.25772731493174,63.28340740551677,54.08557971967826,200.7516061691391,123.0994103083843,,-0.0,-0.0,-0.0,,
2018-08-23,-137.38351481980166,3.2685145578409145,6.6105857526737335,-111.89122391944215,18.253220331312285,-30.267914777047643,7.5468789816547,78.38257122593285,22.35560982857237,-409.2421885086682,13.117698040752297,-158.29142167001714,5762.958131150905,11.648623521237116,-128.41796335632964,49.25828442306747,-33.560748395232196,45.35388950133753,-12.301440695175701,-143.49053274302173,19.99336777207677,20.098422000006604,53.68580680374476,26.35894243261932,50.825270074225095,29.89369496281337,66.302679293995,34.78376201230769,21.669089814795335,16.60330111241791,52.56944656240085,19.97095650354275,49.837676331357116,23.971874903162902,85.6929651455365,29.775895194846097,93.1060984917378,58.11224413524474,132.58168834991756,61.411984225091956,94.71351724508534,58.94930297151777,63.329855755973284,53.66828847503571,200.7516061691391,118.07652338388772,,-0.0,-0.0,-0.0,,
2018-08-24,501.56127411831903,81.6784213377486,23.628135074602366,-115.72863152134983,17.973414501529337,-33.875888018002954,15.535763773801515,45.176095419005975,46.451671987222014,-330.58599029793294,16.640281611068815,-123.49355692164934,4333.581360138439,23.384581415471285,-120.35310664918329,107.73932423560979,14.462499083078606,-20.073277594114625,-24.79077474490671,-126.89641456877601,34.90333510400273,30.575043102762223,53.38315976911604,30.31504876713191,53.77895356626522,31.562553796922394,61.27968828516755,35.15466915762332,31.582187594003287,23.614359295991978,55.32941491008211,23.757758554990442,54.08044779470974,25.705940475080236,79.05029062823668,30.14678669296189,94.23498771322386,50.368837200326546,132.09068830003432,57.60541943099453,96.23949721180148,57.43487715604627,63.538828387204624,53.22854002828061,200.7516061691391,133.62647624815844,,-0.0,-0.0,-0.0,,
2018-08-25,0.0,174.59116737850556,16.950012808711627,214.0116096509825,29.257689513434293,-33.875888018002954,15.535763773801515,50.54432497936122,44.761646635524635,221.99944378586966,38.320680677483374,-123.49355692164934,4333.581360138439,23.384581415471285,37.83355484714325,81.26247248679469,-9.740064098042174,8.64275970332077,-19.44633814461478,-133.79308487873908,35.50118329226508,26.495966803711884,38.064650521415864,27.83734915424144,53.77895356626522,30.12640450357884,61.2571737683801,34.58951969665186,32.50746500306097,21.49970504426097,30.559070810958815,21.98824919837651,54.08044779470974,24.538076359369928,78.9045355177543,29.656863336212965,50.87144673492748,42.11207597546488,132.09358357603006,52.20425426801327,95.59820153461263,54.63266798504638,62.60956420881366,52.34927969939538,200.7516061691391,132.7383121198771,,,,,,
2018-08-26,0.0,261.4172106080146,11.259602366081682,260.942412335186,17.593379540033418,-21.03030749785277,10.969753220457159,261.4972586611524,31.018088149533497,319.89945678509764,31.031884815463705,-122.47064808122194,5027.174582515486,15.01803752564887,-47.610439751169935,106.43401997972997,-45.95143524164778,19.51023390849321,-18.61832217936025,-136.0915534755577,35.484140882244525,22.428835292836368,28.59338207640103,25.483824147348304,52.99476548630434,28.74550112432324,58.59327014473953,34.0329268828705,33.134327597797004,18.66469810058847,30.40644939405735,20.250613848621455,52.17043380216928,23.414858026501896,74.20000397034748,29.174626264095867,46.34517432288554,35.459828806659736,131.1993543334316,47.44842801840655,95.51361008182026,51.99821363001086,62.35062809412663,51.49676068477604,200.7516061691391,131.7841182739357,,,,,,
2018-08-27,620.1752420494147,73.98475956508126,33.398263811482536,283.42226751228094,23.986594691041088,-6.9362819366361546,17.20207753905273,119.01788540949265,45.72730887315476,206.762308224131,44.62197479622338,-86.08890924555314,3578.2958747536063,23.22006342221276,100.6928015525306,-102.50023339952017,-100.98136008183177,-90.43918116724929,-18.17904624651535,-99.72318268238475,48.25161267760869,33.70634407348459,37.6147481093752,31.631493063038086,56.88326599776009,31.869834365801914,59.10615089154763,34.93326528940284,41.80017364198819,24.69054170033543,37.897221372321646,23.75774026584793,56.34248536322911,25.217852375071498,74.50666815134332,29.63103836543366,41.71226318655064,39.73929355201234,108.45113595672665,48.07198318267377,95.88821463374319,52.365924022027954,62.493298324157834,51.64864901449428,200.7516061691391,150.94221730411292,,,,,,
2018-08-28,21.85239897393692,93.02877442038583,38.801003529717,282.0100655847576,24.384723194016374,-9.297147546295976,17.889382460072774,114.12123003972864,53.810281754881785,196.43214695511318,47.273532769316596,-89.5601024917291,3624.6279329281833,24.486400553348332,132.97759766283943,597.0252627226837,2.335852766046424,-202.60935974278854,-7.013551592011448,-64.33916827401852,43.51207000900153,30.121079860006976,37.43211819086059,29.29133867816802,56.82355582719272,30.458595497878914,59.12213505704686,34.368232118856824,37.603902183954396,21.253783416123976,37.06214553350847,21.67180278108717,56.36403835025989,23.99316102940889,74.5086365458002,29.144713566216186,46.96130405786528,37.27589820242013,102.38666559835599,47.012645409222905,95.58311979565387,52.21919435803367,62.64331065890184,51.74428261586485,200.7516061691391,150.292907784858,,,,,,
2018-08-29,461.4293122472435,103.02641903896956,37.43936004612205,149.93745697101488,32.79149636034088,-29.128412534588694,27.104129747921036,118.83235809569868,57.583883872558,98.55423477171192,64.57126880373528,-71.53220898395661,2446.936986120752,37.458996909103135,43.58895389789896,311.1336392742629,-39.325469211712324,-135.69325352286629,-3.481494698082345,-81.55390208932033,42.2997263124771,28.648215706014255,39.70500020498126,29.294282603409417,58.28885526704477,30.775129648064325,59.70010161946363,34.49593408186648,40.63901779679796,24.610983529180526,41.89786298774028,24.46005953808083,60.972502210009395,25.804668837836054,75.81328015203474,29.734566111922206,54.8334783262015,40.18872595922856,102.95128853668108,45.11187738951636,94.5611049898367,50.27937670503005,61.931019360053554,51.01379797395236,200.7516061691391,164.33548693204182,,,,,,
2018-08-30,-360.3761042624335,-1.591346598243392,25.212103985512112,77.44299938357865,22.63984950862766,-9.929088143628235,30.593473819624712,63.66259686238481,50.147373370213174,63.25351048276568,58.90674387273413,-73.97855889305703,3726.3636265849455,43.04627052322013,31.095347561222226,-562.7703472186242,35.311552753533306,-160.36873808777455,40.09895997582279,-56.572945984314856,55.82607167739266,40.39308636526563,47.40758897536677,34.91346717713232,55.18209070079737,32.90319801868375,60.56078684068278,34.83123339534722,45.917494928697714,29.203140127658138,45.61730624257243,25.84102955953595,57.99366487283019,25.773140075771728,76.05064724533928,29.45569186788881,56.584548769299836,35.49703265120607,70.19703085041905,41.84421131047431,88.1557716012835,48.06519388056286,61.95902157334018,50.21449477967646,111.07914255910485,150.8192942027798,,,,,,
2018-08-31,10.913816381050177,-4.734286104898234,25.582400533788253,117.78511451796632,19.783100675907033,-10.520862338153353,30.76730945289628,-4.228810152213731,57.53169025251342,104.39659561368373,54.95978270559946,-84.03315389954248,3946.232206051235,46.64279311839651,54.98662248226302,-444.73084393253873,3.778740942160556,-218.72364109941645,55.44913831278564,-45.11169967476508,55.68354862225549,33.0871507387641,47.63785814938781,31.79757240691112,55.15628916925057,31.401898485481087,60.46982730025891,34.27169845304505,43.438425026250144,23.846799516057647,45.34677768077266,23.37594482542714,57.88997303675203,24.52697505248441,75.3629185783953,28.996957056105323,54.00917243855672,28.983652375603114,67.07769326779712,37.856820555322905,87.25101465261766,45.72487323475801,60.99343605290133,49.394274237371626,111.07914255910485,149.96648951420602,,,,,,
2018-09-01,0.0,54.669325917669454,4.54037971914842,112.12882101267321,20.371965294983216,-10.520862338153353,30.76730945289628,266.7883150971368,32.089592185496564,156.71277800331302,48.2982572083743,-84.03315389954248,3946.232206051235,46.64279311839651,65.9039189276487,-610.444785013912,85.34575016078539,-259.53183893210763,38.154934467152074,-27.479234528751977,41.41428550069041,27.11621744508645,47.416646068612906,28.9709094414846,55.15628916925057,29.985827940949182,59.44355814385074,33.72701546659786,38.48946735588273,20.723942477732898,46.30841510736581,21.857212799558347,57.88997303675203,23.552875470083602,73.65787210960502,28.538968582602408,56.773681920279174,37.2705138087799,65.15539215705263,40.53159571192785,89.64257174006858,46.75986498594933,61.7615787475727,49.764425929585556,344.5984794872179,148.78319361021315,,,,,,
2018-09-02,0.0,64.59110508912572,3.798946325999912,99.98597543451409,22.87495332636256,-16.213379667086237,35.956502083904205,307.2682417838419,27.81747065628129,160.19922532691032,50.663520747560575,-93.90342980554396,4701.8182624074125,50.05042313592604,-14.158408472013233,-546.9191014690035,60.86982268173651,-125.4117660462307,65.25655407411024,9.451771072484702,41.45063027125976,22.194928603089704,45.9978718171419,26.35878418524297,52.83827535349518,28.62224244365824,59.44355814385074,33.19025813587694,39.38598101263925,17.57006606085842,45.163590048651045,20.28293078040992,56.96986879814801,22.59350928609226,73.65787210960502,28.087495257684786,47.55923829050452,31.831378930622588,64.7381809516005,36.90971055840882,76.67041061049599,44.48414371376393,61.700503353403846,48.947165720848346,344.5984794872179,147.77772019127673,,,,,,
2018-09-03,0.0,-301.07346899447157,-11.856959512333773,209.06922289508478,13.737016596703477,-1.8542012034048434,27.722995709835978,-3.183795957424035,-0.052193620044559706,296.07346109645624,35.707928941478876,-81.63257615167748,5168.868823480192,41.07870840880909,-0.3601869541674997,-398.26797268816716,22.14564327979935,-140.53085190932933,73.88270194899094,12.670212742210927,23.083255715988983,18.15175910529906,41.56542110804939,23.955501062142957,50.563105697546284,27.31098401505022,57.78587523166705,32.661349107461554,15.25839249172605,14.688572412448181,41.21336047599052,18.717236252246494,55.6463334193048,21.653145148839315,71.89506622382605,27.64248208601323,45.0458369184334,30.037180413987052,65.72706679237855,34.940395430350826,76.13952224462811,42.70082814837577,61.55620667556212,48.19328406623441,344.5984794872179,146.93422985776004,,,,,,
2018-09-04,-134.38034482878592,-297.15524009919017,-4.189114762020049,221.58194147673584,11.28874327074981,87.30145999030746,35.44791234918695,65.98393279020385,1.0087640007596677,276.4936254959871,31.75084392872374,120.53454368772292,412.99832278581687,54.986554395582566,11.162604857394637,-398.7249114081704,21.6483051949074,-90.37057420742158,70.4474719639135,4.121486050486406,8.738419958132509,16.691671740436444,42.68121198444374,22.8624725451927,43.517470240003405,26.650485104524712,56.23847083676158,32.30923525327526,14.188881724212807,14.433325709463157,43.02869507700684,18.559927639520335,42.33590926248319,21.392509951244786,69.21070034586822,27.352549458377336,43.33537659719467,25.4501739087028,65.80135954290704,32.15674211641649,76.21344306959595,40.754075018545244,61.542884784262476,47.41001847392626,344.5984794872179,141.62551480849763,,,,,,
2018-09-05,-227.8286396588695,-140.14854503938162,-12.289444134616883,227.12324849515255,7.137936974815711,93.23253526805559,21.621471480971675,-437.383803972388,-40.10570803987433,-86.57125119196145,10.815704038127155,-49.350372916325966,4229.779745485105,32.83865641219567,-387.8174913885931,2132.1050615999907,-170.5057584663344,-866.4909347664488,334.50949176228255,-74.91663102368038,14.855967016517797,16.89040381643967,44.884507475621014,22.847530944112428,40.03871616549709,26.630353705752015,56.617962153332016,32.16921413225575,42.61459738552888,32.96383830226514,61.28453598107713,30.814640864109204,55.23315996590037,28.366700743264566,72.22991914523239,29.28873307731179,174.5679280030034,127.02988946454228,178.72564749634,102.2513751486587,115.0288027171135,81.81362605108382,72.51206763602826,62.91929756867264,344.5984794872179,133.25235399675762,,,,,,
2018-09-06,-296.97338799144484,-19.03629114885483,-22.365499719906094,229.3582343092148,-9.571579061364206,103.66845165159366,12.60239620271266,-135.82998744022478,-65.80579232063248,-42.556994099931664,-20.926478490687455,-47.96722894608511,2010.427661919462,18.594339196371088,-489.675217330849,2280.9058894667755,-217.09358536343007,-1140.4749552999715,438.4942187224412,-110.08690872130258,18.96434035231552,17.180738036774272,34.92884468547031,23.28146921569384,41.387827772701655,27.031040625937862,57.191935280732295,32.216378706463786,45.41069284821214,29.915190556702477,60.483566879966524,31.8359955445382,61.37475165520421,30.222835914840367,73.92730887523481,30.07845787145952,158.97900223389965,110.87861569393185,172.64124870654194,93.6161419574931,105.79245194547408,77.97774186782344,72.50020243488254,61.88665162421291,344.5984794872179,122.6614706554344,,,,,,
2018-09-07,-179.84001638740105,96.96783946884716,-28.467319192130912,293.42182539170483,-13.246209910135132,107.33886302435668,9.737898391428653,-128.686841760145,-73.01061660934201,9.316647230158356,-28.049821537500836,-39.097173533441435,1669.3978273322862,15.085238251538977,-597.5722960614528,2082.8588857940413,-313.3832150135636,-1162.0393730917747,456.45987802220066,-107.65463632418412,15.839779776569674,14.047574975538163,35.17137701888843,21.449269855992316,42.16026687144026,26.20435908127259,55.366984123169026,31.911578842016482,41.810797749959164,25.859064375529815,59.8256430626573,28.80472673224814,61.93083894278886,28.855551959005293,72.81517536612382,29.68822427024097,151.8870496882136,90.63450024230178,166.37724056380873,85.47463093702453,105.2284519918872,75.28727074110311,73.0253423558519,61.59172996901797,344.5984794872179,116.01805671895119,,,,,,
2018-09-08,0.0,96.96783946884716,-28.467319192130912,-139.91855931339904,-21.652983076459645,107.33886302435668,9.73789839142865,-128.686841760145,-73.01061660934201,-294.9553254582672,-45.34755757191953,-39.097173533441435,1669.3978273322862,15.085238251538977,-745.5743944420225,1231.6776948255076,-382.1344516064687,-960.3685416166556,316.6167765068201,-145.86882902030743,15.839779776569674,14.49080259256126,21.480261314620535,19.785653978276287,42.16026687144026,24.937111999083932,55.093980225692974,31.387982979145683,41.810797749959164,24.464719725004294,45.1693900678171,26.675762161480037,61.93083894278886,27.492085455546132,72.81679806981911,29.197876827802794,146.45720501928892,77.91297898940611,173.12833190263862,81.60280495969148,108.98225081431134,75.51720861111873,73.02464889893388,62.76980665533215,344.5984794872179,115.2584037869792,,,,,,
2018-09-09,0.0,24.628246601845056,-23.907907881834703,-206.62455627424578,-15.087296669709078,124.19902545665369,6.602855360213555,-129.11522452617385,-66.63506372780142,-323.28414937682635,-40.731972884162346,-36.95178793062645,1645.942230137586,14.262113450601785,-731.6222379286585,1222.273013251953,-369.08390313929925,-1160.8965517868362,461.81860691039367,-115.51983831727412,19.213495564208305,13.222912061953892,17.724633132733096,18.176091584474555,41.66974017075702,23.730070834843286,53.22452258704546,30.872851289160163,45.1601628835095,21.60773665771563,45.90000933520829,24.5791075451288,61.946946389125536,26.188839583002878,72.19063954292598,28.715615305449205,149.0634881153822,74.17396135613565,174.45670430999036,76.63263862414381,104.45086783798021,72.44289319125315,72.58013179439493,61.78748618929363,344.5984794872179,114.42627045427342,,,,,,
2018-09-10,153.8866635664907,-32.330549035074526,-10.956630869885556,-63.08237021712,-12.48247668248739,125.5090341692944,6.382605364831429,-281.91212100274004,-25.19041952552712,-319.6798609011152,-40.527046450842555,-34.049713080617394,1953.084118671287,11.325662480005308,-323.46319031816415,1210.4568834050447,-364.38162276045836,-1185.1334333086409,482.29383777457224,-124.80598394758277,24.95309416464504,16.094900247098636,20.74873312532804,18.633069206213417,41.60279230319602,23.16293468564363,51.043337752073455,30.44673228685107,36.97698504419849,21.717743670978752,46.04082940138983,24.12375521314578,61.123519744704694,25.486009239699776,68.86420271249379,28.334503119915787,73.96141620630621,67.21109311512174,175.10450714252568,72.06752348965792,102.95956955506152,69.72112711431863,72.47240955291036,60.88447610789615,344.5984794872179,118.67524638329361,,,,,,
