,BTC-USD_price,ETH-USD_price,BNB-USD_price,ADA-USD_price,SOL-USD_price
2022-12-13,17781.318359375,1320.5491943359375,271.9516906738281,0.3128649890422821,13.833986282348633
2022-12-14,17815.650390625,1309.3287353515625,268.2315368652344,0.308133989572525,14.140525817871094
2022-12-15,17364.865234375,1266.3538818359375,258.2737121582031,0.3002009987831116,14.02151107788086
2022-12-16,16647.484375,1168.2593994140625,231.23243713378903,0.2640700042247772,12.266606330871582
2022-12-17,16795.091796875,1188.1495361328125,242.5292816162109,0.2669000029563904,12.504404067993164
2022-12-18,16757.9765625,1184.7152099609375,251.1563873291016,0.2663350105285644,12.41312026977539
2022-12-19,16439.6796875,1167.60986328125,240.6578063964844,0.2529439926147461,11.932655334472656
2022-12-20,16906.3046875,1217.70361328125,251.7445373535156,0.2590070068836212,12.28051471710205
2022-12-21,16817.53515625,1213.5999755859375,246.04698181152344,0.2531540095806122,12.128985404968262
2022-12-22,16830.341796875,1218.18212890625,245.890625,0.2565230131149292,11.794829368591309
2022-12-23,16796.953125,1220.159423828125,246.148178100586,0.259429007768631,11.786166191101074
2022-12-24,16847.755859375,1221.1485595703125,244.63552856445312,0.2593680024147033,11.444275856018066
2022-12-25,16841.986328125,1218.9620361328125,243.14149475097656,0.2592700123786926,11.387903213500977
2022-12-26,16919.8046875,1226.974365234375,244.1982879638672,0.265296995639801,11.306611061096191
2022-12-27,16717.173828125,1212.7916259765625,246.5966796875,0.2603699862957001,11.085430145263672
2022-12-28,16552.572265625,1189.986083984375,244.1419219970703,0.2483779937028885,9.755906105041504
2022-12-29,16642.341796875,1201.5953369140625,246.479721069336,0.2441399991512298,9.651782989501951
2022-12-30,16602.5859375,1199.2327880859375,245.7792205810547,0.2455569952726364,9.880176544189451
2022-12-31,16547.49609375,1196.771240234375,246.3491973876953,0.2464659959077835,9.96103858947754
2023-01-01,16625.080078125,1200.96484375,244.1369781494141,0.2497709989547729,9.982172966003418
2023-01-02,16688.470703125,1214.6566162109375,245.5359039306641,0.2538279891014099,11.272967338562012
2023-01-03,16679.857421875,1214.77880859375,246.13336181640625,0.2527959942817688,13.344045639038086
2023-01-04,16863.23828125,1256.526611328125,259.11968994140625,0.2676770091056824,13.435112953186035
2023-01-05,16836.736328125,1250.4385986328125,256.4228515625,0.26910200715065,13.419329643249512
2023-01-06,16951.96875,1269.3790283203125,259.8671569824219,0.278652012348175,13.52584171295166
2023-01-07,16955.078125,1264.2703857421875,261.2828369140625,0.2771050035953522,13.092267990112305
2023-01-08,17091.14453125,1287.3594970703125,274.38507080078125,0.2952179908752441,14.31993293762207
2023-01-09,17196.5546875,1321.5389404296875,272.7015380859375,0.3171019852161407,16.30246353149414
2023-01-10,17446.29296875,1336.5860595703125,277.2896423339844,0.3224959969520569,16.19672393798828
2023-01-11,17934.896484375,1387.9327392578125,285.0465087890625,0.322748988866806,16.35941505432129
2023-01-12,18869.587890625,1417.9384765625,287.8123474121094,0.3297579884529114,16.619043350219727
2023-01-13,19909.57421875,1451.6148681640625,293.7330017089844,0.3457710146903991,18.28844451904297
2023-01-14,20976.298828125,1550.7069091796875,305.2411193847656,0.3525519967079162,24.24945831298828
2023-01-15,20880.798828125,1552.4794921875,302.0706481933594,0.3503679931163788,22.873306274414062
2023-01-16,21169.6328125,1576.83349609375,298.9992370605469,0.3500399887561798,23.57756423950196
2023-01-17,21161.51953125,1567.8460693359375,299.82452392578125,0.3457610011100769,22.884063720703125
2023-01-18,20688.78125,1515.5069580078125,286.9910583496094,0.3268350064754486,20.85063362121582
2023-01-19,21086.79296875,1552.5565185546875,294.8522033691406,0.3390989899635315,21.42676544189453
2023-01-20,22676.552734375,1659.754150390625,304.9731750488281,0.3645859956741333,25.54827117919922
2023-01-21,22777.625,1627.1181640625,299.2611694335937,0.3690260052680969,24.627838134765625
2023-01-22,22720.416015625,1628.382080078125,303.04644775390625,0.3765940070152282,24.232789993286133
2023-01-23,22934.431640625,1628.2510986328125,305.50408935546875,0.3755039870738983,24.357807159423828
2023-01-24,22636.46875,1556.604248046875,300.6123352050781,0.3592970073223114,22.795673370361328
2023-01-25,23117.859375,1611.7110595703125,307.3076477050781,0.3734099864959717,24.57144546508789
2023-01-26,23032.77734375,1603.10595703125,304.8665466308594,0.380059003829956,24.350696563720703
2023-01-27,23078.728515625,1598.156494140625,308.12310791015625,0.3889789879322052,24.40785789489746
2023-01-28,23031.08984375,1572.43505859375,306.24432373046875,0.3823510110378265,23.981801986694336
2023-01-29,23774.56640625,1646.1556396484375,317.3362121582031,0.3963130116462707,26.132387161254883
2023-01-30,22840.138671875,1567.3265380859375,307.0688781738281,0.3725109994411468,23.94632148742676
2023-01-31,23139.283203125,1586.535400390625,312.3610534667969,0.3909260034561157,23.95254707336425
2023-02-01,23723.76953125,1641.792724609375,317.4725952148437,0.3972429931163788,24.993358612060547
2023-02-02,23471.87109375,1643.2415771484375,323.34979248046875,0.3975630104541778,24.26505851745605
2023-02-03,23449.322265625,1664.74560546875,332.2686767578125,0.404336005449295,24.680896759033203
2023-02-04,23331.84765625,1667.0592041015625,330.6170959472656,0.399726003408432,24.317745208740234
2023-02-05,22955.666015625,1631.6458740234375,327.8693542480469,0.3924719989299774,23.493438720703125
2023-02-06,22760.109375,1616.2470703125,324.6271667480469,0.3824209868907928,22.706388473510746
2023-02-07,23264.291015625,1672.0035400390625,333.2278747558594,0.3992100059986114,23.86135673522949
2023-02-08,22939.3984375,1650.716796875,328.0886535644531,0.3940330147743225,23.192670822143555
2023-02-09,21819.0390625,1546.438232421875,305.9604187011719,0.3625310063362121,20.45212745666504
2023-02-10,21651.18359375,1514.869140625,305.9541320800781,0.3586350083351135,20.130109786987305
2023-02-11,21870.875,1539.9267578125,310.61602783203125,0.3692019879817962,20.83009529113769
2023-02-12,21788.203125,1515.03369140625,312.9296569824219,0.3642959892749786,21.489978790283203
2023-02-13,21808.1015625,1507.1658935546875,294.475341796875,0.3596270084381103,20.79010009765625
2023-02-14,22220.8046875,1556.8751220703125,296.120361328125,0.3864409923553467,21.82495307922364
2023-02-15,24307.841796875,1673.7459716796875,317.1692199707031,0.4181149899959564,23.883901596069336
2023-02-16,23623.474609375,1640.067626953125,304.7637023925781,0.3879019916057586,22.285951614379883
2023-02-17,24565.6015625,1694.7833251953125,313.37799072265625,0.4039430022239685,23.166757583618164
2023-02-18,24641.27734375,1691.8194580078125,316.6827087402344,0.4063310027122497,23.478591918945312
2023-02-19,24327.642578125,1681.4361572265625,311.93585205078125,0.4001069962978363,24.84075164794922
2023-02-20,24829.1484375,1702.6751708984375,315.37744140625,0.4040029942989349,26.18138694763184
2023-02-21,24436.353515625,1658.036376953125,311.4720153808594,0.3924170136451721,24.948558807373047
2023-02-22,24188.84375,1643.231689453125,312.7811279296875,0.3889209926128387,24.18134880065918
2023-02-23,23947.4921875,1651.0738525390625,308.533935546875,0.3830229938030243,23.90080070495605
2023-02-24,23198.126953125,1608.3731689453125,302.0537109375,0.3658190071582794,23.053035736083984
2023-02-25,23175.375,1594.9149169921875,302.3846130371094,0.3623639941215515,22.523399353027344
2023-02-26,23561.212890625,1640.817138671875,308.9970703125,0.3689729869365692,23.256088256835938
2023-02-27,23522.87109375,1634.326416015625,304.8558044433594,0.3648990094661712,22.692588806152344
2023-02-28,23147.353515625,1605.8951416015625,301.4748229980469,0.3524540066719055,21.9163875579834
2023-03-01,23646.55078125,1663.4337158203125,302.907470703125,0.3603560030460357,22.506431579589844
2023-03-02,23475.466796875,1647.3193359375,299.9461669921875,0.3502059876918793,21.984878540039062
2023-03-03,22362.6796875,1569.1676025390625,290.2828369140625,0.3427369892597198,21.39935302734375
2023-03-04,22353.349609375,1566.9239501953125,289.5038757324219,0.3364990055561065,20.96683883666992
2023-03-05,22435.513671875,1564.46875,288.69970703125,0.3371019959449768,20.97858428955078
2023-03-06,22429.7578125,1567.398681640625,288.0549621582031,0.3308210074901581,20.63501167297364
2023-03-07,22219.76953125,1561.93310546875,289.3436889648437,0.3304829895496368,20.24473190307617
2023-03-08,21718.080078125,1534.0882568359375,286.86700439453125,0.3175770044326782,18.42119407653809
2023-03-09,20363.021484375,1438.6607666015625,277.2961120605469,0.3096779882907867,17.308147430419922
2023-03-10,20187.244140625,1429.1580810546875,277.4195861816406,0.3153420090675354,18.24364280700684
2023-03-11,20632.41015625,1482.61669921875,277.96142578125,0.307327002286911,18.22584342956543
2023-03-12,22163.94921875,1590.29296875,289.67578125,0.3315390050411224,20.310531616210938
2023-03-13,24197.533203125,1680.3089599609375,308.9122009277344,0.3445850014686584,20.433712005615234
2023-03-14,24746.07421875,1703.507080078125,309.37078857421875,0.3443079888820648,20.92803382873535
2023-03-15,24375.9609375,1656.1805419921875,307.1249389648437,0.3246369957923889,19.29098129272461
2023-03-16,25052.7890625,1677.2154541015625,329.8608703613281,0.3253830075263977,19.73054313659668
2023-03-17,27423.9296875,1792.485107421875,339.0811462402344,0.3505240082740783,21.62910270690918
2023-03-18,26965.87890625,1761.65966796875,331.5242919921875,0.3377110064029693,21.19590187072754
2023-03-19,28038.67578125,1785.5765380859375,336.9782409667969,0.3460099995136261,21.90340232849121
2023-03-20,27767.236328125,1735.3212890625,332.9230041503906,0.3325949907302856,22.176464080810547
2023-03-21,28175.81640625,1806.7607421875,335.3092346191406,0.3712359964847564,22.61826705932617
2023-03-22,27307.4375,1737.717041015625,321.8877258300781,0.3606129884719848,21.48048591613769
2023-03-23,28333.97265625,1816.4051513671875,329.8370056152344,0.3720450103282928,22.216777801513672
2023-03-24,27493.28515625,1752.0447998046875,322.3593444824219,0.3600830137729645,20.678855895996094
2023-03-25,27494.70703125,1743.7647705078125,322.6730651855469,0.3519960045814514,20.446645736694336
2023-03-26,27994.330078125,1775.6767578125,328.88800048828125,0.3562450110912323,20.97551918029785
2023-03-27,27139.888671875,1715.4608154296875,310.9491271972656,0.3455100059509277,19.921674728393555
2023-03-28,27268.130859375,1772.78564453125,313.2606201171875,0.3683539927005768,20.4706974029541
2023-03-29,28348.44140625,1793.0018310546875,313.8417663574219,0.3815889954566955,21.111467361450195
2023-03-30,28033.5625,1792.7371826171875,316.56756591796875,0.376459002494812,20.55104637145996
2023-03-31,28478.484375,1822.0220947265625,317.0400085449219,0.3989230096340179,21.17049598693848
2023-04-01,28411.03515625,1813.860595703125,315.2173156738281,0.3853879868984222,20.97564125061035
2023-04-02,28199.30859375,1795.7081298828125,313.9286193847656,0.381752997636795,20.536975860595703
2023-04-03,27790.220703125,1810.297119140625,308.5623779296875,0.3871389925479889,20.443050384521484
2023-04-04,28168.08984375,1871.005126953125,310.9948425292969,0.3896830081939697,20.924619674682617
2023-04-05,28177.984375,1909.114013671875,314.06317138671875,0.3923639953136444,20.966007232666016
2023-04-06,28044.140625,1872.922607421875,312.45465087890625,0.3832100033760071,20.61012840270996
2023-04-07,27925.859375,1865.6361083984373,310.6994934082031,0.3836430013179779,20.469940185546875
2023-04-08,27947.794921875,1849.4981689453125,310.6347351074219,0.3856349885463714,20.036449432373047
2023-04-09,28333.05078125,1859.3878173828125,312.87225341796875,0.3896929919719696,20.29946517944336
2023-04-10,29652.98046875,1911.20751953125,318.3790588378906,0.3969889879226684,20.88235664367676
2023-04-11,30235.05859375,1892.189697265625,322.7582702636719,0.4014559984207153,23.01882743835449
2023-04-12,30139.052734375,1920.68212890625,318.9537658691406,0.4065630137920379,23.98530578613281
2023-04-13,30399.06640625,2012.6346435546875,324.9480895996094,0.4257589876651764,24.432308197021484
2023-04-14,30485.69921875,2101.635498046875,329.1738586425781,0.4383299946784973,24.77272224426269
2023-04-15,30318.49609375,2092.466796875,333.40728759765625,0.4532800018787384,24.07937812805176
2023-04-16,30315.35546875,2120.005859375,348.2209167480469,0.4517549872398376,25.361927032470703
2023-04-17,29445.044921875,2076.242919921875,339.9941101074219,0.4341669976711273,24.55884552001953
2023-04-18,30397.552734375,2104.537353515625,343.1934509277344,0.4437519907951355,24.852689743041992
2023-04-19,28822.6796875,1936.4034423828125,322.70751953125,0.4157930016517639,22.71283531188965
2023-04-20,28245.98828125,1943.09765625,317.8899230957031,0.4007309973239898,22.181440353393555
2023-04-21,27276.91015625,1849.9998779296875,321.67498779296875,0.3829390108585357,21.278135299682617
2023-04-22,27817.5,1874.2286376953125,331.9950866699219,0.3961530029773712,21.81628799438477
2023-04-23,27591.384765625,1862.06201171875,330.61883544921875,0.3889999985694885,21.480138778686523
2023-04-24,27525.33984375,1842.7574462890625,331.2458801269531,0.3839159905910492,21.391069412231445
2023-04-25,28307.59765625,1866.753662109375,338.3255615234375,0.3949190080165863,21.92725372314453
2023-04-26,28422.701171875,1866.564208984375,330.82177734375,0.4014979898929596,21.28301239013672
2023-04-27,29473.787109375,1908.786376953125,331.1950988769531,0.4098429977893829,22.34011459350586
2023-04-28,29340.26171875,1892.5128173828125,324.500244140625,0.4049319922924042,23.366287231445312
2023-04-29,29248.48828125,1908.9169921875,322.1347351074219,0.402783989906311,23.18299674987793
2023-04-30,29268.806640625,1876.92431640625,337.6455383300781,0.3973540067672729,22.832014083862305
2023-05-01,28091.568359375,1831.954833984375,328.7242126464844,0.3868570029735565,21.98663330078125
2023-05-02,28680.537109375,1870.789306640625,321.95269775390625,0.391772985458374,22.26497840881348
2023-05-03,29006.30859375,1904.65185546875,326.212890625,0.3939419984817505,22.218002319335938
2023-05-04,28847.7109375,1877.7041015625,323.9171447753906,0.3874480128288269,21.730348587036133
2023-05-05,29534.384765625,1995.0609130859373,326.9403076171875,0.3946839869022369,22.82611083984375
2023-05-06,28904.623046875,1900.2218017578125,322.7740173339844,0.3801189959049225,21.974262237548828
2023-05-07,28454.978515625,1873.076416015625,321.6110534667969,0.376906007528305,21.84422874450684
2023-05-08,27694.2734375,1849.042724609375,313.9712219238281,0.3658280074596405,20.65746307373047
2023-05-09,27658.775390625,1848.6031494140625,312.5137023925781,0.3638060092926025,20.68364524841309
2023-05-10,27621.755859375,1842.4014892578125,314.57745361328125,0.369937002658844,20.95371055603028
2023-05-11,27000.7890625,1796.4906005859375,307.6958312988281,0.3600389957427978,20.23488044738769
2023-05-12,26804.990234375,1808.019775390625,308.6031188964844,0.3704630136489868,20.911794662475582
2023-05-13,26784.078125,1796.1148681640625,311.0868835449219,0.3650310039520263,20.86876106262207
2023-05-14,26930.638671875,1800.5009765625,312.1358947753906,0.3707610070705414,20.95339775085449
2023-05-15,27192.693359375,1817.5499267578125,313.5294189453125,0.3674820065498352,21.00718879699707
2023-05-16,27036.650390625,1824.1214599609373,311.3800354003906,0.3678300082683563,20.679420471191406
2023-05-17,27398.802734375,1821.859619140625,314.0835266113281,0.3754250109195709,21.06839942932129
2023-05-18,26832.208984375,1801.728515625,309.4566955566406,0.372078001499176,20.348695755004883
2023-05-19,26890.12890625,1812.5894775390625,308.9642944335937,0.3682149946689605,20.34987068176269
2023-05-20,27129.5859375,1820.47802734375,310.719970703125,0.3663569986820221,20.285446166992188
2023-05-21,26753.826171875,1804.5313720703125,306.5067138671875,0.3603630065917969,19.609437942504883
2023-05-22,26851.27734375,1817.5347900390625,309.2456359863281,0.3679969906806946,19.54204559326172
2023-05-23,27225.7265625,1854.380615234375,313.5062255859375,0.3704839944839477,20.043182373046875
2023-05-24,26334.818359375,1800.0999755859375,305.9327697753906,0.3642340004444122,19.223663330078125
2023-05-25,26476.20703125,1805.9537353515625,304.733642578125,0.3584159910678863,19.260662078857425
2023-05-26,26719.291015625,1828.689697265625,306.8863220214844,0.3628840148448944,19.36695671081543
2023-05-27,26868.353515625,1831.1182861328125,307.5917663574219,0.3667739927768707,20.425233840942383
2023-05-28,28085.646484375,1910.9141845703125,314.2700500488281,0.3829990029335022,20.7985782623291
2023-05-29,27745.884765625,1893.078125,311.80718994140625,0.3791379928588867,20.586509704589844
2023-05-30,27702.349609375,1901.026611328125,311.6845092773437,0.3779340088367462,21.25408363342285
2023-05-31,27219.658203125,1874.1304931640625,306.86669921875,0.3744029998779297,20.82450294494629
2023-06-01,26819.97265625,1862.201416015625,304.9532775878906,0.3647240102291107,20.50221824645996
2023-06-02,27249.58984375,1907.256591796875,307.4237976074219,0.3783040046691894,21.25759506225586
2023-06-03,27075.12890625,1892.4124755859373,306.7201232910156,0.3760280013084411,21.15556526184082
2023-06-04,27119.06640625,1890.5135498046875,305.15679931640625,0.3776929974555969,21.8189754486084
2023-06-05,25760.09765625,1811.828369140625,276.8892517089844,0.3520149886608124,20.07505989074707
2023-06-06,27238.783203125,1884.494873046875,281.4955749511719,0.3537150025367737,20.398483276367188
2023-06-07,26345.998046875,1832.39599609375,259.3914489746094,0.3222779929637909,18.6342830657959
2023-06-08,26508.216796875,1846.3018798828125,262.14849853515625,0.3231570124626159,18.90947532653809
2023-06-09,26480.375,1840.2252197265625,260.7160949707031,0.295401006937027,17.37969970703125
2023-06-10,25851.240234375,1752.384765625,239.08908081054688,0.2761940062046051,15.65610122680664
2023-06-11,25940.16796875,1753.415283203125,235.4387969970703,0.2726300060749054,15.558775901794434
2023-06-12,25902.5,1742.5286865234375,231.0514373779297,0.2750479876995086,15.196707725524902
2023-06-13,25918.728515625,1739.03759765625,243.8905334472656,0.2749859988689422,15.018193244934082
2023-06-14,25124.67578125,1650.519287109375,237.5742645263672,0.2632260024547577,14.486572265625
2023-06-15,25576.39453125,1665.519775390625,236.2806854248047,0.2619569897651672,14.759472846984863
2023-06-16,26327.462890625,1716.6688232421875,239.1146697998047,0.2631849944591522,15.30825424194336
2023-06-17,26510.67578125,1727.2041015625,244.610580444336,0.2669279873371124,15.650521278381348
2023-06-18,26336.212890625,1720.5775146484375,244.08726501464844,0.2609629929065704,15.43823528289795
2023-06-19,26851.029296875,1737.659423828125,242.9033660888672,0.263047993183136,16.073041915893555
2023-06-20,28327.48828125,1792.1199951171875,247.6744384765625,0.2703289985656738,16.635231018066406
2023-06-21,30027.296875,1891.0072021484373,249.28634643554688,0.2870000004768371,17.25704574584961
2023-06-22,29912.28125,1872.9429931640625,240.7924346923828,0.2903130054473877,16.642620086669922
2023-06-23,30695.46875,1892.862060546875,244.56494140625,0.2964819967746734,17.149534225463867
2023-06-24,30548.6953125,1876.0596923828125,236.6596527099609,0.290012001991272,16.652862548828125
2023-06-25,30480.26171875,1900.506103515625,238.8929901123047,0.2923249900341034,16.97138023376465
2023-06-26,30271.130859375,1859.432861328125,236.1342620849609,0.2803539931774139,16.27002716064453
2023-06-27,30688.1640625,1889.703369140625,237.49267578125,0.2865200042724609,16.61964988708496
2023-06-28,30086.24609375,1827.97119140625,230.65036010742188,0.2671689987182617,15.98684310913086
2023-06-29,30445.3515625,1852.227294921875,233.23245239257807,0.2755639851093292,17.970457077026367
2023-06-30,30477.251953125,1933.18896484375,240.36978149414065,0.2869560122489929,18.897321701049805
2023-07-01,30590.078125,1924.56591796875,247.75942993164065,0.2923400104045868,18.68390274047852
2023-07-02,30620.76953125,1937.4383544921875,246.25791931152344,0.2920550107955932,19.453594207763672
2023-07-03,31156.439453125,1955.38916015625,246.38221740722656,0.2963109910488128,19.240537643432617
2023-07-04,30777.58203125,1936.633544921875,242.492919921875,0.292614996433258,19.14322853088379
2023-07-05,30514.166015625,1910.5880126953125,239.08108520507807,0.2844710052013397,18.99286460876465
2023-07-06,29909.337890625,1848.636474609375,232.3194274902344,0.2797000110149383,19.72938537597656
2023-07-07,30342.265625,1870.6025390625,235.62115478515625,0.2845250070095062,21.484664916992188
2023-07-08,30292.541015625,1865.53955078125,236.28738403320312,0.2906509935855865,21.85926818847656
2023-07-09,30171.234375,1863.009765625,234.22836303710932,0.2845909893512726,21.3490047454834
2023-07-10,30414.470703125,1880.556396484375,245.874267578125,0.2879909873008728,21.31377601623535
2023-07-11,30620.951171875,1878.3360595703125,248.538330078125,0.292818009853363,22.09293365478516
2023-07-12,30391.646484375,1872.11376953125,244.01988220214844,0.2887580096721649,21.977602005004883
2023-07-13,31476.048828125,2006.511474609375,256.4896850585937,0.3576579988002777,26.02569580078125
2023-07-14,30334.068359375,1939.3470458984373,248.19161987304688,0.3288010060787201,26.7357177734375
2023-07-15,30295.806640625,1931.466552734375,251.0997009277344,0.3263649940490722,27.391355514526367
2023-07-16,30249.1328125,1923.681884765625,242.6568298339844,0.3148840069770813,27.384082794189453
2023-07-17,30145.888671875,1911.6461181640625,244.35299682617188,0.3124890029430389,26.872766494750977
2023-07-18,29856.5625,1897.5992431640625,240.2649383544922,0.3073990046977997,25.54450416564941
2023-07-19,29913.923828125,1889.0079345703125,241.1608123779297,0.323513001203537,26.372352600097656
2023-07-20,29792.015625,1890.9691162109373,242.733139038086,0.3160929977893829,25.375167846679688
2023-07-21,29908.744140625,1892.080078125,243.7889862060547,0.313291996717453,25.544267654418945
2023-07-22,29771.802734375,1864.912353515625,241.0307464599609,0.3097720146179199,24.535053253173828
2023-07-23,30084.5390625,1889.191650390625,242.4559631347656,0.3171629905700683,24.766815185546875
2023-07-24,29176.916015625,1850.0020751953125,238.9462127685547,0.305308997631073,23.38149070739746
2023-07-25,29227.390625,1857.741943359375,237.80856323242188,0.3040170073509216,23.279321670532227
2023-07-26,29354.97265625,1872.159912109375,238.9623565673828,0.306641012430191,25.17705345153809
2023-07-27,29210.689453125,1860.357177734375,240.4987945556641,0.3075250089168548,25.099336624145508
2023-07-28,29319.24609375,1874.744873046875,241.9770355224609,0.3102009892463684,24.84685707092285
2023-07-29,29356.91796875,1881.06884765625,242.5763702392578,0.3127650022506714,25.16897392272949
2023-07-30,29275.30859375,1861.643798828125,242.52598571777344,0.3156329989433288,24.26101875305176
2023-07-31,29230.111328125,1856.162353515625,241.1206512451172,0.3074879944324493,23.720956802368164
2023-08-01,29675.732421875,1871.7921142578125,247.5050201416016,0.3099510073661804,23.99875259399414
2023-08-02,29151.958984375,1839.0897216796875,240.49464416503903,0.2993890047073364,23.145721435546875
2023-08-03,29178.6796875,1835.136474609375,241.0615234375,0.2925759851932525,22.636049270629883
2023-08-04,29074.091796875,1827.712890625,241.4760131835937,0.2933880090713501,22.79361915588379
2023-08-05,29042.126953125,1834.9879150390625,242.9593505859375,0.293628990650177,22.632204055786133
2023-08-06,29041.85546875,1827.4620361328125,242.7985992431641,0.2920820116996765,23.18569564819336
2023-08-07,29180.578125,1826.9388427734373,241.7975006103516,0.2902959883213043,23.068756103515625
2023-08-08,29765.4921875,1855.807373046875,245.14990234375,0.2977449893951416,24.211763381958008
2023-08-09,29561.494140625,1854.297607421875,243.8936462402344,0.3011400103569031,24.37852668762207
2023-08-10,29429.591796875,1850.75341796875,241.2624664306641,0.2961300015449524,24.613052368164062
2023-08-11,29397.71484375,1847.1243896484373,239.70689392089844,0.2934499979019165,24.58286094665528
2023-08-12,29415.96484375,1848.889892578125,240.27362060546875,0.2918370068073272,24.90673065185547
2023-08-13,29282.9140625,1839.2801513671875,240.0333404541016,0.2895309925079345,24.24288558959961
2023-08-14,29408.443359375,1844.185791015625,240.33924865722656,0.2906109988689422,25.142822265625
2023-08-15,29170.34765625,1826.9327392578125,236.67958068847656,0.2818169891834259,23.89658546447754
2023-08-16,28701.779296875,1805.6590576171875,231.8687438964844,0.2745319902896881,22.811975479125977
2023-08-17,26664.55078125,1684.9334716796875,218.5358428955078,0.2559579908847809,21.70997428894043
2023-08-18,26049.556640625,1660.945068359375,216.112548828125,0.2638919949531555,21.335493087768555
2023-08-19,26096.205078125,1669.471923828125,216.9994506835937,0.2683779895305633,21.879037857055664
2023-08-20,26189.583984375,1684.85205078125,216.63580322265625,0.2707090079784393,21.77327537536621
2023-08-21,26124.140625,1667.26904296875,210.63894653320312,0.2631790041923523,21.20825958251953
2023-08-22,26031.65625,1633.892578125,210.8343505859375,0.2583659887313843,20.54654121398925
2023-08-23,26431.640625,1679.2744140625,216.3992919921875,0.2679649889469147,21.7036247253418
2023-08-24,26162.373046875,1659.944580078125,218.6463928222656,0.2658840119838714,21.033031463623047
2023-08-25,26047.66796875,1652.93505859375,218.3310546875,0.2610799968242645,20.392719268798828
2023-08-26,26008.462890625,1646.3067626953125,216.3642425537109,0.2609530091285705,20.280424118041992
2023-08-27,26089.693359375,1657.5130615234375,218.3580017089844,0.2634460031986236,20.78683853149414
2023-08-28,26106.150390625,1652.4573974609375,218.71856689453125,0.2674340009689331,20.557100296020508
2023-08-29,27727.392578125,1729.7257080078125,226.8628845214844,0.2724489867687225,21.78076362609864
2023-08-30,27297.265625,1705.1121826171875,223.7994384765625,0.2656539976596832,20.834903717041016
2023-08-31,25931.47265625,1645.63916015625,216.5977935791016,0.2553730010986328,19.735092163085938
2023-09-01,25800.724609375,1628.4912109375,213.63055419921875,0.2551850080490112,19.327844619750977
2023-09-02,25868.798828125,1637.025390625,214.44854736328125,0.2562299966812134,19.49374389648437
2023-09-03,25969.56640625,1636.11767578125,214.3999481201172,0.2557930052280426,19.578746795654297
2023-09-04,25812.416015625,1629.6552734375,215.197509765625,0.2561460137367248,19.499408721923828
2023-09-05,25779.982421875,1633.62939453125,214.47813415527344,0.2576139867305755,20.272384643554688
2023-09-06,25753.236328125,1632.2523193359375,215.13465881347656,0.2576670050621032,19.62002944946289
2023-09-07,26240.1953125,1647.5982666015625,216.88717651367188,0.2577199935913086,19.890499114990234
2023-09-08,25905.654296875,1636.1378173828125,214.56202697753903,0.2543700039386749,19.599044799804688
2023-09-09,25895.677734375,1635.162353515625,214.2229461669922,0.253491997718811,19.44607162475586
2023-09-10,25832.2265625,1616.828857421875,212.31802368164065,0.2490520030260086,18.24883079528809
2023-09-11,25162.654296875,1551.6376953125,206.03421020507807,0.2418729960918426,17.739166259765625
2023-09-12,25833.34375,1592.429443359375,210.994369506836,0.2458699941635131,17.929826736450195
2023-09-13,26228.32421875,1607.988525390625,212.64259338378903,0.2488840073347091,18.402999877929688
2023-09-14,26539.673828125,1626.974365234375,212.2828369140625,0.2511810064315796,18.83830642700196
2023-09-15,26608.693359375,1641.640380859375,214.175521850586,0.2506429851055145,19.16884422302246
2023-09-16,26568.28125,1635.2216796875,214.9605407714844,0.250436007976532,19.140369415283203
2023-09-17,26534.1875,1622.896728515625,216.4657745361328,0.2473160028457641,18.83162879943848
2023-09-18,26754.28125,1637.3470458984375,216.00392150878903,0.2517429888248443,19.657245635986328
2023-09-19,27211.1171875,1643.544677734375,217.21095275878903,0.2552599906921386,20.03618812561035
2023-09-20,27132.0078125,1622.890625,214.3633270263672,0.2516300082206726,20.3049373626709
2023-09-21,26567.6328125,1584.3070068359375,210.7939453125,0.2454549968242645,19.47907066345215
2023-09-22,26579.568359375,1593.268310546875,211.1508636474609,0.2449219971895218,19.43814468383789
2023-09-23,26579.390625,1593.8577880859375,210.56060791015625,0.2461329996585846,19.47390365600586
2023-09-24,26256.826171875,1580.8533935546875,208.28289794921875,0.243026003241539,19.3742904663086
2023-09-25,26298.48046875,1588.3228759765625,210.0738067626953,0.2458810061216354,19.40414047241211
2023-09-26,26217.25,1593.417236328125,212.37844848632807,0.2453950047492981,19.023286819458008
2023-09-27,26352.716796875,1597.4912109375,211.98541259765625,0.2447910010814666,19.130022048950195
2023-09-28,27021.546875,1652.8826904296875,215.07598876953125,0.2491199970245361,19.95761680603028
2023-09-29,26911.720703125,1667.94384765625,215.2794189453125,0.2495359927415847,20.300655364990234
2023-09-30,26967.916015625,1671.161865234375,214.82130432128903,0.2540470063686371,21.3951473236084
2023-10-01,27983.75,1733.8104248046875,218.0471343994141,0.2658950090408325,23.83648681640625
2023-10-02,27530.78515625,1663.6275634765625,214.7579345703125,0.2595129907131195,23.371700286865234
2023-10-03,27429.978515625,1656.6856689453125,213.4359436035156,0.261027991771698,23.55269432067871
2023-10-04,27799.39453125,1647.838134765625,213.4130859375,0.259315013885498,23.1447868347168
2023-10-05,27415.912109375,1611.4764404296875,210.6796722412109,0.2601490020751953,22.694141387939453
