Date,BTC,ETH,BNB,XRP,ADA,SOL,DOGE,MATIC,DOT,AVAX
2023-07-06,29909.337890625,1848.636474609375,232.31942749023438,0.4637390077114105,0.27970001101493835,19.729385375976562,0.06502600014209747,0.6631410121917725,5.0260491371154785,12.410744667053223
2023-07-07,30342.265625,1870.6025390625,235.62115478515625,0.468764990568161,0.2845250070095062,21.484664916992188,0.06542500108480453,0.6765099763870239,5.114977836608887,12.739989280700684
2023-07-08,30292.541015625,1865.53955078125,236.28738403320312,0.4706439971923828,0.29065099358558655,21.859268188476562,0.06576099991798401,0.6802880167961121,5.126468181610107,13.66015911102295
2023-07-09,30171.234375,1863.009765625,234.22836303710938,0.4685499966144562,0.2845909893512726,21.3490047454834,0.0654349997639656,0.6882249712944031,5.079419136047363,13.607531547546387
2023-07-10,30414.470703125,1880.556396484375,245.874267578125,0.4776639938354492,0.2879909873008728,21.31377601623535,0.06524299830198288,0.7364869713783264,5.135242938995361,13.38939094543457
2023-07-11,30620.951171875,1878.3360595703125,248.538330078125,0.47571900486946106,0.29281800985336304,22.092933654785156,0.06528700143098831,0.7421219944953918,5.211542129516602,13.260403633117676
2023-07-12,30391.646484375,1872.11376953125,244.01988220214844,0.47110500931739807,0.2887580096721649,21.977602005004883,0.0650710016489029,0.7242109775543213,5.148021221160889,13.025257110595703
2023-07-13,31476.048828125,2006.511474609375,256.48968505859375,0.8153650164604187,0.3576579988002777,26.02569580078125,0.0705069974064827,0.8496879935264587,5.545454978942871,14.092904090881348
2023-07-14,30334.068359375,1939.3470458984375,248.19161987304688,0.7191569805145264,0.3288010060787201,26.7357177734375,0.06852900236845016,0.8095579743385315,5.452579021453857,14.644426345825195
2023-07-15,30295.806640625,1931.466552734375,251.09970092773438,0.7132790088653564,0.32636499404907227,27.391355514526367,0.07192700356245041,0.7994189858436584,5.431672096252441,14.834538459777832
2023-07-16,30249.1328125,1923.681884765625,242.65682983398438,0.7468600273132324,0.3148840069770813,27.384082794189453,0.06955400109291077,0.7675750255584717,5.306897163391113,14.28956413269043
2023-07-17,30145.888671875,1911.6461181640625,244.35299682617188,0.739205002784729,0.31248900294303894,26.872766494750977,0.06990499794483185,0.778918981552124,5.303729057312012,14.422088623046875
2023-07-18,29856.5625,1897.5992431640625,240.2649383544922,0.7795400023460388,0.3073990046977997,25.544504165649414,0.06858299672603607,0.7383620142936707,5.179271221160889,13.79177474975586
2023-07-19,29913.923828125,1889.0079345703125,241.1608123779297,0.8206940293312073,0.323513001203537,26.372352600097656,0.07015900313854218,0.7449380159378052,5.197083950042725,14.006319046020508
2023-07-20,29792.015625,1890.9691162109375,242.73313903808594,0.7940580248832703,0.31609299778938293,25.375167846679688,0.07051599770784378,0.7676100134849548,5.349977970123291,13.856021881103516
2023-07-21,29908.744140625,1892.080078125,243.7889862060547,0.7725020051002502,0.313291996717453,25.544267654418945,0.073294997215271,0.7705579996109009,5.489810943603516,13.983912467956543
2023-07-22,29771.802734375,1864.912353515625,241.03074645996094,0.73328697681427,0.3097720146179199,24.535053253173828,0.07043299823999405,0.7462090253829956,5.308442115783691,13.504372596740723
2023-07-23,30084.5390625,1889.191650390625,242.45596313476562,0.7386829853057861,0.31716299057006836,24.766815185546875,0.0718189999461174,0.7575439810752869,5.397666931152344,13.560688972473145
2023-07-24,29176.916015625,1850.0020751953125,238.9462127685547,0.7027649879455566,0.305308997631073,23.38149070739746,0.07426799833774567,0.7280769944190979,5.215538024902344,13.103471755981445
