Date,SP500,DJI,NASDAQ,RUSSELL2000,SPY_ETF,QQQ_ETF,IWM_ETF,VTI_ETF,VIX,DXY,GOLD,OIL
2022-01-07,4677.02978515625,36231.66015625,14935.900390625,2179.81005859375,442.1863098144531,370.8799133300781,205.8038787841797,224.19546508789062,18.760000228881836,95.72200012207031,1797.0,78.9000015258789
2022-01-10,4670.2900390625,36068.87109375,14942.830078125,2171.14990234375,441.6360778808594,371.1239929199219,205.0894775390625,223.80613708496094,19.399999618530273,95.98999786376953,1798.4000244140625,78.2300033569336
2022-01-11,4713.06982421875,36252.01953125,15153.4501953125,2194.0,445.65869140625,376.698974609375,207.2706756591797,226.0375518798828,18.40999984741211,95.625,1818.5999755859375,81.22000122070312
2022-01-12,4726.35009765625,36290.3203125,15188.3896484375,2176.06005859375,446.863525390625,378.1929016113281,205.72769165039062,226.38890075683594,17.6200008392334,94.9010009765625,1827.199951171875,82.63999938964844
2022-01-13,4659.02978515625,36113.62109375,14806.8095703125,2159.43994140625,440.7063293457031,368.7319030761719,203.84169006347656,223.07501220703125,20.309999465942383,94.7750015258789,1821.199951171875,82.12000274658203
2022-01-14,4662.85009765625,35911.80859375,14893.75,2162.4599609375,440.8865966796875,371.0263671875,204.12744140625,223.16046142578125,19.190000534057617,95.16100311279297,1816.5,83.81999969482422
2022-01-18,4577.10986328125,35368.46875,14506.900390625,2096.22998046875,433.07867431640625,361.7900085449219,197.9553680419922,218.82102966308594,22.790000915527344,95.7229995727539,1812.300048828125,85.43000030517578
2022-01-19,4532.759765625,35028.6484375,14340.259765625,2062.780029296875,428.58172607421875,357.8162841796875,194.73594665527344,216.52317810058594,23.850000381469727,95.5,1843.0999755859375,86.95999908447266
2022-01-20,4482.72998046875,34715.390625,14154.01953125,2024.0400390625,423.8381652832031,353.16876220703125,191.2117462158203,213.99740600585938,25.59000015258789,95.7249984741211,1842.5,86.9000015258789
2022-01-21,4397.93994140625,34265.37109375,13768.919921875,1987.9200439453125,415.51800537109375,343.3758239746094,187.6304168701172,209.76246643066406,28.850000381469727,95.63600158691406,1831.800048828125,85.13999938964844
2022-01-24,4410.1298828125,34364.5,13855.1298828125,2033.510009765625,417.2825927734375,344.9477844238281,191.95468139648438,211.11080932617188,29.899999618530273,95.9010009765625,1841.699951171875,83.30999755859375
2022-01-25,4356.4501953125,34297.73046875,13539.2900390625,2004.030029296875,412.18792724609375,336.951416015625,189.3925018310547,208.1577606201172,31.15999984741211,95.9280014038086,1852.699951171875,85.5999984741211
2022-01-26,4349.93017578125,34168.08984375,13542.1201171875,1976.4599609375,411.15386962890625,336.4241943359375,186.6588897705078,207.35060119628906,31.959999084472656,96.4000015258789,1829.9000244140625,87.3499984741211
2022-01-27,4326.509765625,34160.78125,13352.7802734375,1931.2900390625,409.1236267089844,333.0362548828125,182.42027282714844,205.81239318847656,30.489999771118164,97.24199676513672,1793.300048828125,86.61000061035156
2022-01-28,4431.85009765625,34725.46875,13770.5703125,1968.510009765625,419.2843933105469,343.4832458496094,185.9730682373047,210.88291931152344,27.65999984741211,97.26599884033203,1784.9000244140625,86.81999969482422
2022-01-31,4515.5498046875,35131.859375,14239.8798828125,2028.449951171875,426.83612060546875,354.4673156738281,191.678466796875,215.36473083496094,24.829999923706055,96.53700256347656,1795.0,88.1500015258789
2022-02-01,4546.5400390625,35405.23828125,14346.0,2050.739990234375,429.72021484375,356.8788757324219,193.69772338867188,217.00741577148438,21.959999084472656,96.375,1800.300048828125,88.19999694824219
2022-02-02,4589.3798828125,35629.328125,14417.5498046875,2029.52001953125,433.8945617675781,359.7786865234375,191.7737274169922,218.44122314453125,22.09000015258789,95.93499755859375,1809.199951171875,88.26000213623047
2022-02-03,4477.43994140625,35111.16015625,13878.8203125,1991.030029296875,423.69586181640625,345.1919250488281,188.14476013183594,213.2472686767578,24.350000381469727,95.37899780273438,1803.0,90.2699966430664
2022-02-04,4500.52978515625,35089.73828125,14098.009765625,2002.3599853515625,425.6882019042969,349.5465087890625,188.95437622070312,214.66212463378906,23.219999313354492,95.4800033569336,1806.5999755859375,92.30999755859375
2022-02-07,4483.8701171875,35091.12890625,14015.669921875,2012.5999755859375,424.3220520019531,346.73455810546875,189.88778686523438,214.12086486816406,22.860000610351562,95.39199829101562,1820.5999755859375,91.31999969482422
2022-02-08,4521.5400390625,35462.78125,14194.4501953125,2045.3699951171875,427.8133544921875,350.63018798828125,193.126220703125,216.08639526367188,21.440000534057617,95.64099884033203,1826.5999755859375,89.36000061035156
2022-02-09,4587.18017578125,35768.05859375,14490.3701171875,2083.5,434.0748291015625,358.0603332519531,196.79331970214844,219.59970092773438,19.959999084472656,95.49400329589844,1835.199951171875,89.66000366210938
2022-02-10,4504.080078125,35241.58984375,14185.6396484375,2051.159912109375,426.2764587402344,349.95660400390625,193.77395629882812,215.8774871826172,23.90999984741211,95.5479965209961,1836.199951171875,89.87999725341797
2022-02-11,4418.64013671875,34738.05859375,13791.150390625,2030.1500244140625,417.8707275390625,338.8553466796875,191.8118438720703,211.69003295898438,27.360000610351562,96.072998046875,1840.800048828125,93.0999984741211
2022-02-14,4401.669921875,34566.171875,13790.919921875,2020.7900390625,416.5046691894531,339.27520751953125,191.1450653076172,210.9114227294922,28.329999923706055,96.35600280761719,1868.0,95.45999908447266
2022-02-15,4471.06982421875,34988.83984375,14139.759765625,2076.4599609375,423.2215270996094,347.7109375,196.2694549560547,214.66212463378906,25.700000762939453,95.99299621582031,1854.800048828125,92.06999969482422
2022-02-16,4475.009765625,34934.26953125,14124.08984375,2079.31005859375,423.69586181640625,347.62310791015625,196.6790313720703,214.8614959716797,24.290000915527344,95.6969985961914,1870.199951171875,93.66000366210938
2022-02-17,4380.259765625,34312.03125,13716.7197265625,2028.0899658203125,414.6451416015625,337.2834167480469,191.64036560058594,209.9808807373047,28.110000610351562,95.8030014038086,1900.699951171875,91.76000213623047
2022-02-18,4348.8701171875,34079.1796875,13548.0703125,2009.3299560546875,411.9603271484375,333.43658447265625,189.99258422851562,208.30015563964844,27.75,96.02200317382812,1898.5999755859375,91.06999969482422
2022-02-22,4304.759765625,33596.609375,13381.51953125,1980.1700439453125,407.539306640625,330.08758544921875,187.31605529785156,205.9073486328125,28.809999465942383,96.01100158691406,1906.0999755859375,92.3499984741211
2022-02-23,4225.5,33131.76171875,13037.490234375,1944.0899658203125,400.3100891113281,321.6322937011719,183.81092834472656,202.11868286132812,31.020000457763672,96.18800354003906,1909.199951171875,92.0999984741211
2022-02-24,4288.7001953125,33223.828125,13473.58984375,1996.010009765625,406.33441162109375,332.440673828125,188.63050842285156,205.6604766845703,30.31999969482422,97.11799621582031,1925.0999755859375,92.80999755859375
2022-02-25,4384.64990234375,34058.75,13694.6201171875,2040.9300537109375,415.2998046875,337.5958557128906,192.8786163330078,210.23724365234375,27.59000015258789,96.61900329589844,1886.5,91.58999633789062
2022-02-28,4373.93994140625,33892.6015625,13751.400390625,2048.090087890625,414.23724365234375,338.6014099121094,193.65963745117188,210.00936889648438,30.149999618530273,96.69400024414062,1899.4000244140625,95.72000122070312
2022-03-01,4306.259765625,33294.94921875,13532.4599609375,2008.510009765625,407.92828369140625,333.41705322265625,190.01162719726562,206.7334442138672,33.31999969482422,97.40599822998047,1942.4000244140625,103.41000366210938
2022-03-02,4386.5400390625,33891.3515625,13752.01953125,2058.8701171875,415.4326477050781,339.0115661621094,194.5359649658203,210.655029296875,30.739999771118164,97.41400146484375,1920.9000244140625,110.5999984741211
2022-03-03,4363.490234375,33794.66015625,13537.9404296875,2032.4100341796875,413.3643493652344,334.16888427734375,192.23089599609375,209.05032348632812,30.479999542236328,97.79100036621094,1934.4000244140625,107.66999816894531
2022-03-04,4328.8701171875,33614.80078125,13313.4404296875,2000.9000244140625,410.0059509277344,329.3260498046875,189.22105407714844,206.9613494873047,31.979999542236328,98.6709976196289,1965.0999755859375,115.68000030517578
2022-03-07,4201.08984375,32817.37890625,12830.9599609375,1951.3299560546875,397.9193420410156,317.1801452636719,184.5157470703125,200.58041381835938,36.45000076293945,99.29499816894531,1993.9000244140625,119.4000015258789
2022-03-08,4170.7001953125,32632.640625,12795.5498046875,1963.010009765625,394.90240478515625,315.70587158203125,185.53494262695312,199.45046997070312,35.130001068115234,99.08000183105469,2040.0999755859375,123.69999694824219
2022-03-09,4277.8798828125,33286.25,13255.5498046875,2016.2900390625,405.4901123046875,327.07061767578125,190.7640838623047,204.98629760742188,32.45000076293945,97.9530029296875,1985.9000244140625,108.69999694824219
2022-03-10,4259.52001953125,33174.0703125,13129.9599609375,2011.6700439453125,403.6590881347656,323.4385681152344,190.42117309570312,204.06521606445312,30.229999542236328,98.50399780273438,1998.0999755859375,106.0199966430664
2022-03-11,4204.31005859375,32944.19140625,12843.8095703125,1979.6700439453125,398.5264892578125,316.73101806640625,187.38278198242188,201.2926025390625,30.75,99.12999725341797,1982.699951171875,109.33000183105469
2022-03-14,4173.10986328125,32945.23828125,12581.2197265625,1941.719970703125,395.6139221191406,310.64837646484375,183.5537567138672,199.30804443359375,31.770000457763672,98.87899780273438,1959.5999755859375,103.01000213623047
2022-03-15,4262.4501953125,33544.33984375,12948.6201171875,1968.969970703125,404.31365966796875,320.39239501953125,186.4778594970703,203.46702575683594,29.829999923706055,99.06400299072266,1928.5,96.44000244140625
2022-03-16,4357.85986328125,34063.1015625,13436.5498046875,2030.719970703125,413.2790222167969,332.27471923828125,192.34519958496094,208.55653381347656,26.670000076293945,98.62100219726562,1908.0,95.04000091552734
2022-03-17,4411.669921875,34480.76171875,13614.7802734375,2065.02001953125,418.4494934082031,336.29730224609375,195.3645477294922,211.34820556640625,25.670000076293945,97.9749984741211,1942.0999755859375,102.9800033569336
2022-03-18,4463.1201171875,34754.9296875,13893.83984375,2086.139892578125,423.0326843261719,343.1806640625,197.4219512939453,213.8169708251953,23.8700008392334,98.22699737548828,1928.199951171875,104.69999694824219
2022-03-21,4461.18017578125,34552.98828125,13838.4599609375,2065.93994140625,422.9089660644531,342.22650146484375,195.67893981933594,213.61758422851562,23.530000686645508,98.4990005493164,1928.5999755859375,112.12000274658203
2022-03-22,4511.60986328125,34807.4609375,14108.8203125,2088.340087890625,427.85760498046875,348.9521789550781,197.64105224609375,216.2383270263672,22.940000534057617,98.52300262451172,1920.699951171875,111.76000213623047
2022-03-23,4456.240234375,34358.5,13922.599609375,2052.2099609375,422.34747314453125,343.93731689453125,194.21209716796875,213.2931671142578,23.56999969482422,98.61499786376953,1936.5999755859375,114.93000030517578
2022-03-24,4520.16015625,34707.94140625,14191.83984375,2075.43994140625,428.7141418457031,351.5818786621094,196.44528198242188,216.33163452148438,21.670000076293945,98.80000305175781,1961.5999755859375,112.33999633789062
2022-03-25,4543.06005859375,34861.23828125,14169.2998046875,2077.97998046875,430.8077697753906,351.28863525390625,196.71250915527344,217.25558471679688,20.809999465942383,98.8219985961914,1953.800048828125,113.9000015258789
2022-03-28,4575.52001953125,34955.890625,14354.900390625,2078.06005859375,433.8721008300781,356.723876953125,196.77931213378906,218.66529846191406,19.6299991607666,99.05500030517578,1939.5999755859375,105.95999908447266
2022-03-29,4631.60009765625,35294.19140625,14619.6396484375,2133.10009765625,439.239501953125,362.8630065917969,202.04736328125,221.97998046875,18.899999618530273,98.44100189208984,1912.0,104.23999786376953
2022-03-30,4602.4501953125,35228.80859375,14442.26953125,2091.070068359375,436.52728271484375,358.8548889160156,197.99134826660156,220.1797637939453,19.329999923706055,97.875,1933.5,107.81999969482422
2022-03-31,4530.41015625,34678.3515625,14220.51953125,2070.1298828125,429.8084716796875,354.4070129394531,195.9013214111328,216.85552978515625,20.559999465942383,98.36000061035156,1949.199951171875,100.27999877929688
2022-04-01,4545.85986328125,34818.26953125,14261.5,2091.110107421875,431.0267028808594,353.7324523925781,198.09634399414062,217.72230529785156,19.6299991607666,98.62699890136719,1919.0999755859375,99.2699966430664
2022-04-04,4582.64013671875,34921.87890625,14532.5498046875,2095.43994140625,434.7190856933594,361.015380859375,198.42079162597656,219.5701904296875,18.56999969482422,98.9739990234375,1929.199951171875,103.27999877929688
2022-04-05,4525.1201171875,34641.1796875,14204.169921875,2046.0400390625,429.2279968261719,352.99932861328125,193.72540283203125,216.3602294921875,21.030000686645508,99.4280014038086,1922.9000244140625,101.95999908447266
2022-04-06,4481.14990234375,34496.51171875,13888.8203125,2016.93994140625,424.93603515625,345.335205078125,190.97677612304688,213.87420654296875,22.100000381469727,99.61499786376953,1918.4000244140625,96.2300033569336
2022-04-07,4500.2099609375,34583.5703125,13897.2998046875,2009.800048828125,427.0772399902344,346.1563415527344,190.35647583007812,214.683837890625,21.549999237060547,99.76000213623047,1933.800048828125,96.02999877929688
2022-04-08,4488.27978515625,34721.12109375,13711.0,1994.56005859375,425.935302734375,341.3173828125,188.8390350341797,214.01705932617188,21.15999984741211,99.75299835205078,1941.5999755859375,98.26000213623047
2022-04-11,4412.52978515625,34308.078125,13411.9599609375,1980.3199462890625,418.65509033203125,333.2426452636719,187.56976318359375,210.67381286621094,24.3700008392334,99.92400360107422,1944.300048828125,94.29000091552734
2022-04-12,4397.4501953125,34220.359375,13371.5703125,1986.93994140625,417.1038818359375,331.8349914550781,188.1614532470703,210.026123046875,24.260000228881836,100.29199981689453,1972.0999755859375,100.5999984741211
2022-04-13,4446.58984375,34564.58984375,13643.58984375,2025.0999755859375,421.8812255859375,338.5801696777344,191.74029541015625,212.77886962890625,21.81999969482422,99.91300201416016,1981.0,104.25
2022-04-14,4392.58984375,34451.23046875,13351.080078125,2004.97998046875,416.6280212402344,330.8378601074219,189.8793182373047,210.18800354003906,22.700000762939453,100.32599639892578,1970.9000244140625,106.94999694824219
2022-04-18,4391.68994140625,34411.69140625,13332.3603515625,1990.1300048828125,416.79931640625,331.09197998046875,188.60043334960938,209.82611083984375,22.170000076293945,100.76599884033203,1982.9000244140625,108.20999908447266
2022-04-19,4462.2099609375,34911.19921875,13619.66015625,2030.77001953125,423.5275573730469,338.49224853515625,192.36062622070312,213.52178955078125,21.3700008392334,100.96399688720703,1955.699951171875,102.55999755859375
2022-04-20,4459.4501953125,35160.7890625,13453.0703125,2038.18994140625,423.2135009765625,333.55548095703125,193.09547424316406,213.24557495117188,20.31999969482422,100.41699981689453,1952.300048828125,102.75
2022-04-21,4393.66015625,34792.76171875,13174.650390625,1991.4599609375,416.8850402832031,326.6539001464844,188.77223205566406,209.75941467285156,22.68000030517578,100.61399841308594,1944.9000244140625,103.79000091552734
2022-04-22,4271.77978515625,33811.3984375,12839.2900390625,1940.6600341796875,405.44598388671875,318.10015869140625,183.88589477539062,204.04443359375,28.209999084472656,101.21299743652344,1931.0,102.06999969482422
2022-04-25,4296.1201171875,34049.4609375,13004.849609375,1954.199951171875,407.79656982421875,322.1864013671875,185.00254821777344,205.15884399414062,27.020000457763672,101.76899719238281,1893.199951171875,98.54000091552734
2022-04-26,4175.2001953125,33240.1796875,12490.740234375,1890.469970703125,395.9864501953125,310.0255126953125,179.17138671875,199.3105010986328,33.52000045776367,102.31800079345703,1901.4000244140625,101.69999694824219
2022-04-27,4183.9599609375,33301.9296875,12488.9296875,1884.0400390625,397.0999450683594,309.654052734375,178.4269561767578,199.70101928710938,31.600000381469727,102.96299743652344,1885.9000244140625,102.0199966430664
2022-04-28,4287.5,33916.390625,12871.5302734375,1917.93994140625,407.1304626464844,320.651611328125,181.75770568847656,204.56829833984375,29.989999771118164,103.65899658203125,1888.699951171875,105.36000061035156
2022-04-29,4131.93017578125,32977.2109375,12334.6396484375,1864.0999755859375,392.08465576171875,306.2227478027344,176.50872802734375,197.05307006835938,33.400001525878906,102.96299743652344,1909.300048828125,104.69000244140625
2022-05-02,4155.3798828125,33061.5,12536.01953125,1882.9100341796875,394.4447937011719,311.33551025390625,178.36019897460938,198.53895568847656,32.34000015258789,103.76599884033203,1861.800048828125,105.16999816894531
2022-05-03,4175.47998046875,33128.7890625,12563.759765625,1898.8599853515625,396.2529602050781,311.6678466796875,179.88714599609375,199.48196411132812,29.25,103.49600219726562,1868.800048828125,102.41000366210938
2022-05-04,4300.169921875,34061.05859375,12964.8603515625,1949.9200439453125,408.320068359375,322.2059326171875,184.6876220703125,205.33030700683594,25.420000076293945,102.59400177001953,1867.0,107.80999755859375
2022-05-05,4146.8701171875,32997.96875,12317.6904296875,1871.1500244140625,393.80718994140625,305.9783630371094,177.19583129882812,197.75790405273438,31.200000762939453,103.802001953125,1874.0,108.26000213623047
2022-05-06,4123.33984375,32899.37109375,12144.66015625,1839.56005859375,391.4565734863281,302.3124084472656,174.24691772460938,196.16726684570312,30.190000534057617,103.69400024414062,1881.199951171875,109.7699966430664
2022-05-09,3991.239990234375,32245.69921875,11623.25,1762.0799560546875,378.9232177734375,290.48394775390625,166.9174041748047,189.21401977539062,34.75,103.68900299072266,1857.0999755859375,103.08999633789062
2022-05-10,4001.050048828125,32160.740234375,11737.669921875,1761.7900390625,379.7987060546875,294.012939453125,166.9651641845703,189.59500122070312,32.9900016784668,103.94300079345703,1839.9000244140625,99.76000213623047
2022-05-11,3935.179931640625,31834.109375,11364.240234375,1718.1400146484375,373.7651672363281,285.29302978515625,162.8136749267578,186.16600036621094,32.560001373291016,103.8740005493164,1852.5999755859375,105.70999908447266
2022-05-12,3930.080078125,31730.30078125,11370.9599609375,1739.3800048828125,373.3749694824219,284.6184997558594,164.72238159179688,186.3660125732422,31.770000457763672,104.89700317382812,1823.800048828125,106.12999725341797
2022-05-13,4023.889892578125,32196.66015625,11805.0,1792.6700439453125,382.3015441894531,295.16644287109375,169.9427490234375,191.3571319580078,28.8700008392334,104.62100219726562,1807.4000244140625,110.48999786376953
2022-05-16,4008.010009765625,32223.419921875,11662.7900390625,1783.4300537109375,380.7503967285156,291.7449645996094,169.13153076171875,190.4141387939453,27.469999313354492,104.19999694824219,1813.5,114.19999694824219
2022-05-17,4088.85009765625,32654.58984375,11984.51953125,1840.300048828125,388.5825500488281,299.3016357421875,174.3041534423828,194.4813232421875,26.100000381469727,103.40699768066406,1818.199951171875,112.4000015258789
2022-05-18,3923.679931640625,31490.0703125,11418.150390625,1774.8499755859375,372.9181823730469,284.6087341308594,168.19625854492188,186.87088012695312,30.959999084472656,103.86199951171875,1815.9000244140625,109.58999633789062
2022-05-19,3900.7900390625,31253.130859375,11388.5,1776.219970703125,370.63421630859375,283.083740234375,168.4730224609375,186.0421905517578,29.350000381469727,102.7509994506836,1841.199951171875,112.20999908447266
2022-05-20,3901.360107421875,31261.900390625,11354.6201171875,1773.27001953125,370.79595947265625,282.2039489746094,168.0435791015625,186.0421905517578,29.43000030517578,103.1729965209961,1841.800048828125,113.2300033569336
2022-05-23,3973.75,31880.240234375,11535.26953125,1792.760009765625,377.733642578125,286.896240234375,170.07630920410156,189.2235107421875,28.479999542236328,102.09700012207031,1847.800048828125,110.29000091552734
2022-05-24,3941.47998046875,31928.619140625,11264.4501953125,1764.8299560546875,374.85009765625,280.79620361328125,167.55682373046875,187.3280487060547,29.450000762939453,101.87000274658203,1865.0999755859375,109.7699966430664
2022-05-25,3978.72998046875,32120.279296875,11434.740234375,1799.1600341796875,378.16180419921875,284.72607421875,170.57257080078125,189.4140167236328,28.3700008392334,102.0770034790039,1846.199951171875,110.33000183105469
2022-05-26,4057.840087890625,32637.189453125,11740.650390625,1838.239990234375,385.71807861328125,292.61505126953125,174.3804931640625,193.2907257080078,27.5,101.85800170898438,1847.4000244140625,114.08999633789062
2022-05-27,4158.240234375,33212.9609375,12131.1298828125,1887.9000244140625,395.1870422363281,302.1658630371094,179.07595825195312,198.18658447265625,25.719999313354492,101.697998046875,1851.300048828125,115.06999969482422
2022-05-31,4132.14990234375,32990.12109375,12081.3896484375,1864.0400390625,392.96966552734375,301.3642272949219,176.85227966308594,196.5577850341797,26.190000534057617,101.76599884033203,1842.699951171875,114.66999816894531
2022-06-01,4101.22998046875,32813.23046875,11994.4599609375,1854.8199462890625,389.79119873046875,299.1354064941406,175.85020446777344,195.2623748779297,25.690000534057617,102.52899932861328,1843.300048828125,115.26000213623047
2022-06-02,4176.81982421875,33248.28125,12316.900390625,1897.6700439453125,397.2141418457031,307.32745361328125,180.1448211669922,199.24378967285156,24.719999313354492,101.83200073242188,1866.5,116.87000274658203
2022-06-03,4108.5400390625,32899.69921875,12012.73046875,1883.050048828125,390.6953125,299.33087158203125,178.52243041992188,196.06246948242188,24.790000915527344,102.16000366210938,1845.4000244140625,118.87000274658203
2022-06-06,4121.43017578125,32915.78125,12061.3701171875,1889.8900146484375,391.88482666015625,300.3280334472656,179.2954559326172,196.6434783935547,25.06999969482422,102.4469985961914,1839.199951171875,118.5
2022-06-07,4160.68017578125,33180.140625,12175.23046875,1919.56005859375,395.643798828125,302.9185485839844,182.1871337890625,198.777099609375,24.020000457763672,102.32499694824219,1847.5,119.41000366210938
2022-06-08,4115.77001953125,32910.8984375,12086.26953125,1891.010009765625,391.34234619140625,300.7386169433594,179.37184143066406,196.5482635498047,23.959999084472656,102.5459976196289,1851.9000244140625,122.11000061035156
2022-06-09,4017.820068359375,32272.7890625,11754.23046875,1850.8599853515625,382.03509521484375,292.6834411621094,175.6533966064453,191.84291076660156,26.09000015258789,103.21800231933594,1848.800048828125,121.51000213623047
2022-06-10,3900.860107421875,31392.7890625,11340.01953125,1800.280029296875,370.957763671875,282.3603820800781,170.88816833496094,186.14697265625,27.75,104.1510009765625,1871.5,120.66999816894531
2022-06-13,3749.6298828125,30516.740234375,10809.23046875,1714.5899658203125,356.8731994628906,269.23162841796875,162.85997009277344,178.54600524902344,34.02000045776367,104.9469985961914,1828.0,120.93000030517578
2022-06-14,3735.47998046875,30364.830078125,10828.349609375,1707.8299560546875,355.7978210449219,269.720458984375,162.07537841796875,178.04116821289062,32.689998626708984,105.34200286865234,1809.5,118.93000030517578
2022-06-15,3789.989990234375,30668.529296875,11099.150390625,1731.1400146484375,360.8701477050781,276.455810546875,164.44837951660156,180.63197326660156,29.6200008392334,104.93499755859375,1815.300048828125,115.30999755859375
2022-06-16,3666.77001953125,29927.0703125,10646.099609375,1649.8399658203125,348.92681884765625,265.3018493652344,156.8316650390625,174.3264617919922,32.95000076293945,103.41699981689453,1845.699951171875,117.58999633789062
2022-06-17,3674.840087890625,29888.779296875,10798.349609375,1665.68994140625,349.6789245605469,268.5277404785156,158.05645751953125,174.98365783691406,31.1299991607666,104.48799896240234,1835.5999755859375,109.55999755859375
2022-06-21,3764.7900390625,30530.25,11069.2998046875,1694.030029296875,358.4816589355469,275.3026123046875,160.88882446289062,179.22227478027344,30.190000534057617,104.21099853515625,1834.5999755859375,110.6500015258789
2022-06-22,3759.889892578125,30483.130859375,11053.080078125,1690.280029296875,357.83172607421875,274.9010314941406,160.5826416015625,179.19371032714844,28.950000762939453,103.98100280761719,1834.300048828125,106.19000244140625
2022-06-23,3795.72998046875,30677.359375,11232.1904296875,1711.6700439453125,361.33941650390625,278.9951171875,162.5059356689453,180.81846618652344,29.049999237060547,104.19200134277344,1825.699951171875,104.2699966430664
2022-06-24,3911.739990234375,31500.6796875,11607.6201171875,1765.739990234375,372.8277893066406,288.5544738769531,167.5391082763672,186.66151428222656,27.229999542236328,103.95899963378906,1826.5,107.62000274658203
2022-06-27,3900.110107421875,31438.259765625,11524.5498046875,1771.739990234375,371.4036865234375,286.43890380859375,168.16107177734375,186.0876922607422,26.950000762939453,103.6780014038086,1820.9000244140625,109.56999969482422
2022-06-28,3821.550048828125,30946.990234375,11181.5400390625,1738.8399658203125,363.81494140625,277.7120666503906,165.00338745117188,182.2529296875,28.360000610351562,104.26100158691406,1817.5,111.76000213623047
2022-06-29,3818.830078125,31029.310546875,11177.8896484375,1719.3699951171875,363.5185546875,277.9667053222656,163.328857421875,181.94692993164062,28.15999984741211,104.8489990234375,1813.699951171875,109.77999877929688
2022-06-30,3785.3798828125,30775.4296875,11028.740234375,1707.989990234375,360.56524658203125,274.5190124511719,162.05621337890625,180.3785858154297,28.709999084472656,104.46399688720703,1804.0999755859375,105.76000213623047
2022-07-01,3825.330078125,31097.259765625,11127.849609375,1727.760009765625,364.3787536621094,276.3310546875,164.01779174804688,182.28163146972656,26.700000762939453,104.90899658203125,1798.9000244140625,108.43000030517578
2022-07-05,3831.389892578125,30967.8203125,11322.240234375,1741.3299560546875,365.06695556640625,281.06170654296875,165.37657165527344,182.93190002441406,27.540000915527344,106.31999969482422,1761.800048828125,99.5
2022-07-06,3845.080078125,31037.6796875,11361.849609375,1727.550048828125,366.2999267578125,282.8638916015625,164.15176391601562,183.29530334472656,26.729999542236328,106.89800262451172,1734.9000244140625,98.52999877929688
2022-07-07,3902.6201171875,31384.55078125,11621.349609375,1769.5999755859375,371.7860107421875,288.9169006347656,168.0366973876953,186.31719970703125,26.079999923706055,106.95899963378906,1737.9000244140625,102.7300033569336
2022-07-08,3899.3798828125,31338.150390625,11635.3095703125,1769.3599853515625,371.4801940917969,289.279296875,168.0175323486328,186.1259765625,24.639999389648438,106.82099914550781,1740.5999755859375,104.79000091552734
2022-07-11,3854.429931640625,31173.83984375,11372.599609375,1732.010009765625,367.2366027832031,283.0989990234375,164.6397705078125,183.77345275878906,26.170000076293945,107.8290023803711,1730.0,104.08999633789062
2022-07-12,3818.800048828125,30981.330078125,11264.73046875,1728.1800537109375,363.9869079589844,280.3564758300781,164.07521057128906,182.1859588623047,27.290000915527344,107.91200256347656,1723.300048828125,95.83999633789062
2022-07-13,3801.780029296875,30772.7890625,11247.580078125,1726.0400390625,362.0753479003906,279.7786865234375,163.93170166015625,181.3922576904297,26.81999969482422,107.75599670410156,1734.199951171875,96.30000305175781
2022-07-14,3790.3798828125,30630.169921875,11251.1904296875,1707.510009765625,361.19610595703125,280.7776794433594,162.24758911132812,180.58892822265625,26.399999618530273,108.40699768066406,1704.5,95.77999877929688
2022-07-15,3863.159912109375,31288.259765625,11452.419921875,1744.3699951171875,368.0967712402344,285.870849609375,165.62535095214844,184.09860229492188,24.229999542236328,107.91100311279297,1702.4000244140625,97.58999633789062
2022-07-18,3830.85009765625,31072.609375,11360.0498046875,1738.4200439453125,365.057373046875,283.4516296386719,165.15650939941406,182.8267059326172,25.299999237060547,107.23100280761719,1709.199951171875,102.5999984741211
2022-07-19,3936.68994140625,31827.05078125,11713.150390625,1799.3199462890625,374.92095947265625,292.1686096191406,170.98385620117188,187.9333953857422,24.5,106.55000305175781,1710.0,104.22000122070312
2022-07-20,3959.89990234375,31874.83984375,11897.650390625,1827.949951171875,377.3103332519531,296.80145263671875,173.6630859375,189.4539337158203,23.8799991607666,106.9530029296875,1699.5,102.26000213623047
2022-07-21,3998.949951171875,32036.900390625,12059.6103515625,1836.68994140625,381.1526184082031,301.0619812011719,174.55299377441406,191.3282928466797,23.110000610351562,106.80400085449219,1712.699951171875,96.3499984741211
2022-07-22,3961.6298828125,31899.2890625,11834.1103515625,1806.8800048828125,377.61627197265625,295.7828369140625,171.76849365234375,189.25308227539062,23.030000686645508,106.62100219726562,1727.0999755859375,94.69999694824219
2022-07-25,3966.840087890625,31990.0390625,11782.669921875,1817.77001953125,378.0749206542969,294.09814453125,172.65835571289062,189.51129150390625,23.360000610351562,106.3550033569336,1719.0,96.69999694824219
2022-07-26,3921.050048828125,31761.5390625,11562.5703125,1805.25,373.60205078125,288.31939697265625,171.59625244140625,187.1683807373047,24.690000534057617,107.04399871826172,1717.699951171875,94.9800033569336
2022-07-27,4023.610107421875,32197.58984375,12032.419921875,1848.3399658203125,383.3031311035156,300.5037536621094,175.50030517578125,192.08375549316406,23.239999771118164,106.33100128173828,1719.0999755859375,97.26000213623047
2022-07-28,4072.429931640625,32529.630859375,12162.58984375,1873.030029296875,388.1106262207031,303.4420471191406,177.91162109375,194.5892791748047,22.329999923706055,106.23600006103516,1750.300048828125,96.41999816894531
