Date,SP500,DJI,NASDAQ,RUSSELL2000,SPY_ETF,QQQ_ETF,IWM_ETF,VTI_ETF,DXY,GOLD,OIL
2023-08-11,4464.0498046875,35281.3984375,13644.849609375,1925.1099853515625,432.8955993652344,361.2696533203125,185.74020385742188,215.11944580078125,102.68900299072266,1912.9000244140625,83.19000244140625
2023-08-14,4489.72021484375,35307.62890625,13788.330078125,1920.489990234375,435.28521728515625,365.3239440917969,185.41928100585938,216.1863250732422,103.05799865722656,1910.5999755859375,82.51000213623047
2023-08-15,4437.85986328125,34946.390625,13631.0498046875,1895.75,430.2145690917969,361.447265625,182.96853637695312,213.73252868652344,103.09500122070312,1902.5,80.98999786376953
2023-08-16,4404.330078125,34765.73828125,13474.6298828125,1871.52001953125,427.0576477050781,357.6199645996094,180.73175048828125,211.96737670898438,103.31900024414062,1896.0999755859375,79.37999725341797
2023-08-17,4370.35986328125,34474.828125,13316.9296875,1850.06005859375,423.8034973144531,353.71368408203125,178.60194396972656,210.23126220703125,103.47000122070312,1884.0999755859375,80.38999938964844
2023-08-18,4369.7099609375,34500.66015625,13290.7802734375,1859.4200439453125,424.0074157714844,353.269775390625,179.574462890625,210.47373962402344,103.2760009765625,1886.0999755859375,81.25
2023-08-21,4399.77001953125,34463.69140625,13497.58984375,1856.010009765625,426.7662048339844,358.9614562988281,179.3118896484375,211.68606567382812,103.20600128173828,1893.300048828125,80.72000122070312
2023-08-22,4387.5498046875,34288.828125,13505.8701171875,1850.8399658203125,425.6102294921875,358.448486328125,178.7770233154297,211.12356567382812,103.4729995727539,1896.4000244140625,80.3499984741211
2023-08-23,4436.009765625,34472.98046875,13721.0302734375,1870.030029296875,430.3506164550781,364.1007385253906,180.6831512451172,213.431884765625,103.33300018310547,1918.5,78.88999938964844
2023-08-24,4376.31005859375,34099.421875,13463.9697265625,1846.280029296875,424.3863525390625,356.3178405761719,178.1837921142578,210.57073974609375,103.91899871826172,1918.199951171875,79.05000305175781
2023-08-25,4405.7099609375,34346.8984375,13590.650390625,1853.6300048828125,427.3781433105469,359.0798645019531,178.94235229492188,212.00616455078125,104.01300048828125,1911.0999755859375,79.83000183105469
2023-08-28,4433.31005859375,34559.98046875,13705.1298828125,1869.010009765625,430.08831787109375,361.7825927734375,180.53726196289062,213.3639678955078,103.99199676513672,1917.9000244140625,80.0999984741211
2023-08-29,4497.6298828125,34852.671875,13943.759765625,1895.5400390625,436.3051452636719,369.6839599609375,183.0560760498047,216.46759033203125,103.47100067138672,1936.5,81.16000366210938
2023-08-30,4514.8701171875,34890.23828125,14019.3095703125,1903.2099609375,438.10223388671875,371.7455749511719,183.74655151367188,217.42776489257812,103.09300231933594,1944.300048828125,81.62999725341797
2023-08-31,4507.66015625,34721.91015625,14034.9697265625,1899.6800537109375,437.4610595703125,372.86029052734375,183.42562866210938,217.19500732421875,103.58699798583984,1938.199951171875,83.62999725341797
2023-09-01,4515.77001953125,34837.7109375,14031.8095703125,1920.8299560546875,438.2770690917969,372.4656982421875,185.60406494140625,217.9127197265625,104.19100189208984,1939.800048828125,85.55000305175781
2023-09-05,4496.830078125,34641.96875,14020.9501953125,1880.449951171875,436.38287353515625,372.9391784667969,181.6945343017578,216.61306762695312,104.76300048828125,1926.199951171875,86.69000244140625
2023-09-06,4465.47998046875,34443.19140625,13872.4697265625,1874.280029296875,433.4493103027344,369.65435791015625,181.01380920410156,215.25526428222656,104.82099914550781,1918.0999755859375,87.54000091552734
2023-09-07,4451.14013671875,34500.73046875,13748.830078125,1855.760009765625,432.1184997558594,367.01068115234375,179.2632598876953,214.5181427001953,105.02799987792969,1917.5,86.87000274658203
2023-09-08,4457.490234375,34576.58984375,13761.5302734375,1851.5400390625,432.7693176269531,367.5236511230469,178.8645477294922,214.75091552734375,105.06600189208984,1918.4000244140625,87.51000213623047
2023-09-11,4487.4599609375,34663.71875,13917.8896484375,1855.1400146484375,435.6154479980469,371.8540954589844,179.29244995117188,216.0990447998047,104.53900146484375,1923.300048828125,87.29000091552734
2023-09-12,4461.89990234375,34645.98828125,13773.6103515625,1855.3199462890625,433.22589111328125,367.7308654785156,179.1173858642578,215.05157470703125,104.69000244140625,1911.300048828125,88.83999633789062
2023-09-13,4467.43994140625,34575.53125,13813.58984375,1840.8399658203125,433.7309875488281,369.13153076171875,177.94065856933594,215.08065795898438,104.7490005493164,1909.0999755859375,88.5199966430664
2023-09-14,4505.10009765625,34907.109375,13926.0498046875,1866.6300048828125,437.4707946777344,372.1500549316406,180.44973754882812,216.92344665527344,105.3949966430664,1910.0,90.16000366210938
2023-09-15,4450.31982421875,34618.23828125,13708.330078125,1847.030029296875,432.2000427246094,365.7777404785156,178.5630645751953,214.37265014648438,105.32499694824219,1923.699951171875,90.7699966430664
2023-09-18,4453.52978515625,34624.30078125,13710.240234375,1834.300048828125,432.4534912109375,366.15899658203125,177.37661743164062,214.3920440673828,105.29199981689453,1931.5,91.4800033569336
2023-09-19,4443.9501953125,34517.73046875,13678.1904296875,1826.530029296875,431.5566101074219,365.37860107421875,176.68612670898438,213.84893798828125,104.83200073242188,1932.0,91.19999694824219
2023-09-20,4402.2001953125,34440.87890625,13469.1298828125,1810.0999755859375,427.5892028808594,360.11334228515625,174.91612243652344,211.95765686035156,104.78800201416016,1945.5999755859375,90.27999877929688
2023-09-21,4330.0,34070.421875,13223.98046875,1781.8299560546875,420.5218505859375,353.514404296875,172.20285034179688,208.40267944335938,105.04399871826172,1919.199951171875,89.62999725341797
2023-09-22,4320.06005859375,33963.83984375,13211.8095703125,1776.5,419.5762939453125,353.5638427734375,171.81382751464844,207.96461486816406,105.26000213623047,1925.4000244140625,90.02999877929688
2023-09-25,4337.43994140625,34006.87890625,13271.3203125,1784.239990234375,421.3406982421875,355.2431335449219,172.58212280273438,208.80177307128906,105.69000244140625,1916.5999755859375,89.68000030517578
2023-09-26,4273.52978515625,33618.87890625,13063.6103515625,1761.6099853515625,415.1506652832031,349.90875244140625,170.36314392089844,205.79383850097656,105.93000030517578,1900.4000244140625,90.38999938964844
